entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,holding_minutes,same_bar_stop_target_ambiguity,candidate_id,instrument,family,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,signal_time,signal_available_time,trading_session,side,reason,base_cost,stress_cost,net_pnl,stress_net_pnl,split,entry_hour
2026-04-24 10:00:00-04:00,27194.0,2026-04-24 10:12:00-04:00,27260.25,target,27130.65,27260.25,132.5,12,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-04-24 09:55:00-04:00,2026-04-24 10:00:00-04:00,2026-04-24,long,or_failure_long,2.74,3.74,129.76,128.76,discovery,10:00
2026-04-24 10:15:00-04:00,27234.25,2026-04-24 10:57:00-04:00,27293.85,stop,27293.85,27164.25,-119.19999999999709,42,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-04-24 10:10:00-04:00,2026-04-24 10:15:00-04:00,2026-04-24,short,or_failure_short,2.74,3.74,-121.93999999999708,-122.93999999999708,discovery,10:15
2026-04-28 10:40:00-04:00,27072.75,2026-04-28 15:55:00-04:00,27168.0,time_flatten,27005.725,27250.75,190.5,315,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-04-28 10:35:00-04:00,2026-04-28 10:40:00-04:00,2026-04-28,long,or_failure_long,2.74,3.74,187.76,186.76,discovery,10:40
2026-04-29 10:00:00-04:00,27220.0,2026-04-29 10:28:00-04:00,27266.0,stop,27266.0,27124.25,-92.0,28,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-04-29 09:55:00-04:00,2026-04-29 10:00:00-04:00,2026-04-29,short,or_failure_short,2.74,3.74,-94.74,-95.74,discovery,10:00
2026-04-29 11:55:00-04:00,27219.5,2026-04-29 12:06:00-04:00,27266.0,stop,27266.0,27124.25,-93.0,11,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-04-29 11:50:00-04:00,2026-04-29 11:55:00-04:00,2026-04-29,short,or_failure_short,2.74,3.74,-95.74,-96.74,discovery,11:55
2026-04-30 10:00:00-04:00,27247.25,2026-04-30 13:30:00-04:00,27490.75,target,27154.2625,27490.75,487.0,210,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-04-30 09:55:00-04:00,2026-04-30 10:00:00-04:00,2026-04-30,long,or_failure_long,2.74,3.74,484.26,483.26,discovery,10:00
2026-05-01 10:35:00-04:00,27813.0,2026-05-01 11:37:00-04:00,27884.6625,stop,27884.6625,27615.0,-143.3249999999971,62,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-01 10:30:00-04:00,2026-05-01 10:35:00-04:00,2026-05-01,short,or_failure_short,2.74,3.74,-146.0649999999971,-147.0649999999971,discovery,10:35
2026-05-04 10:05:00-04:00,27870.25,2026-05-04 10:42:00-04:00,27926.0375,stop,27926.0375,27808.25,-111.57499999999709,37,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-04 10:00:00-04:00,2026-05-04 10:05:00-04:00,2026-05-04,short,or_failure_short,2.74,3.74,-114.31499999999708,-115.31499999999708,discovery,10:05
2026-05-04 11:00:00-04:00,27882.25,2026-05-04 11:19:00-04:00,27808.25,target,27926.0375,27808.25,148.0,19,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-04 10:55:00-04:00,2026-05-04 11:00:00-04:00,2026-05-04,short,or_failure_short,2.74,3.74,145.26,144.26,discovery,11:00
2026-05-05 10:25:00-04:00,28108.25,2026-05-05 13:51:00-04:00,28161.525,stop,28161.525,27970.5,-106.55000000000291,206,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-05 10:20:00-04:00,2026-05-05 10:25:00-04:00,2026-05-05,short,or_failure_short,2.74,3.74,-109.2900000000029,-110.2900000000029,discovery,10:25
2026-05-06 10:00:00-04:00,28468.75,2026-05-06 11:17:00-04:00,28562.9625,stop,28562.9625,28336.5,-188.4250000000029,77,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-06 09:55:00-04:00,2026-05-06 10:00:00-04:00,2026-05-06,short,or_failure_short,2.74,3.74,-191.16500000000292,-192.16500000000292,discovery,10:00
2026-05-07 10:00:00-04:00,28781.5,2026-05-07 10:06:00-04:00,28818.7,stop,28818.7,28708.0,-74.40000000000146,6,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-07 09:55:00-04:00,2026-05-07 10:00:00-04:00,2026-05-07,short,or_failure_short,2.74,3.74,-77.14000000000145,-78.14000000000145,discovery,10:00
2026-05-07 12:00:00-04:00,28784.75,2026-05-07 12:12:00-04:00,28708.0,target,28818.7,28708.0,153.5,12,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-07 11:55:00-04:00,2026-05-07 12:00:00-04:00,2026-05-07,short,or_failure_short,2.74,3.74,150.76,149.76,discovery,12:00
2026-05-11 10:30:00-04:00,29285.5,2026-05-11 11:30:00-04:00,29437.25,target,29225.3,29437.25,303.5,60,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-11 10:25:00-04:00,2026-05-11 10:30:00-04:00,2026-05-11,long,or_failure_long,2.74,3.74,300.76,299.76,discovery,10:30
2026-05-11 11:35:00-04:00,29420.5,2026-05-11 15:55:00-04:00,29419.0,time_flatten,29492.2,29280.25,3.0,260,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-11 11:30:00-04:00,2026-05-11 11:35:00-04:00,2026-05-11,short,or_failure_short,2.74,3.74,0.2599999999999998,-0.7400000000000002,discovery,11:35
2026-05-12 10:15:00-04:00,29191.75,2026-05-12 10:29:00-04:00,29090.55,stop,29090.55,29295.75,-202.40000000000146,14,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-12 10:10:00-04:00,2026-05-12 10:15:00-04:00,2026-05-12,long,or_failure_long,2.74,3.74,-205.14000000000146,-206.14000000000146,discovery,10:15
2026-05-14 11:00:00-04:00,29674.75,2026-05-14 11:20:00-04:00,29765.5125,stop,29765.5125,29454.0,-181.52500000000146,20,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-14 10:55:00-04:00,2026-05-14 11:00:00-04:00,2026-05-14,short,or_failure_short,2.74,3.74,-184.26500000000146,-185.26500000000146,discovery,11:00
2026-05-15 10:50:00-04:00,29290.25,2026-05-15 11:22:00-04:00,29362.5375,stop,29362.5375,29089.5,-144.5749999999971,32,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-15 10:45:00-04:00,2026-05-15 10:50:00-04:00,2026-05-15,short,or_failure_short,2.74,3.74,-147.3149999999971,-148.3149999999971,discovery,10:50
2026-05-15 11:45:00-04:00,29285.25,2026-05-15 13:14:00-04:00,29362.5375,stop,29362.5375,29089.5,-154.5749999999971,89,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-15 11:40:00-04:00,2026-05-15 11:45:00-04:00,2026-05-15,short,or_failure_short,2.74,3.74,-157.3149999999971,-158.3149999999971,discovery,11:45
2026-05-18 10:10:00-04:00,29250.5,2026-05-18 10:33:00-04:00,29056.625,stop,29056.625,29357.0,-387.75,23,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-18 10:05:00-04:00,2026-05-18 10:10:00-04:00,2026-05-18,long,or_failure_long,2.74,3.74,-390.49,-391.49,discovery,10:10
2026-05-19 11:40:00-04:00,28844.25,2026-05-19 13:09:00-04:00,29068.0,target,28765.2625,29068.0,447.5,89,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-19 11:35:00-04:00,2026-05-19 11:40:00-04:00,2026-05-19,long,or_failure_long,2.74,3.74,444.76,443.76,discovery,11:40
2026-05-20 10:15:00-04:00,29088.0,2026-05-20 10:16:00-04:00,29195.25,target,28962.375,29195.25,214.5,1,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-20 10:10:00-04:00,2026-05-20 10:15:00-04:00,2026-05-20,long,or_failure_long,2.74,3.74,211.76,210.76,discovery,10:15
2026-05-20 10:20:00-04:00,29167.75,2026-05-20 10:31:00-04:00,29255.625,stop,29255.625,29022.75,-175.75,11,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-20 10:15:00-04:00,2026-05-20 10:20:00-04:00,2026-05-20,short,or_failure_short,2.74,3.74,-178.49,-179.49,discovery,10:20
2026-05-21 10:00:00-04:00,29287.25,2026-05-21 10:20:00-04:00,29172.25,target,29341.0,29172.25,230.0,20,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-21 09:55:00-04:00,2026-05-21 10:00:00-04:00,2026-05-21,short,or_failure_short,2.74,3.74,227.26,226.26,discovery,10:00
2026-05-21 10:30:00-04:00,29189.75,2026-05-21 11:48:00-04:00,29297.25,target,29128.5,29297.25,215.0,78,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-21 10:25:00-04:00,2026-05-21 10:30:00-04:00,2026-05-21,long,or_failure_long,2.74,3.74,212.26,211.26,discovery,10:30
2026-05-22 10:10:00-04:00,29564.0,2026-05-22 13:28:00-04:00,29718.25,target,29466.1375,29718.25,308.5,198,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-22 10:05:00-04:00,2026-05-22 10:10:00-04:00,2026-05-22,long,or_failure_long,2.74,3.74,305.76,304.76,discovery,10:10
2026-05-25 10:05:00-04:00,29984.25,2026-05-25 10:29:00-04:00,29940.0,target,30010.2,29940.0,88.5,24,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-25 10:00:00-04:00,2026-05-25 10:05:00-04:00,2026-05-25,short,or_failure_short,2.74,3.74,85.76,84.76,discovery,10:05
2026-05-25 10:30:00-04:00,29942.75,2026-05-25 10:38:00-04:00,29921.8,stop,29921.8,29992.0,-41.900000000001455,8,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-25 10:25:00-04:00,2026-05-25 10:30:00-04:00,2026-05-25,long,or_failure_long,2.74,3.74,-44.64000000000146,-45.64000000000146,discovery,10:30
2026-05-26 11:45:00-04:00,29972.5,2026-05-26 14:19:00-04:00,30041.825,stop,30041.825,29826.5,-138.65000000000146,154,0,MNQ_opening_range_failure_or25_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or25_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,2026-05-26 11:40:00-04:00,2026-05-26 11:45:00-04:00,2026-05-26,short,or_failure_short,2.74,3.74,-141.39000000000146,-142.39000000000146,discovery,11:45
