entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,holding_minutes,same_bar_stop_target_ambiguity,candidate_id,instrument,family,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,signal_time,signal_available_time,trading_session,side,reason,base_cost,stress_cost,net_pnl,stress_net_pnl,split,entry_hour
2026-04-06 10:05:00-04:00,24292.25,2026-04-06 13:12:00-04:00,24245.25,target,24478.4625,24245.25,94.0,187,0,MNQ_opening_range_failure_or30_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-06 10:00:00-04:00,2026-04-06 10:05:00-04:00,2026-04-06,short,or_failure_short,2.74,3.74,91.26,90.26,discovery,10:05
2026-04-07 10:25:00-04:00,24119.25,2026-04-07 10:51:00-04:00,24053.1625,stop,24053.1625,24303.25,-132.1750000000029,26,0,MNQ_opening_range_failure_or30_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-07 10:20:00-04:00,2026-04-07 10:25:00-04:00,2026-04-07,long,or_failure_long,2.74,3.74,-134.91500000000292,-135.91500000000292,discovery,10:25
2026-04-08 10:10:00-04:00,25078.5,2026-04-08 10:52:00-04:00,24999.6375,stop,24999.6375,25251.75,-157.72499999999854,42,0,MNQ_opening_range_failure_or30_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-08 10:05:00-04:00,2026-04-08 10:10:00-04:00,2026-04-08,long,or_failure_long,2.74,3.74,-160.46499999999855,-161.46499999999855,discovery,10:10
2026-04-08 11:50:00-04:00,25078.75,2026-04-08 14:50:00-04:00,24999.6375,stop,24999.6375,25251.75,-158.22499999999854,180,0,MNQ_opening_range_failure_or30_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-08 11:45:00-04:00,2026-04-08 11:50:00-04:00,2026-04-08,long,or_failure_long,2.74,3.74,-160.96499999999855,-161.96499999999855,discovery,11:50
2026-04-09 10:15:00-04:00,25012.25,2026-04-09 10:27:00-04:00,24967.9625,stop,24967.9625,25112.75,-88.57499999999709,12,0,MNQ_opening_range_failure_or30_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-09 10:10:00-04:00,2026-04-09 10:15:00-04:00,2026-04-09,long,or_failure_long,2.74,3.74,-91.31499999999708,-92.31499999999708,discovery,10:15
2026-04-09 10:50:00-04:00,25010.0,2026-04-09 11:32:00-04:00,25112.75,target,24967.9625,25112.75,205.5,42,0,MNQ_opening_range_failure_or30_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-09 10:45:00-04:00,2026-04-09 10:50:00-04:00,2026-04-09,long,or_failure_long,2.74,3.74,202.76,201.76,discovery,10:50
2026-04-10 10:05:00-04:00,25290.25,2026-04-10 10:32:00-04:00,25372.0,target,25261.3,25372.0,163.5,27,0,MNQ_opening_range_failure_or30_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-10 10:00:00-04:00,2026-04-10 10:05:00-04:00,2026-04-10,long,or_failure_long,2.74,3.74,160.76,159.76,discovery,10:05
2026-04-10 10:35:00-04:00,25355.5,2026-04-10 11:40:00-04:00,25290.0,target,25400.7,25290.0,131.0,65,0,MNQ_opening_range_failure_or30_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-10 10:30:00-04:00,2026-04-10 10:35:00-04:00,2026-04-10,short,or_failure_short,2.74,3.74,128.26,127.26,discovery,10:35
2026-04-13 10:10:00-04:00,25309.5,2026-04-13 12:25:00-04:00,25364.1875,stop,25364.1875,25160.0,-109.375,135,0,MNQ_opening_range_failure_or30_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-13 10:05:00-04:00,2026-04-13 10:10:00-04:00,2026-04-13,short,or_failure_short,2.74,3.74,-112.115,-113.115,discovery,10:10
2026-04-15 10:10:00-04:00,26067.75,2026-04-15 10:17:00-04:00,26105.2625,stop,26105.2625,25982.75,-75.02500000000146,7,0,MNQ_opening_range_failure_or30_tf5_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-15 10:05:00-04:00,2026-04-15 10:10:00-04:00,2026-04-15,short,or_failure_short,2.74,3.74,-77.76500000000145,-78.76500000000145,discovery,10:10
