entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,holding_minutes,same_bar_stop_target_ambiguity,candidate_id,instrument,family,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,signal_time,signal_available_time,trading_session,side,reason,base_cost,stress_cost,net_pnl,stress_net_pnl,split,entry_hour
2026-05-15 10:15:00-04:00,29301.25,2026-05-15 10:15:00-04:00,29286.5,stop,29286.5,29324.0,-29.5,0,1,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-05-15 10:00:00-04:00,2026-05-15 10:15:00-04:00,2026-05-15,long,vwap_reclaim_long,2.74,3.74,-32.24,-33.24,discovery,10:15
2026-05-19 11:15:00-04:00,28829.25,2026-05-19 11:16:00-04:00,28850.75,target,28813.25,28850.75,43.0,1,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-05-19 11:00:00-04:00,2026-05-19 11:15:00-04:00,2026-05-19,long,vwap_reclaim_long,2.74,3.74,40.26,39.26,discovery,11:15
2026-05-19 11:45:00-04:00,28855.75,2026-05-19 11:45:00-04:00,28840.75,stop,28840.75,28878.25,-30.0,0,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-05-19 11:30:00-04:00,2026-05-19 11:45:00-04:00,2026-05-19,long,vwap_reclaim_long,2.74,3.74,-32.74,-33.74,discovery,11:45
2026-05-20 10:30:00-04:00,29209.25,2026-05-20 10:30:00-04:00,29232.0,target,29194.5,29232.0,45.5,0,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-05-20 10:15:00-04:00,2026-05-20 10:30:00-04:00,2026-05-20,long,vwap_reclaim_long,2.74,3.74,42.76,41.76,discovery,10:30
2026-05-21 11:15:00-04:00,29233.25,2026-05-21 11:15:00-04:00,29218.25,stop,29218.25,29255.75,-30.0,0,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-05-21 11:00:00-04:00,2026-05-21 11:15:00-04:00,2026-05-21,long,vwap_reclaim_long,2.74,3.74,-32.74,-33.74,discovery,11:15
2026-05-22 10:45:00-04:00,29635.75,2026-05-22 10:47:00-04:00,29620.75,stop,29620.75,29658.25,-30.0,2,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-05-22 10:30:00-04:00,2026-05-22 10:45:00-04:00,2026-05-22,long,vwap_reclaim_long,2.74,3.74,-32.74,-33.74,discovery,10:45
2026-05-25 11:15:00-04:00,29967.75,2026-05-25 11:22:00-04:00,29952.75,stop,29952.75,29990.25,-30.0,7,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-05-25 11:00:00-04:00,2026-05-25 11:15:00-04:00,2026-05-25,long,vwap_reclaim_long,2.74,3.74,-32.74,-33.74,discovery,11:15
2026-05-26 12:30:00-04:00,29992.0,2026-05-26 12:35:00-04:00,30015.0,target,29977.5,30015.0,46.0,5,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-05-26 12:15:00-04:00,2026-05-26 12:30:00-04:00,2026-05-26,long,vwap_reclaim_long,2.74,3.74,43.26,42.26,discovery,12:30
2026-05-26 14:00:00-04:00,29996.75,2026-05-26 14:10:00-04:00,30019.0,target,29981.5,30019.0,44.5,10,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-05-26 13:45:00-04:00,2026-05-26 14:00:00-04:00,2026-05-26,long,vwap_reclaim_long,2.74,3.74,41.76,40.76,discovery,14:00
2026-05-27 12:15:00-04:00,29996.5,2026-05-27 12:16:00-04:00,29981.25,stop,29981.25,30018.75,-30.5,1,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-05-27 12:00:00-04:00,2026-05-27 12:15:00-04:00,2026-05-27,long,vwap_reclaim_long,2.74,3.74,-33.24,-34.24,validation,12:15
