entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,holding_minutes,same_bar_stop_target_ambiguity,candidate_id,instrument,family,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,signal_time,signal_available_time,trading_session,side,reason,base_cost,stress_cost,net_pnl,stress_net_pnl,split,entry_hour
2026-04-06 10:02:00-04:00,24365.75,2026-04-06 13:12:00-04:00,24245.25,target,24478.4625,24245.25,241.0,190,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-06 10:00:00-04:00,2026-04-06 10:02:00-04:00,2026-04-06,short,or_failure_short,2.74,3.74,238.26,237.26,discovery,10:02
2026-04-07 10:24:00-04:00,24119.75,2026-04-07 10:51:00-04:00,24053.1625,stop,24053.1625,24303.25,-133.1750000000029,27,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-07 10:22:00-04:00,2026-04-07 10:24:00-04:00,2026-04-07,long,or_failure_long,2.74,3.74,-135.91500000000292,-136.91500000000292,discovery,10:24
2026-04-08 10:08:00-04:00,25081.0,2026-04-08 10:52:00-04:00,24999.6375,stop,24999.6375,25251.75,-162.72499999999854,44,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-08 10:06:00-04:00,2026-04-08 10:08:00-04:00,2026-04-08,long,or_failure_long,2.74,3.74,-165.46499999999855,-166.46499999999855,discovery,10:08
2026-04-08 11:48:00-04:00,25075.0,2026-04-08 14:50:00-04:00,24999.6375,stop,24999.6375,25251.75,-150.72499999999854,182,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-08 11:46:00-04:00,2026-04-08 11:48:00-04:00,2026-04-08,long,or_failure_long,2.74,3.74,-153.46499999999855,-154.46499999999855,discovery,11:48
2026-04-09 10:12:00-04:00,25017.75,2026-04-09 10:27:00-04:00,24967.9625,stop,24967.9625,25112.75,-99.57499999999709,15,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-09 10:10:00-04:00,2026-04-09 10:12:00-04:00,2026-04-09,long,or_failure_long,2.74,3.74,-102.31499999999708,-103.31499999999708,discovery,10:12
2026-04-09 10:46:00-04:00,25009.5,2026-04-09 11:32:00-04:00,25112.75,target,24967.9625,25112.75,206.5,46,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-09 10:44:00-04:00,2026-04-09 10:46:00-04:00,2026-04-09,long,or_failure_long,2.74,3.74,203.76,202.76,discovery,10:46
2026-04-10 10:04:00-04:00,25290.75,2026-04-10 10:32:00-04:00,25372.0,target,25261.3,25372.0,162.5,28,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-10 10:02:00-04:00,2026-04-10 10:04:00-04:00,2026-04-10,long,or_failure_long,2.74,3.74,159.76,158.76,discovery,10:04
2026-04-10 10:34:00-04:00,25361.75,2026-04-10 11:40:00-04:00,25290.0,target,25400.7,25290.0,143.5,66,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-10 10:32:00-04:00,2026-04-10 10:34:00-04:00,2026-04-10,short,or_failure_short,2.74,3.74,140.76,139.76,discovery,10:34
2026-04-13 10:02:00-04:00,25304.0,2026-04-13 12:25:00-04:00,25364.1875,stop,25364.1875,25160.0,-120.375,143,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-13 10:00:00-04:00,2026-04-13 10:02:00-04:00,2026-04-13,short,or_failure_short,2.74,3.74,-123.115,-124.115,discovery,10:02
2026-04-14 10:12:00-04:00,25755.5,2026-04-14 10:28:00-04:00,25801.55,stop,25801.55,25655.75,-92.09999999999854,16,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-14 10:10:00-04:00,2026-04-14 10:12:00-04:00,2026-04-14,short,or_failure_short,2.74,3.74,-94.83999999999854,-95.83999999999854,discovery,10:12
2026-04-15 10:02:00-04:00,26067.75,2026-04-15 10:17:00-04:00,26105.2625,stop,26105.2625,25982.75,-75.02500000000146,15,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-15 10:00:00-04:00,2026-04-15 10:02:00-04:00,2026-04-15,short,or_failure_short,2.74,3.74,-77.76500000000145,-78.76500000000145,discovery,10:02
2026-04-17 10:24:00-04:00,26732.0,2026-04-17 10:33:00-04:00,26777.325,stop,26777.325,26629.5,-90.65000000000146,9,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-17 10:22:00-04:00,2026-04-17 10:24:00-04:00,2026-04-17,short,or_failure_short,2.74,3.74,-93.39000000000145,-94.39000000000145,discovery,10:24
2026-04-20 10:32:00-04:00,26730.5,2026-04-20 10:51:00-04:00,26677.5,stop,26677.5,26826.0,-106.0,19,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-20 10:30:00-04:00,2026-04-20 10:32:00-04:00,2026-04-20,long,or_failure_long,2.74,3.74,-108.74,-109.74,discovery,10:32
2026-04-21 10:04:00-04:00,26827.25,2026-04-21 10:17:00-04:00,26882.175,stop,26882.175,26726.25,-109.84999999999854,13,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-21 10:02:00-04:00,2026-04-21 10:04:00-04:00,2026-04-21,short,or_failure_short,2.74,3.74,-112.58999999999854,-113.58999999999854,discovery,10:04
2026-04-21 10:22:00-04:00,26838.5,2026-04-21 11:00:00-04:00,26726.25,target,26882.175,26726.25,224.5,38,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-21 10:20:00-04:00,2026-04-21 10:22:00-04:00,2026-04-21,short,or_failure_short,2.74,3.74,221.76,220.76,discovery,10:22
2026-04-22 10:04:00-04:00,26881.0,2026-04-22 10:14:00-04:00,26922.1625,stop,26922.1625,26807.75,-82.32499999999709,10,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-22 10:02:00-04:00,2026-04-22 10:04:00-04:00,2026-04-22,short,or_failure_short,2.74,3.74,-85.06499999999708,-86.06499999999708,discovery,10:04
2026-04-23 11:00:00-04:00,27094.0,2026-04-23 11:32:00-04:00,27150.975,stop,27150.975,26964.0,-113.94999999999709,32,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-23 10:58:00-04:00,2026-04-23 11:00:00-04:00,2026-04-23,short,or_failure_short,2.74,3.74,-116.68999999999708,-117.68999999999708,discovery,11:00
2026-04-23 11:46:00-04:00,27097.75,2026-04-23 13:09:00-04:00,26964.0,target,27150.975,26964.0,267.5,83,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-23 11:44:00-04:00,2026-04-23 11:46:00-04:00,2026-04-23,short,or_failure_short,2.74,3.74,264.76,263.76,discovery,11:46
2026-04-24 10:14:00-04:00,27250.5,2026-04-24 11:09:00-04:00,27305.8375,stop,27305.8375,27130.0,-110.67500000000291,55,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-24 10:12:00-04:00,2026-04-24 10:14:00-04:00,2026-04-24,short,or_failure_short,2.74,3.74,-113.4150000000029,-114.4150000000029,discovery,10:14
2026-04-28 10:40:00-04:00,27072.75,2026-04-28 15:55:00-04:00,27168.0,time_flatten,27005.725,27250.75,190.5,315,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-28 10:38:00-04:00,2026-04-28 10:40:00-04:00,2026-04-28,long,or_failure_long,2.74,3.74,187.76,186.76,discovery,10:40
2026-04-29 10:24:00-04:00,27234.25,2026-04-29 10:29:00-04:00,27276.8,stop,27276.8,27124.25,-85.09999999999854,5,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-29 10:22:00-04:00,2026-04-29 10:24:00-04:00,2026-04-29,short,or_failure_short,2.74,3.74,-87.83999999999854,-88.83999999999854,discovery,10:24
2026-04-29 11:14:00-04:00,27230.5,2026-04-29 11:26:00-04:00,27276.8,stop,27276.8,27124.25,-92.59999999999854,12,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-29 11:12:00-04:00,2026-04-29 11:14:00-04:00,2026-04-29,short,or_failure_short,2.74,3.74,-95.33999999999854,-96.33999999999854,discovery,11:14
2026-04-30 10:10:00-04:00,27227.75,2026-04-30 13:30:00-04:00,27490.75,target,27104.3125,27490.75,526.0,200,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-30 10:08:00-04:00,2026-04-30 10:10:00-04:00,2026-04-30,long,or_failure_long,2.74,3.74,523.26,522.26,discovery,10:10
2026-05-01 10:02:00-04:00,27884.75,2026-05-01 15:55:00-04:00,27846.0,time_flatten,27982.875,27615.0,77.5,353,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-01 10:00:00-04:00,2026-05-01 10:02:00-04:00,2026-05-01,short,or_failure_short,2.74,3.74,74.76,73.76,discovery,10:02
2026-05-04 10:02:00-04:00,27878.5,2026-05-04 10:43:00-04:00,27928.7375,stop,27928.7375,27808.25,-100.47499999999854,41,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-04 10:00:00-04:00,2026-05-04 10:02:00-04:00,2026-05-04,short,or_failure_short,2.74,3.74,-103.21499999999854,-104.21499999999854,discovery,10:02
2026-05-05 10:38:00-04:00,28108.5,2026-05-05 13:51:00-04:00,28161.525,stop,28161.525,27970.5,-106.05000000000291,193,0,MNQ_opening_range_failure_or30_tf2_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-05 10:36:00-04:00,2026-05-05 10:38:00-04:00,2026-05-05,short,or_failure_short,2.74,3.74,-108.7900000000029,-109.7900000000029,discovery,10:38
