group,trades,gross_pnl,net_pnl,stress_pnl,avg_mfe,avg_mae
trend_day_late_pullback_continuation,676,4537.37,2685.13,2009.13,55.548816568047336,41.80695266272189
power_hour_continuation,660,-343.2800000000001,-2151.6800000000003,-2811.6800000000003,49.99393939393939,42.595454545454544
low_volatility_late_expansion,344,-2186.32,-3128.8799999999997,-3472.8799999999997,39.575581395348834,42.93895348837209
