candidate_id,module_family,side,regime_variant,fold_view,fold,active_days,trades,min_active_days,min_trades,below_min_activity,fold_result_interpretable
MNQ_16a_high_vol_mixed_extreme_fade_short_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_extreme_fade,short,strict_high_vol_mixed,quarterly_folds,4,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,2,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,3,5,5,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,4,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,5,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,6,6,6,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,half_year_folds,1,10,10,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,half_year_folds,2,17,17,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,1,10,10,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,2,12,12,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,3,17,17,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,1,5,5,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,2,5,5,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,3,7,7,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,4,10,10,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,2,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,3,5,5,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,4,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,5,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,6,6,6,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,half_year_folds,1,10,10,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,half_year_folds,2,17,17,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,1,10,10,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,2,12,12,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,3,17,17,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,1,5,5,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,2,5,5,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,3,7,7,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,4,10,10,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,2,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,3,4,4,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,4,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,5,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,6,6,6,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,half_year_folds,1,8,8,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,half_year_folds,2,16,16,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,1,8,8,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,2,10,10,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,3,16,16,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,1,4,4,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,2,4,4,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,3,6,6,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,4,10,10,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,2,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,3,4,4,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,4,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,5,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,existing_project_folds,6,6,6,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,half_year_folds,1,8,8,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,half_year_folds,2,16,16,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,1,8,8,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,2,10,10,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,rolling_6_month_test_folds,3,16,16,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,1,4,4,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,2,4,4,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,3,6,6,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,quarterly_folds,4,10,10,10,10,False,True
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,1,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,2,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,3,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,4,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,5,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,6,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,half_year_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,half_year_folds,2,3,3,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,rolling_6_month_test_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,rolling_6_month_test_folds,2,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,rolling_6_month_test_folds,3,3,3,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,1,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,2,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,3,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,4,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,1,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,2,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,3,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,4,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,5,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,6,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,half_year_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,half_year_folds,2,3,3,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,rolling_6_month_test_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,rolling_6_month_test_folds,2,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,rolling_6_month_test_folds,3,3,3,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,1,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,2,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,3,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,4,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,1,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,2,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,3,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,4,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,5,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,6,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,half_year_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,half_year_folds,2,3,3,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,rolling_6_month_test_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,rolling_6_month_test_folds,2,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,rolling_6_month_test_folds,3,3,3,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,1,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,2,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,3,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,quarterly_folds,4,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,1,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,2,1,1,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,3,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,4,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,5,0,0,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,existing_project_folds,6,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,half_year_folds,1,2,2,10,10,True,False
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_midpoint_reclaim,long,strict_high_vol_mixed,half_year_folds,2,3,3,10,10,True,False
