candidate_id,session_date,session_pnl,session_trades,weekday,signal_density,best_trade_pnl,worst_trade_pnl,first_entry_time,last_entry_time
base_pre_14_00__horizon_close_15m__mt1_gap30_sal1_saw0_dl1.0_dpnone,2026-02-17,-424.24,1,Tuesday,1,-424.24,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap30_sal1_saw0_dl1.0_dpnone,2026-02-24,403.76,1,Tuesday,1,403.76,403.76,2026-02-24 09:36:00-05:00,2026-02-24 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap30_sal1_saw0_dl1.0_dpnone,2026-06-23,371.26,1,Tuesday,1,371.26,371.26,2026-06-23 09:36:00-04:00,2026-06-23 09:36:00-04:00
base_pre_14_00__horizon_close_15m__mt1_gap60_sal1_saw0_dl1.0_dpnone,2026-02-17,-424.24,1,Tuesday,1,-424.24,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap60_sal1_saw0_dl1.0_dpnone,2026-02-24,403.76,1,Tuesday,1,403.76,403.76,2026-02-24 09:36:00-05:00,2026-02-24 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap60_sal1_saw0_dl1.0_dpnone,2026-06-23,371.26,1,Tuesday,1,371.26,371.26,2026-06-23 09:36:00-04:00,2026-06-23 09:36:00-04:00
base_pre_14_00__horizon_close_15m__mt2_gap30_sal1_saw0_dl1.0_dpnone,2026-06-11,509.52,2,Thursday,2,363.26,146.26,2026-06-11 09:36:00-04:00,2026-06-11 10:19:00-04:00
base_pre_14_00__horizon_close_15m__mt2_gap30_sal1_saw0_dl1.0_dpnone,2026-02-24,485.02,2,Tuesday,2,403.76,81.26,2026-02-24 09:36:00-05:00,2026-02-24 10:06:00-05:00
base_pre_14_00__horizon_close_15m__mt2_gap30_sal1_saw0_dl1.0_dpnone,2026-02-17,-424.24,1,Tuesday,1,-424.24,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt2_gap60_sal1_saw0_dl1.0_dpnone,2026-02-06,467.52,2,Friday,2,236.76,230.76,2026-02-06 09:36:00-05:00,2026-02-06 10:55:00-05:00
base_pre_14_00__horizon_close_15m__mt2_gap60_sal1_saw0_dl1.0_dpnone,2026-02-17,-424.24,1,Tuesday,1,-424.24,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt2_gap60_sal1_saw0_dl1.0_dpnone,2026-02-24,403.76,1,Tuesday,1,403.76,403.76,2026-02-24 09:36:00-05:00,2026-02-24 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap15_sal0_saw0_dlnone_dpnone,2026-02-17,-424.24,1,Tuesday,1,-424.24,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap15_sal0_saw0_dlnone_dpnone,2026-02-24,403.76,1,Tuesday,1,403.76,403.76,2026-02-24 09:36:00-05:00,2026-02-24 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap15_sal0_saw0_dlnone_dpnone,2026-06-23,371.26,1,Tuesday,1,371.26,371.26,2026-06-23 09:36:00-04:00,2026-06-23 09:36:00-04:00
base_pre_14_00__horizon_close_15m__mt2_gap15_sal0_saw0_dlnone_dpnone,2026-06-29,-599.98,2,Monday,2,-149.74,-450.24,2026-06-29 09:41:00-04:00,2026-06-29 10:00:00-04:00
base_pre_14_00__horizon_close_15m__mt2_gap15_sal0_saw0_dlnone_dpnone,2026-02-17,-568.98,2,Tuesday,2,-144.74,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 10:23:00-05:00
base_pre_14_00__horizon_close_15m__mt2_gap15_sal0_saw0_dlnone_dpnone,2026-02-24,520.52,2,Tuesday,2,403.76,116.76,2026-02-24 09:36:00-05:00,2026-02-24 10:05:00-05:00
base_pre_14_00__horizon_close_15m__mt3_gap15_sal0_saw0_dlnone_dpnone,2026-06-12,735.28,3,Friday,3,472.26,-59.24,2026-06-12 09:40:00-04:00,2026-06-12 10:48:00-04:00
base_pre_14_00__horizon_close_15m__mt3_gap15_sal0_saw0_dlnone_dpnone,2026-06-26,638.78,3,Friday,3,532.26,-47.24,2026-06-26 09:37:00-04:00,2026-06-26 11:19:00-04:00
base_pre_14_00__horizon_close_15m__mt3_gap15_sal0_saw0_dlnone_dpnone,2026-01-14,-543.72,3,Wednesday,3,-143.74,-210.24,2026-01-14 09:36:00-05:00,2026-01-14 10:33:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap30_sal0_saw0_dl1.5_dpnone,2026-02-17,-424.24,1,Tuesday,1,-424.24,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap30_sal0_saw0_dl1.5_dpnone,2026-02-24,403.76,1,Tuesday,1,403.76,403.76,2026-02-24 09:36:00-05:00,2026-02-24 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap30_sal0_saw0_dl1.5_dpnone,2026-06-23,371.26,1,Tuesday,1,371.26,371.26,2026-06-23 09:36:00-04:00,2026-06-23 09:36:00-04:00
base_pre_14_00__horizon_close_15m__mt2_gap30_sal0_saw0_dl1.5_dpnone,2026-02-17,-568.98,2,Tuesday,2,-144.74,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 10:23:00-05:00
base_pre_14_00__horizon_close_15m__mt2_gap30_sal0_saw0_dl1.5_dpnone,2026-06-11,509.52,2,Thursday,2,363.26,146.26,2026-06-11 09:36:00-04:00,2026-06-11 10:19:00-04:00
base_pre_14_00__horizon_close_15m__mt2_gap30_sal0_saw0_dl1.5_dpnone,2026-02-24,485.02,2,Tuesday,2,403.76,81.26,2026-02-24 09:36:00-05:00,2026-02-24 10:06:00-05:00
base_pre_14_00__horizon_close_15m__mt3_gap30_sal0_saw0_dl1.5_dpnone,2026-02-17,-568.98,2,Tuesday,2,-144.74,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 10:23:00-05:00
base_pre_14_00__horizon_close_15m__mt3_gap30_sal0_saw0_dl1.5_dpnone,2026-06-18,545.28,3,Thursday,3,200.76,155.26,2026-06-18 09:37:00-04:00,2026-06-18 11:43:00-04:00
base_pre_14_00__horizon_close_15m__mt3_gap30_sal0_saw0_dl1.5_dpnone,2026-02-06,499.78,3,Friday,3,240.76,28.26,2026-02-06 09:36:00-05:00,2026-02-06 10:56:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap60_sal0_saw0_dl2.0_dpnone,2026-02-17,-424.24,1,Tuesday,1,-424.24,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap60_sal0_saw0_dl2.0_dpnone,2026-02-24,403.76,1,Tuesday,1,403.76,403.76,2026-02-24 09:36:00-05:00,2026-02-24 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap60_sal0_saw0_dl2.0_dpnone,2026-06-23,371.26,1,Tuesday,1,371.26,371.26,2026-06-23 09:36:00-04:00,2026-06-23 09:36:00-04:00
base_pre_14_00__horizon_close_15m__mt2_gap60_sal0_saw0_dl2.0_dpnone,2026-02-06,467.52,2,Friday,2,236.76,230.76,2026-02-06 09:36:00-05:00,2026-02-06 10:55:00-05:00
base_pre_14_00__horizon_close_15m__mt2_gap60_sal0_saw0_dl2.0_dpnone,2026-06-12,413.02,2,Friday,2,472.26,-59.24,2026-06-12 09:40:00-04:00,2026-06-12 10:48:00-04:00
base_pre_14_00__horizon_close_15m__mt2_gap60_sal0_saw0_dl2.0_dpnone,2026-02-24,403.76,1,Tuesday,1,403.76,403.76,2026-02-24 09:36:00-05:00,2026-02-24 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap30_sal0_saw1_dlnone_dp1.0,2026-02-17,-424.24,1,Tuesday,1,-424.24,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap30_sal0_saw1_dlnone_dp1.0,2026-02-24,403.76,1,Tuesday,1,403.76,403.76,2026-02-24 09:36:00-05:00,2026-02-24 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap30_sal0_saw1_dlnone_dp1.0,2026-06-23,371.26,1,Tuesday,1,371.26,371.26,2026-06-23 09:36:00-04:00,2026-06-23 09:36:00-04:00
base_pre_14_00__horizon_close_15m__mt2_gap30_sal0_saw1_dlnone_dp1.5,2026-02-17,-568.98,2,Tuesday,2,-144.74,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 10:23:00-05:00
base_pre_14_00__horizon_close_15m__mt2_gap30_sal0_saw1_dlnone_dp1.5,2026-03-12,-419.48,2,Thursday,2,-194.74,-224.74,2026-03-12 09:37:00-04:00,2026-03-12 10:17:00-04:00
base_pre_14_00__horizon_close_15m__mt2_gap30_sal0_saw1_dlnone_dp1.5,2026-06-12,413.02,2,Friday,2,472.26,-59.24,2026-06-12 09:40:00-04:00,2026-06-12 10:48:00-04:00
base_pre_14_00__horizon_close_15m__mt1_gap60_sal1_saw1_dl1.0_dp1.0,2026-02-17,-424.24,1,Tuesday,1,-424.24,-424.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap60_sal1_saw1_dl1.0_dp1.0,2026-02-24,403.76,1,Tuesday,1,403.76,403.76,2026-02-24 09:36:00-05:00,2026-02-24 09:36:00-05:00
base_pre_14_00__horizon_close_15m__mt1_gap60_sal1_saw1_dl1.0_dp1.0,2026-06-23,371.26,1,Tuesday,1,371.26,371.26,2026-06-23 09:36:00-04:00,2026-06-23 09:36:00-04:00
base_pre_14_00__horizon_close_15m__mt3_gap60_sal0_saw0_dl2.0_dp2.0,2026-02-06,467.52,2,Friday,2,236.76,230.76,2026-02-06 09:36:00-05:00,2026-02-06 10:55:00-05:00
base_pre_14_00__horizon_close_15m__mt3_gap60_sal0_saw0_dl2.0_dp2.0,2026-06-24,-420.72,3,Wednesday,3,-88.24,-198.74,2026-06-24 09:37:00-04:00,2026-06-24 12:35:00-04:00
base_pre_14_00__horizon_close_15m__mt3_gap60_sal0_saw0_dl2.0_dp2.0,2026-02-24,403.76,1,Tuesday,1,403.76,403.76,2026-02-24 09:36:00-05:00,2026-02-24 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,2026-02-05,-389.24,1,Thursday,1,-389.24,-389.24,2026-02-05 09:37:00-05:00,2026-02-05 09:37:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,2026-02-17,-356.24,1,Tuesday,1,-356.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,2026-06-10,295.01,1,Wednesday,1,295.01,295.01,2026-06-10 09:36:00-04:00,2026-06-10 09:36:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,2026-02-05,-389.24,1,Thursday,1,-389.24,-389.24,2026-02-05 09:37:00-05:00,2026-02-05 09:37:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,2026-02-17,-356.24,1,Tuesday,1,-356.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,2026-06-10,295.01,1,Wednesday,1,295.01,295.01,2026-06-10 09:36:00-04:00,2026-06-10 09:36:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,2026-02-05,-389.24,1,Thursday,1,-389.24,-389.24,2026-02-05 09:37:00-05:00,2026-02-05 09:37:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,2026-02-17,-356.24,1,Tuesday,1,-356.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,2026-06-10,291.77,2,Wednesday,2,295.01,-3.24,2026-06-10 09:36:00-04:00,2026-06-10 10:53:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,2026-02-05,-389.24,1,Thursday,1,-389.24,-389.24,2026-02-05 09:37:00-05:00,2026-02-05 09:37:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,2026-02-17,-356.24,1,Tuesday,1,-356.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,2026-06-10,291.77,2,Wednesday,2,295.01,-3.24,2026-06-10 09:36:00-04:00,2026-06-10 10:53:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,2026-02-05,-389.24,1,Thursday,1,-389.24,-389.24,2026-02-05 09:37:00-05:00,2026-02-05 09:37:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,2026-02-17,-356.24,1,Tuesday,1,-356.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,2026-06-10,295.01,1,Wednesday,1,295.01,295.01,2026-06-10 09:36:00-04:00,2026-06-10 09:36:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,2026-06-24,-401.48,2,Wednesday,2,-119.24,-282.24,2026-06-24 09:37:00-04:00,2026-06-24 09:55:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,2026-02-05,-392.48,2,Thursday,2,-3.24,-389.24,2026-02-05 09:37:00-05:00,2026-02-05 10:00:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,2026-02-17,-359.48,2,Tuesday,2,-3.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 10:23:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,2026-03-04,464.53,3,Wednesday,3,281.51,-3.24,2026-03-04 09:36:00-05:00,2026-03-04 10:08:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,2025-11-21,-334.22,3,Friday,3,-3.24,-209.24,2025-11-21 09:36:00-05:00,2025-11-21 10:11:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,2025-12-16,-332.22,3,Tuesday,3,-3.24,-209.24,2025-12-16 09:37:00-05:00,2025-12-16 10:15:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,2026-02-05,-389.24,1,Thursday,1,-389.24,-389.24,2026-02-05 09:37:00-05:00,2026-02-05 09:37:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,2026-02-17,-356.24,1,Tuesday,1,-356.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,2026-06-10,295.01,1,Wednesday,1,295.01,295.01,2026-06-10 09:36:00-04:00,2026-06-10 09:36:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,2026-02-17,-359.48,2,Tuesday,2,-3.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 10:23:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,2026-02-04,-296.98,2,Wednesday,2,-85.74,-211.24,2026-02-04 09:39:00-05:00,2026-02-04 10:28:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,2026-06-10,291.77,2,Wednesday,2,295.01,-3.24,2026-06-10 09:36:00-04:00,2026-06-10 10:53:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,2026-02-17,-359.48,2,Tuesday,2,-3.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 10:23:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,2026-02-04,-296.98,2,Wednesday,2,-85.74,-211.24,2026-02-04 09:39:00-05:00,2026-02-04 10:28:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,2026-06-10,291.77,2,Wednesday,2,295.01,-3.24,2026-06-10 09:36:00-04:00,2026-06-10 10:53:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,2026-02-05,-389.24,1,Thursday,1,-389.24,-389.24,2026-02-05 09:37:00-05:00,2026-02-05 09:37:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,2026-02-17,-356.24,1,Tuesday,1,-356.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,2026-06-10,295.01,1,Wednesday,1,295.01,295.01,2026-06-10 09:36:00-04:00,2026-06-10 09:36:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,2026-06-24,-511.98,2,Wednesday,2,-229.74,-282.24,2026-06-24 09:37:00-04:00,2026-06-24 11:30:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,2026-06-10,291.77,2,Wednesday,2,295.01,-3.24,2026-06-10 09:36:00-04:00,2026-06-10 10:53:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,2026-02-09,280.01,1,Monday,1,280.01,280.01,2026-02-09 09:36:00-05:00,2026-02-09 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,2026-02-05,-389.24,1,Thursday,1,-389.24,-389.24,2026-02-05 09:37:00-05:00,2026-02-05 09:37:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,2026-02-17,-356.24,1,Tuesday,1,-356.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,2026-06-10,295.01,1,Wednesday,1,295.01,295.01,2026-06-10 09:36:00-04:00,2026-06-10 09:36:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,2026-02-17,-359.48,2,Tuesday,2,-3.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 10:23:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,2026-02-04,-296.98,2,Wednesday,2,-85.74,-211.24,2026-02-04 09:39:00-05:00,2026-02-04 10:28:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,2026-06-10,295.01,1,Wednesday,1,295.01,295.01,2026-06-10 09:36:00-04:00,2026-06-10 09:36:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,2026-02-05,-389.24,1,Thursday,1,-389.24,-389.24,2026-02-05 09:37:00-05:00,2026-02-05 09:37:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,2026-02-17,-356.24,1,Tuesday,1,-356.24,-356.24,2026-02-17 09:36:00-05:00,2026-02-17 09:36:00-05:00
base_pre_14_00__fixed_r_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,2026-06-10,295.01,1,Wednesday,1,295.01,295.01,2026-06-10 09:36:00-04:00,2026-06-10 09:36:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,2026-06-24,-511.98,2,Wednesday,2,-229.74,-282.24,2026-06-24 09:37:00-04:00,2026-06-24 11:30:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,2026-06-10,291.77,2,Wednesday,2,295.01,-3.24,2026-06-10 09:36:00-04:00,2026-06-10 10:53:00-04:00
base_pre_14_00__fixed_r_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,2026-02-09,280.01,1,Monday,1,280.01,280.01,2026-02-09 09:36:00-05:00,2026-02-09 09:36:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,2025-11-14,357.47,1,Friday,1,357.47,357.47,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,2026-05-14,230.68,1,Thursday,1,230.68,230.68,2026-05-14 09:36:00-04:00,2026-05-14 09:36:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,2026-03-19,221.35,1,Thursday,1,221.35,221.35,2026-03-19 09:42:00-04:00,2026-03-19 09:42:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,2025-11-14,357.47,1,Friday,1,357.47,357.47,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,2026-05-14,230.68,1,Thursday,1,230.68,230.68,2026-05-14 09:36:00-04:00,2026-05-14 09:36:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,2026-03-19,221.35,1,Thursday,1,221.35,221.35,2026-03-19 09:42:00-04:00,2026-03-19 09:42:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,2025-11-14,357.47,1,Friday,1,357.47,357.47,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,2026-05-14,227.44,2,Thursday,2,230.68,-3.24,2026-05-14 09:36:00-04:00,2026-05-14 10:07:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,2026-06-02,222.18,2,Tuesday,2,167.92,54.26,2026-06-02 09:48:00-04:00,2026-06-02 10:32:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,2025-11-14,357.47,1,Friday,1,357.47,357.47,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,2026-05-14,227.44,2,Thursday,2,230.68,-3.24,2026-05-14 09:36:00-04:00,2026-05-14 13:19:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,2026-03-19,218.11,2,Thursday,2,221.35,-3.24,2026-03-19 09:42:00-04:00,2026-03-19 11:26:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,2025-11-14,357.47,1,Friday,1,357.47,357.47,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,2026-05-14,230.68,1,Thursday,1,230.68,230.68,2026-05-14 09:36:00-04:00,2026-05-14 09:36:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,2026-03-19,221.35,1,Thursday,1,221.35,221.35,2026-03-19 09:42:00-04:00,2026-03-19 09:42:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,2025-11-14,357.47,1,Friday,1,357.47,357.47,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,2026-05-14,227.44,2,Thursday,2,230.68,-3.24,2026-05-14 09:36:00-04:00,2026-05-14 10:03:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,2026-06-02,222.18,2,Tuesday,2,167.92,54.26,2026-06-02 09:48:00-04:00,2026-06-02 10:32:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,2025-11-14,357.47,1,Friday,1,357.47,357.47,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,2026-05-14,328.31,3,Thursday,3,230.68,-3.24,2026-05-14 09:36:00-04:00,2026-05-14 10:18:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,2026-02-13,-323.58,3,Friday,3,-3.24,-177.52,2026-02-13 09:38:00-05:00,2026-02-13 10:10:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,2025-11-14,357.47,1,Friday,1,357.47,357.47,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,2026-05-14,230.68,1,Thursday,1,230.68,230.68,2026-05-14 09:36:00-04:00,2026-05-14 09:36:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,2026-03-19,221.35,1,Thursday,1,221.35,221.35,2026-03-19 09:42:00-04:00,2026-03-19 09:42:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,2025-11-14,357.47,1,Friday,1,357.47,357.47,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,2026-03-04,245.56,2,Wednesday,2,248.8,-3.24,2026-03-04 09:36:00-05:00,2026-03-04 10:08:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,2026-05-14,227.44,2,Thursday,2,230.68,-3.24,2026-05-14 09:36:00-04:00,2026-05-14 10:07:00-04:00
base_pre_14_00__vwap_failure_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,2025-11-14,357.47,1,Friday,1,357.47,357.47,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00
base_pre_14_00__vwap_failure_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,2026-03-04,245.56,2,Wednesday,2,248.8,-3.24,2026-03-04 09:36:00-05:00,2026-03-04 10:08:00-05:00
