group,trades,gross_pnl,net_pnl,stress_pnl,avg_mfe,avg_mae
close_confirm_fill_next_open,898,3944.5299999999997,1484.0100000000002,586.0100000000001,55.373608017817375,45.73608017817372
two_bar_confirm_fill_next_open,782,-1936.76,-4079.44,-4861.44,44.035166240409204,38.45843989769821
