candidate_id,instrument,family,timeframe,folds,validation_net_pnl,test_net_pnl,test_slippage_4_ticks_net_pnl,test_trades,test_active_sessions,test_active_session_pct,test_win_rate,test_avg_trade,worst_test_fold_pnl,max_test_drawdown,test_best_day_concentration,test_best_trade_concentration,test_positive_folds,test_positive_fold_pct,phase5d_score,phase5d_label,phase5d_notes
MGC_opening_range_failure_tf1_9454d5e6d4,MGC,opening_range_failure,1,3,-2634.65,684.42,-59.58,124,124,0.688889,0.451613,5.519516,-710.63,-798.01,1.0,1.0,1,0.333333,-8.5,rejected,insufficient positive test folds; fails aggregate 4-tick slippage stress; test concentration risk
MNQ_opening_range_failure_tf3_1dce415f36,MNQ,opening_range_failure,3,3,-3550.98,-4780.08,-5416.08,212,149,0.827778,0.320755,-22.547547,-3071.225,-4536.16,1.0,1.0,0,0.0,-112.5035,rejected,insufficient positive test folds; negative aggregate test PnL; fails aggregate 4-tick slippage stress; test concentration risk; large negative test fold
MNQ_opening_range_failure_tf1_982fe6172f,MNQ,opening_range_failure,1,3,-3841.02,-3433.79,-4096.79,221,160,0.888889,0.312217,-15.537511,-1888.14,-3323.795,18.738095,15.594246,1,0.333333,-885.7907,rejected,insufficient positive test folds; negative aggregate test PnL; fails aggregate 4-tick slippage stress; test concentration risk; large negative test fold
