group,trades,net_pnl,stress_pnl,avg_pnl,median_pnl,win_rate,profit_factor,avg_win,avg_loss,max_drawdown,validation_pnl,holdout_pnl,best_day_concentration,best_trade_concentration,avg_mfe,avg_mae,mfe_to_mae_ratio,target_hit_rate,stop_hit_rate,time_stop_rate,same_bar_ambiguity_rate,walk_forward_stress_pnl,positive_wf_folds_pct
10:30-11:30,2012,33693.87,31681.87,16.75,23.51,0.590954,1.360872,106.86,-113.45,-2986.09,7352.96,1366.22,0.188876,0.026481,125.06,112.33,1.11328,0.023857,0.039761,0.936382,0.000994,31681.87,0.0
11:30-13:30,3114,17227.39,14113.39,5.53,1.51,0.508349,1.129247,95.08,-87.06,-5554.3,-8842.6,21618.02,0.400995,0.051155,103.45,92.75,1.115336,0.018626,0.049133,0.932241,0.0,14113.39,0.0
10:00-10:30,564,4683.89,4119.89,8.3,7.51,0.521277,1.12942,139.03,-134.04,-2835.95,4442.53,-7408.9,0.909091,0.130609,146.41,138.54,1.05679,0.008865,0.047872,0.943262,0.0,4119.89,0.0
09:30-10:00,42,-746.08,-788.08,-17.76,32.51,0.52381,0.780196,120.37,-169.71,-1467.78,-930.44,-1417.92,1.0,1.0,125.24,149.36,0.838514,0.02381,0.190476,0.785714,0.0,-788.08,0.0
13:30-15:45,2426,-5347.24,-7773.24,-2.2,-2.74,0.482688,0.943212,75.85,-75.03,-9046.04,-1983.77,-5709.05,1.0,1.0,86.39,79.5,1.086702,0.010305,0.057708,0.931987,0.000824,-7773.24,0.0
