group,trades,gross_pnl,net_pnl,stress_pnl,avg_mfe,avg_mae
high_vol_mixed_late_resolution_breakout,238,-2684.99,-3337.1099999999997,-3575.1099999999997,85.08613445378151,100.13865546218487
high_vol_mixed_extreme_fade,126,-4392.28,-4737.5199999999995,-4863.5199999999995,60.73015873015873,82.24603174603175
high_vol_mixed_midpoint_reclaim,244,-5104.94,-5773.5,-6017.5,111.29918032786885,107.57377049180327
