group,trades,gross_pnl,net_pnl,stress_pnl,avg_mfe,avg_mae
hard_stop_time_exit,840,1369.56,-932.04,-1772.04,55.57559523809524,43.81428571428572
structure_target_time_exit,840,638.2099999999999,-1663.3899999999999,-2503.39,44.61607142857143,40.882738095238096
