signal_time,entry_time,trading_session,side,box_high,box_low,entry_model,timeframe,compression_method,direction_mode,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,net_pnl,stress_pnl,risk_dollars,same_bar_ambiguity,candidate_id
2026-06-08 10:35:00-04:00,2026-06-08 10:40:00-04:00,2026-06-08,long,29551.0,29331.25,next_bar_open,5,range_percentile,long_only,29587.0,2026-06-08 11:25:00-04:00,29630.0,time_stop,29331.25,30098.5,86.0,83.26,82.26,511.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-11 15:25:00-04:00,2026-06-11 15:30:00-04:00,2026-06-11,long,29399.75,29216.25,next_bar_open,5,range_percentile,long_only,29424.0,2026-06-11 15:45:00-04:00,29432.25,time_stop,29216.25,29839.5,16.5,13.76,12.76,415.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-12 11:10:00-04:00,2026-06-12 11:15:00-04:00,2026-06-12,long,29675.0,29352.5,next_bar_open,5,range_percentile,long_only,29696.0,2026-06-12 12:00:00-04:00,29464.25,time_stop,29352.5,30383.0,-463.5,-466.24,-467.24,687.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-15 11:20:00-04:00,2026-06-15 11:25:00-04:00,2026-06-15,long,30527.75,30397.5,next_bar_open,5,range_percentile,long_only,30533.0,2026-06-15 12:10:00-04:00,30588.0,time_stop,30397.5,30804.0,110.0,107.26,106.26,271.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-18 10:45:00-04:00,2026-06-18 10:50:00-04:00,2026-06-18,long,30643.0,30463.25,next_bar_open,5,range_percentile,long_only,30646.5,2026-06-18 11:35:00-04:00,30542.75,time_stop,30463.25,31013.0,-207.5,-210.24,-211.24,366.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-19 10:50:00-04:00,2026-06-19 10:55:00-04:00,2026-06-19,long,30684.75,30647.5,next_bar_open,5,range_percentile,long_only,30687.75,2026-06-19 11:40:00-04:00,30659.25,time_stop,30647.5,30768.25,-57.0,-59.74,-60.74,80.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-22 09:55:00-04:00,2026-06-22 10:00:00-04:00,2026-06-22,long,30927.0,30757.25,next_bar_open,5,range_percentile,long_only,30936.75,2026-06-22 10:25:00-04:00,30757.25,stop,30757.25,31295.75,-359.0,-361.74,-362.74,359.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-24 10:55:00-04:00,2026-06-24 11:00:00-04:00,2026-06-24,long,29877.75,29525.25,next_bar_open,5,range_percentile,long_only,29891.5,2026-06-24 11:45:00-04:00,29761.75,time_stop,29525.25,30624.0,-259.5,-262.24,-263.24,732.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-25 12:05:00-04:00,2026-06-25 12:10:00-04:00,2026-06-25,long,29762.5,29583.25,next_bar_open,5,range_percentile,long_only,29790.75,2026-06-25 12:55:00-04:00,29681.5,time_stop,29583.25,30205.75,-218.5,-221.24,-222.24,415.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-26 09:55:00-04:00,2026-06-26 10:00:00-04:00,2026-06-26,long,29372.75,29182.0,next_bar_open,5,range_percentile,long_only,29442.75,2026-06-26 10:45:00-04:00,29531.0,time_stop,29182.0,29964.25,176.5,173.76,172.76,521.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-29 11:55:00-04:00,2026-06-29 12:00:00-04:00,2026-06-29,long,29829.5,29658.75,next_bar_open,5,range_percentile,long_only,29839.5,2026-06-29 12:45:00-04:00,29906.25,time_stop,29658.75,30201.0,133.5,130.76,129.76,361.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-06-30 09:50:00-04:00,2026-06-30 09:55:00-04:00,2026-06-30,long,30264.0,30034.25,next_bar_open,5,range_percentile,long_only,30293.75,2026-06-30 10:40:00-04:00,30413.0,time_stop,30034.25,30812.75,238.5,235.76,234.76,519.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-07-01 09:55:00-04:00,2026-07-01 10:00:00-04:00,2026-07-01,long,30260.5,30087.25,next_bar_open,5,range_percentile,long_only,30282.5,2026-07-01 10:45:00-04:00,30194.25,time_stop,30087.25,30673.0,-176.5,-179.24,-180.24,390.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2026-07-02 09:50:00-04:00,2026-07-02 09:55:00-04:00,2026-07-02,long,30205.25,30007.25,next_bar_open,5,range_percentile,long_only,30234.25,2026-07-02 10:25:00-04:00,30007.25,stop,30007.25,30688.25,-454.0,-456.74,-457.74,454.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000
2025-07-15 11:45:00-04:00,2025-07-15 11:50:00-04:00,2025-07-15,long,23173.75,23113.0,next_bar_open,5,range_percentile,long_only,23175.5,2025-07-15 12:35:00-04:00,23136.25,time_stop,23113.0,23300.5,-78.5,-81.24,-82.24,125.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-16 11:10:00-04:00,2025-07-16 11:15:00-04:00,2025-07-16,long,23035.0,22960.0,next_bar_open,5,range_percentile,long_only,23041.5,2025-07-16 11:15:00-04:00,22960.0,stop,22960.0,23204.5,-163.0,-165.74,-166.74,163.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-16 14:35:00-04:00,2025-07-16 14:40:00-04:00,2025-07-16,long,23054.5,23016.25,next_bar_open,5,range_percentile,long_only,23057.0,2025-07-16 15:25:00-04:00,23072.0,time_stop,23016.25,23138.5,30.0,27.26,26.26,81.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-17 09:50:00-04:00,2025-07-17 09:55:00-04:00,2025-07-17,long,23138.0,23065.75,next_bar_open,5,range_percentile,long_only,23153.25,2025-07-17 10:40:00-04:00,23172.5,time_stop,23065.75,23328.25,38.5,35.76,34.76,175.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-17 10:45:00-04:00,2025-07-17 10:50:00-04:00,2025-07-17,long,23180.0,23114.5,next_bar_open,5,range_percentile,long_only,23193.0,2025-07-17 11:35:00-04:00,23231.5,time_stop,23114.5,23350.0,77.0,74.26,73.26,157.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-21 12:50:00-04:00,2025-07-21 12:55:00-04:00,2025-07-21,long,23395.75,23358.75,next_bar_open,5,range_percentile,long_only,23406.5,2025-07-21 13:40:00-04:00,23412.5,time_stop,23358.75,23502.0,12.0,9.26,8.26,95.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-22 11:30:00-04:00,2025-07-22 11:35:00-04:00,2025-07-22,long,23230.0,23194.75,next_bar_open,5,range_percentile,long_only,23232.75,2025-07-22 12:00:00-04:00,23194.75,stop,23194.75,23308.75,-76.0,-78.74,-79.74,76.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-23 11:45:00-04:00,2025-07-23 11:50:00-04:00,2025-07-23,long,23214.5,23177.0,next_bar_open,5,range_percentile,long_only,23215.0,2025-07-23 11:55:00-04:00,23291.0,target,23177.0,23291.0,152.0,149.26,148.26,76.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-23 13:00:00-04:00,2025-07-23 13:05:00-04:00,2025-07-23,long,23235.0,23193.5,next_bar_open,5,range_percentile,long_only,23235.75,2025-07-23 13:50:00-04:00,23256.0,time_stop,23193.5,23320.25,40.5,37.76,36.76,84.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-24 10:55:00-04:00,2025-07-24 11:00:00-04:00,2025-07-24,long,23371.75,23301.25,next_bar_open,5,range_percentile,long_only,23372.75,2025-07-24 11:45:00-04:00,23385.5,time_stop,23301.25,23515.75,25.5,22.76,21.76,143.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-25 14:20:00-04:00,2025-07-25 14:25:00-04:00,2025-07-25,long,23451.5,23428.5,next_bar_open,5,range_percentile,long_only,23456.0,2025-07-25 15:10:00-04:00,23447.25,time_stop,23428.5,23511.0,-17.5,-20.24,-21.24,55.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-30 10:50:00-04:00,2025-07-30 10:55:00-04:00,2025-07-30,long,23529.0,23463.75,next_bar_open,5,range_percentile,long_only,23532.0,2025-07-30 11:40:00-04:00,23503.25,time_stop,23463.75,23668.5,-57.5,-60.24,-61.24,136.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-07-30 11:50:00-04:00,2025-07-30 11:55:00-04:00,2025-07-30,long,23508.75,23475.0,next_bar_open,5,range_percentile,long_only,23512.0,2025-07-30 12:40:00-04:00,23525.5,time_stop,23475.0,23586.0,27.0,24.26,23.26,74.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-01 10:30:00-04:00,2025-08-01 10:35:00-04:00,2025-08-01,long,22984.75,22799.25,next_bar_open,5,range_percentile,long_only,23008.25,2025-08-01 11:20:00-04:00,22910.5,time_stop,22799.25,23426.25,-195.5,-198.24,-199.24,418.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-04 09:55:00-04:00,2025-08-04 10:00:00-04:00,2025-08-04,long,23229.5,23088.75,next_bar_open,5,range_percentile,long_only,23246.5,2025-08-04 10:45:00-04:00,23248.25,time_stop,23088.75,23562.0,3.5,0.76,-0.24,315.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-04 12:15:00-04:00,2025-08-04 12:20:00-04:00,2025-08-04,long,23267.5,23198.25,next_bar_open,5,range_percentile,long_only,23267.5,2025-08-04 13:05:00-04:00,23276.25,time_stop,23198.25,23406.0,17.5,14.76,13.76,138.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-06 10:00:00-04:00,2025-08-06 10:05:00-04:00,2025-08-06,long,23245.0,23148.75,next_bar_open,5,range_percentile,long_only,23269.5,2025-08-06 10:50:00-04:00,23260.75,time_stop,23148.75,23511.0,-17.5,-20.24,-21.24,241.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-06 11:15:00-04:00,2025-08-06 11:20:00-04:00,2025-08-06,long,23299.0,23197.5,next_bar_open,5,range_percentile,long_only,23310.75,2025-08-06 12:05:00-04:00,23379.5,time_stop,23197.5,23537.25,137.5,134.76,133.76,226.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-07 09:55:00-04:00,2025-08-07 10:00:00-04:00,2025-08-07,long,23648.0,23569.5,next_bar_open,5,range_percentile,long_only,23654.25,2025-08-07 10:20:00-04:00,23569.5,stop,23569.5,23823.75,-169.5,-172.24,-173.24,169.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-08 10:00:00-04:00,2025-08-08 10:05:00-04:00,2025-08-08,long,23649.0,23530.0,next_bar_open,5,range_percentile,long_only,23649.5,2025-08-08 10:50:00-04:00,23665.0,time_stop,23530.0,23888.5,31.0,28.26,27.26,239.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-08 12:15:00-04:00,2025-08-08 12:20:00-04:00,2025-08-08,long,23696.75,23612.0,next_bar_open,5,range_percentile,long_only,23697.0,2025-08-08 13:05:00-04:00,23679.75,time_stop,23612.0,23867.0,-34.5,-37.24,-38.24,170.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-11 12:00:00-04:00,2025-08-11 12:05:00-04:00,2025-08-11,long,23764.0,23716.0,next_bar_open,5,range_percentile,long_only,23765.5,2025-08-11 12:50:00-04:00,23744.5,time_stop,23716.0,23864.5,-42.0,-44.74,-45.74,99.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-12 11:05:00-04:00,2025-08-12 11:10:00-04:00,2025-08-12,long,23794.75,23732.5,next_bar_open,5,range_percentile,long_only,23810.0,2025-08-12 11:55:00-04:00,23867.5,time_stop,23732.5,23965.0,115.0,112.26,111.26,155.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-12 11:55:00-04:00,2025-08-12 12:00:00-04:00,2025-08-12,long,23861.0,23821.25,next_bar_open,5,range_percentile,long_only,23867.25,2025-08-12 12:45:00-04:00,23895.25,time_stop,23821.25,23959.25,56.0,53.26,52.26,92.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-14 10:45:00-04:00,2025-08-14 10:50:00-04:00,2025-08-14,long,23989.25,23904.75,next_bar_open,5,range_percentile,long_only,23998.75,2025-08-14 11:25:00-04:00,23904.75,stop,23904.75,24186.75,-188.0,-190.74,-191.74,188.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-14 12:50:00-04:00,2025-08-14 12:55:00-04:00,2025-08-14,long,23922.0,23864.5,next_bar_open,5,range_percentile,long_only,23942.0,2025-08-14 13:40:00-04:00,23953.0,time_stop,23864.5,24097.0,22.0,19.26,18.26,155.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-18 10:20:00-04:00,2025-08-18 10:25:00-04:00,2025-08-18,long,23809.75,23735.0,next_bar_open,5,range_percentile,long_only,23817.25,2025-08-18 10:45:00-04:00,23735.0,stop,23735.0,23981.75,-164.5,-167.24,-168.24,164.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-18 14:40:00-04:00,2025-08-18 14:45:00-04:00,2025-08-18,long,23781.75,23747.0,next_bar_open,5,range_percentile,long_only,23783.25,2025-08-18 15:30:00-04:00,23789.75,time_stop,23747.0,23855.75,13.0,10.26,9.26,72.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-20 12:25:00-04:00,2025-08-20 12:30:00-04:00,2025-08-20,long,23280.5,23152.5,next_bar_open,5,range_percentile,long_only,23298.0,2025-08-20 13:15:00-04:00,23253.75,time_stop,23152.5,23589.0,-88.5,-91.24,-92.24,291.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-20 13:30:00-04:00,2025-08-20 13:35:00-04:00,2025-08-20,long,23274.5,23218.5,next_bar_open,5,range_percentile,long_only,23291.5,2025-08-20 14:00:00-04:00,23218.5,stop,23218.5,23437.5,-146.0,-148.74,-149.74,146.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-21 10:25:00-04:00,2025-08-21 10:30:00-04:00,2025-08-21,long,23323.25,23155.25,next_bar_open,5,range_percentile,long_only,23345.25,2025-08-21 11:15:00-04:00,23241.0,time_stop,23155.25,23725.25,-208.5,-211.24,-212.24,380.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-22 11:00:00-04:00,2025-08-22 11:05:00-04:00,2025-08-22,long,23644.0,23492.25,next_bar_open,5,range_percentile,long_only,23646.0,2025-08-22 11:50:00-04:00,23584.5,time_stop,23492.25,23953.5,-123.0,-125.74,-126.74,307.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-22 13:10:00-04:00,2025-08-22 13:15:00-04:00,2025-08-22,long,23570.0,23507.0,next_bar_open,5,range_percentile,long_only,23579.0,2025-08-22 14:00:00-04:00,23614.0,time_stop,23507.0,23723.0,70.0,67.26,66.26,144.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-25 09:55:00-04:00,2025-08-25 10:00:00-04:00,2025-08-25,long,23518.5,23445.0,next_bar_open,5,range_percentile,long_only,23519.0,2025-08-25 10:45:00-04:00,23572.0,time_stop,23445.0,23667.0,106.0,103.26,102.26,148.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-25 11:20:00-04:00,2025-08-25 11:25:00-04:00,2025-08-25,long,23593.75,23532.5,next_bar_open,5,range_percentile,long_only,23598.5,2025-08-25 12:10:00-04:00,23608.75,time_stop,23532.5,23730.5,20.5,17.76,16.76,132.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-26 12:10:00-04:00,2025-08-26 12:15:00-04:00,2025-08-26,long,23536.5,23493.0,next_bar_open,5,range_percentile,long_only,23543.75,2025-08-26 13:00:00-04:00,23541.25,time_stop,23493.0,23645.25,-5.0,-7.74,-8.74,101.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-26 14:25:00-04:00,2025-08-26 14:30:00-04:00,2025-08-26,long,23537.25,23479.0,next_bar_open,5,range_percentile,long_only,23538.75,2025-08-26 15:15:00-04:00,23545.25,time_stop,23479.0,23658.25,13.0,10.26,9.26,119.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-27 10:15:00-04:00,2025-08-27 10:20:00-04:00,2025-08-27,long,23567.0,23488.5,next_bar_open,5,range_percentile,long_only,23599.0,2025-08-27 11:05:00-04:00,23597.0,time_stop,23488.5,23820.0,-4.0,-6.74,-7.74,221.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-27 13:35:00-04:00,2025-08-27 13:40:00-04:00,2025-08-27,long,23612.0,23587.0,next_bar_open,5,range_percentile,long_only,23614.0,2025-08-27 14:25:00-04:00,23649.5,time_stop,23587.0,23668.0,71.0,68.26,67.26,54.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-28 12:25:00-04:00,2025-08-28 12:30:00-04:00,2025-08-28,long,23735.0,23674.75,next_bar_open,5,range_percentile,long_only,23754.75,2025-08-28 13:15:00-04:00,23736.75,time_stop,23674.75,23914.75,-36.0,-38.74,-39.74,160.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-08-28 14:50:00-04:00,2025-08-28 14:55:00-04:00,2025-08-28,long,23787.0,23761.25,next_bar_open,5,range_percentile,long_only,23787.75,2025-08-28 15:40:00-04:00,23788.25,time_stop,23761.25,23840.75,1.0,-1.74,-2.74,53.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-02 15:35:00-04:00,2025-09-02 15:40:00-04:00,2025-09-02,long,23247.0,23184.75,next_bar_open,5,range_percentile,long_only,23249.75,2025-09-02 15:45:00-04:00,23252.5,time_stop,23184.75,23379.75,5.5,2.76,1.76,130.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-03 10:40:00-04:00,2025-09-03 10:45:00-04:00,2025-09-03,long,23485.75,23372.0,next_bar_open,5,range_percentile,long_only,23507.25,2025-09-03 11:30:00-04:00,23415.25,time_stop,23372.0,23777.75,-184.0,-186.74,-187.74,270.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-03 13:10:00-04:00,2025-09-03 13:15:00-04:00,2025-09-03,long,23439.0,23390.5,next_bar_open,5,range_percentile,long_only,23445.5,2025-09-03 13:40:00-04:00,23390.5,stop,23390.5,23555.5,-110.0,-112.74,-113.74,110.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-04 10:35:00-04:00,2025-09-04 10:40:00-04:00,2025-09-04,long,23509.25,23410.0,next_bar_open,5,range_percentile,long_only,23520.0,2025-09-04 11:25:00-04:00,23546.0,time_stop,23410.0,23740.0,52.0,49.26,48.26,220.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-04 12:45:00-04:00,2025-09-04 12:50:00-04:00,2025-09-04,long,23553.0,23512.75,next_bar_open,5,range_percentile,long_only,23558.75,2025-09-04 13:35:00-04:00,23568.25,time_stop,23512.75,23650.75,19.0,16.26,15.26,92.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-08 09:50:00-04:00,2025-09-08 09:55:00-04:00,2025-09-08,long,23852.0,23771.25,next_bar_open,5,range_percentile,long_only,23865.25,2025-09-08 10:40:00-04:00,23881.25,time_stop,23771.25,24053.25,32.0,29.26,28.26,188.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-10 10:20:00-04:00,2025-09-10 10:25:00-04:00,2025-09-10,long,23976.75,23894.25,next_bar_open,5,range_percentile,long_only,23982.0,2025-09-10 11:10:00-04:00,23969.0,time_stop,23894.25,24157.5,-26.0,-28.74,-29.74,175.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-11 10:40:00-04:00,2025-09-11 10:45:00-04:00,2025-09-11,long,24012.75,23946.75,next_bar_open,5,range_percentile,long_only,24014.25,2025-09-11 11:30:00-04:00,24037.25,time_stop,23946.75,24149.25,46.0,43.26,42.26,135.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-12 10:30:00-04:00,2025-09-12 10:35:00-04:00,2025-09-12,long,24076.5,24011.0,next_bar_open,5,range_percentile,long_only,24080.0,2025-09-12 11:20:00-04:00,24092.25,time_stop,24011.0,24218.0,24.5,21.76,20.76,138.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-12 12:30:00-04:00,2025-09-12 12:35:00-04:00,2025-09-12,long,24107.25,24071.25,next_bar_open,5,range_percentile,long_only,24110.5,2025-09-12 13:20:00-04:00,24105.5,time_stop,24071.25,24189.0,-10.0,-12.74,-13.74,78.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-15 09:55:00-04:00,2025-09-15 10:00:00-04:00,2025-09-15,long,24251.25,24172.0,next_bar_open,5,range_percentile,long_only,24260.5,2025-09-15 10:45:00-04:00,24244.0,time_stop,24172.0,24437.5,-33.0,-35.74,-36.74,177.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-15 11:00:00-04:00,2025-09-15 11:05:00-04:00,2025-09-15,long,24263.5,24221.0,next_bar_open,5,range_percentile,long_only,24265.75,2025-09-15 11:50:00-04:00,24281.5,time_stop,24221.0,24355.25,31.5,28.76,27.76,89.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-18 10:05:00-04:00,2025-09-18 10:10:00-04:00,2025-09-18,long,24727.25,24598.75,next_bar_open,5,range_percentile,long_only,24749.25,2025-09-18 10:55:00-04:00,24734.25,time_stop,24598.75,25050.25,-30.0,-32.74,-33.74,301.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-18 12:30:00-04:00,2025-09-18 12:35:00-04:00,2025-09-18,long,24776.0,24720.5,next_bar_open,5,range_percentile,long_only,24782.5,2025-09-18 13:20:00-04:00,24774.75,time_stop,24720.5,24906.5,-15.5,-18.24,-19.24,124.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-22 09:50:00-04:00,2025-09-22 09:55:00-04:00,2025-09-22,long,24865.5,24814.25,next_bar_open,5,range_percentile,long_only,24877.25,2025-09-22 10:40:00-04:00,24918.5,time_stop,24814.25,25003.25,82.5,79.76,78.76,126.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-22 10:20:00-04:00,2025-09-22 10:25:00-04:00,2025-09-22,long,24889.0,24821.5,next_bar_open,5,range_percentile,long_only,24890.0,2025-09-22 11:10:00-04:00,24909.75,time_stop,24821.5,25027.0,39.5,36.76,35.76,137.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-25 10:15:00-04:00,2025-09-25 10:20:00-04:00,2025-09-25,long,24583.75,24422.0,next_bar_open,5,range_percentile,long_only,24605.5,2025-09-25 11:05:00-04:00,24598.0,time_stop,24422.0,24972.5,-15.0,-17.74,-18.74,367.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-25 14:25:00-04:00,2025-09-25 14:30:00-04:00,2025-09-25,long,24576.75,24453.5,next_bar_open,5,range_percentile,long_only,24581.0,2025-09-25 15:15:00-04:00,24608.25,time_stop,24453.5,24836.0,54.5,51.76,50.76,255.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-26 12:55:00-04:00,2025-09-26 13:00:00-04:00,2025-09-26,long,24688.0,24595.0,next_bar_open,5,range_percentile,long_only,24691.0,2025-09-26 13:45:00-04:00,24690.75,time_stop,24595.0,24883.0,-0.5,-3.24,-4.24,192.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
2025-09-30 10:55:00-04:00,2025-09-30 11:00:00-04:00,2025-09-30,long,24838.75,24752.25,next_bar_open,5,range_percentile,long_only,24842.5,2025-09-30 11:45:00-04:00,24797.75,time_stop,24752.25,25023.0,-89.5,-92.24,-93.24,180.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000
