fold,segment,segment_start,segment_end,regime_filter,candidate_id,spec_json,instrument,family,timeframe,label,ranking_score,risk_notes,net_pnl,validation_pnl,holdout_pnl,slippage_4_ticks_net_pnl,trades,active_sessions,active_session_pct,win_rate,avg_trade,profit_factor,max_drawdown,worst_day,longest_losing_streak,best_day_concentration,best_trade_concentration,same_bar_stop_target_ambiguity_count,base_cost,stress_cost
2,train,2024-05-27,2024-11-08,gap_abs_bucket=low,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,watchlist,-16.5607,low active-session coverage; one-day concentration risk; one-trade concentration risk,454.1700000000098,142.08500000000146,0.0,268.1700000000098,62,42,0.35,0.3870967741935484,7.325322580645319,1.137686937066672,-1175.749999999993,-307.23,5,0.8268269590681725,0.8625844947926802,0,2.74,3.74
2,validation,2024-11-11,2024-12-20,gap_abs_bucket=low,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-48.7132,negative net PnL; negative validation PnL; fails 4-tick slippage; low active-session coverage; one-day concentration risk; one-trade concentration risk,-445.2200000000058,-510.26500000000726,65.04500000000145,-484.2200000000058,13,8,0.26666666666666666,0.23076923076923078,-34.24769230769276,0.48380289855072134,-573.1300000000043,-221.5300000000029,8,1.0,1.0,0,2.74,3.74
2,test,2024-12-23,2025-02-05,gap_abs_bucket=low,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-6.1295,too few trades; low active-session coverage; one-day concentration risk; one-trade concentration risk,440.78500000000577,0.0,440.78500000000577,422.78500000000577,6,4,0.13333333333333333,0.5,73.46416666666762,3.0173688185085132,-218.4949999999942,-131.17999999999708,3,0.8859648127771926,0.6097303674126762,0,2.74,3.74
3,train,2025-10-17,2026-04-08,gap_abs_bucket=low,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-39.257,negative net PnL; fails 4-tick slippage; low active-session coverage; one-day concentration risk; one-trade concentration risk,-26.74499999998406,0.0,0.0,-95.74499999998406,23,18,0.15,0.34782608695652173,-1.1628260869558287,0.9850404821501073,-650.6499999999928,-206.83999999999855,5,1.0,1.0,0,2.74,3.74
3,validation,2026-04-09,2026-05-20,gap_abs_bucket=low,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,watchlist,-253.2574,negative holdout PnL; low active-session coverage; one-day concentration risk; one-trade concentration risk,64.82000000000437,235.58500000000583,-170.76500000000146,28.82000000000437,12,8,0.26666666666666666,0.3333333333333333,5.4016666666670305,1.0903137713871769,-438.8999999999971,-183.17999999999708,5,4.551373033014195,4.6399259487809275,0,2.74,3.74
3,test,2026-05-21,2026-07-01,gap_abs_bucket=low,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-77.6027,too few trades; negative net PnL; negative holdout PnL; fails 4-tick slippage; low active-session coverage; one-day concentration risk; one-trade concentration risk,-1203.1499999999971,0.0,-1203.1499999999971,-1218.1499999999971,5,4,0.13333333333333333,0.0,-240.62999999999943,0.0,-972.335,-505.73,5,1.0,1.0,0,2.74,3.74
1,train,2023-01-03,2023-06-20,or_width_bucket=mid,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-39.3724,negative net PnL; negative validation PnL; fails 4-tick slippage; low active-session coverage; one-day concentration risk; one-trade concentration risk,-84.20500000000308,-154.90500000000216,0.0,-225.2050000000031,47,35,0.2916666666666667,0.3404255319148936,-1.7915957446809165,0.9695115438299838,-918.2100000000031,-230.23000000000002,6,1.0,1.0,0,2.74,3.74
1,validation,2023-06-21,2023-08-01,or_width_bucket=mid,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,watchlist,-9.0162,negative holdout PnL; low active-session coverage; one-day concentration risk; one-trade concentration risk,369.3999999999962,454.26499999999623,-84.865,324.3999999999962,15,10,0.3333333333333333,0.4666666666666667,24.626666666666416,1.549767829503504,-258.2450000000015,-173.38000000000144,3,0.9015159718462463,0.5218191662154898,0,2.74,3.74
1,test,2023-08-02,2023-09-12,or_width_bucket=mid,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,watchlist,-19.194,one-day concentration risk; one-trade concentration risk,311.34999999999786,0.0,311.34999999999786,251.3499999999978,20,15,0.5,0.4,15.567499999999892,1.304281539829752,-488.3149999999964,-168.17999999999708,6,1.299245222418509,0.6592580696964876,0,2.74,3.74
2,train,2024-05-27,2024-11-08,or_width_bucket=mid,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-54.3286,negative net PnL; negative validation PnL; fails 4-tick slippage; low active-session coverage; one-day concentration risk; one-trade concentration risk,-1139.3849999999916,-147.80499999999998,0.0,-1316.3849999999918,59,45,0.375,0.3050847457627119,-19.311610169491384,0.719540487352204,-1411.9049999999916,-240.6299999999942,8,1.0,1.0,0,2.74,3.74
2,validation,2024-11-11,2024-12-20,or_width_bucket=mid,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-45.5994,negative net PnL; negative validation PnL; fails 4-tick slippage; low active-session coverage; one-day concentration risk; one-trade concentration risk,-422.07500000000584,-533.4150000000087,111.3400000000029,-467.07500000000584,15,11,0.36666666666666664,0.26666666666666666,-28.138333333333723,0.5904629759900609,-540.9650000000044,-123.2900000000029,4,1.0,1.0,0,2.74,3.74
2,test,2024-12-23,2025-02-05,or_width_bucket=mid,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-38.8739,too few trades; negative net PnL; negative holdout PnL; fails 4-tick slippage; low active-session coverage; one-day concentration risk; one-trade concentration risk,-33.309999999994204,0.0,-33.309999999994204,-60.309999999994204,9,7,0.23333333333333334,0.3333333333333333,-3.701111111110467,0.9468816278365235,-325.4199999999971,-143.6899999999971,3,1.0,1.0,0,2.74,3.74
3,train,2025-10-17,2026-04-08,or_width_bucket=mid,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-44.5101,negative net PnL; fails 4-tick slippage; low active-session coverage; one-day concentration risk; one-trade concentration risk,-343.9299999999782,0.0,0.0,-439.9299999999782,32,21,0.175,0.34375,-10.747812499999318,0.8430109686460221,-1022.2799999999855,-283.58000000000584,8,1.0,1.0,0,2.74,3.74
3,validation,2026-04-09,2026-05-20,or_width_bucket=mid,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-42.4897,negative net PnL; negative validation PnL; fails 4-tick slippage; low active-session coverage; one-day concentration risk; one-trade concentration risk,-208.05999999998983,-208.05999999998983,0.0,-250.05999999998983,14,10,0.3333333333333333,0.2857142857142857,-14.861428571427846,0.7685908130352662,-587.5249999999928,-183.17999999999708,5,1.0,1.0,0,2.74,3.74
3,test,2026-05-21,2026-07-01,or_width_bucket=mid,MNQ_opening_range_failure_tf3_1dce415f36,"{""entry"":{""name"":""close_back_inside"",""params"":{""min_range"":10.0,""or_minutes"":30,""target"":""opposite""}},""exit"":{""name"":""range_target"",""params"":{""target"":""opposite""}},""family"":""opening_range_failure"",""instrument"":""MNQ"",""notes"":""Deterministic AI-search proposal: fade failed opening-range break after bar closes back inside."",""risk"":{""name"":""one_open_position"",""params"":{""max_trades_per_day"":2}},""timeframe"":3,""version"":1}",MNQ,opening_range_failure,3,rejected,-999.0,No trades generated.,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.74,3.74
