pruning_variant,priority_policy,portfolio_mode,fold,net_pnl,stress_pnl,active_days
overlay_keep_representatives_only,lowest_correlation_first,one_trade_at_a_time_chronological,6,4406.59,4364.59,42
overlay_keep_representatives_only,lowest_correlation_first,max_one_trade_per_session,1,-415.08,-454.08,39
overlay_keep_representatives_only,lowest_correlation_first,max_one_trade_per_session,2,-149.45,-188.45,39
overlay_keep_representatives_only,lowest_correlation_first,max_one_trade_per_session,3,-1761.29,-1800.29,39
overlay_keep_representatives_only,lowest_correlation_first,max_one_trade_per_session,4,580.75,541.75,39
overlay_keep_representatives_only,lowest_correlation_first,max_one_trade_per_session,5,1346.09,1307.09,39
overlay_keep_representatives_only,lowest_correlation_first,max_one_trade_per_session,6,1985.43,1943.43,42
overlay_keep_representatives_only,rare_setup_first,one_trade_at_a_time_chronological,1,-735.91,-774.91,39
overlay_keep_representatives_only,rare_setup_first,one_trade_at_a_time_chronological,2,-237.58,-276.58,39
overlay_keep_representatives_only,rare_setup_first,one_trade_at_a_time_chronological,3,-416.09,-455.09,39
overlay_keep_representatives_only,rare_setup_first,one_trade_at_a_time_chronological,4,507.14,468.14,39
overlay_keep_representatives_only,rare_setup_first,one_trade_at_a_time_chronological,5,1772.75,1733.75,39
overlay_keep_representatives_only,rare_setup_first,one_trade_at_a_time_chronological,6,4406.59,4364.59,42
overlay_keep_representatives_only,rare_setup_first,max_one_trade_per_session,1,-415.08,-454.08,39
overlay_keep_representatives_only,rare_setup_first,max_one_trade_per_session,2,-149.45,-188.45,39
overlay_keep_representatives_only,rare_setup_first,max_one_trade_per_session,3,-1761.29,-1800.29,39
overlay_keep_representatives_only,rare_setup_first,max_one_trade_per_session,4,580.75,541.75,39
overlay_keep_representatives_only,rare_setup_first,max_one_trade_per_session,5,1346.09,1307.09,39
overlay_keep_representatives_only,rare_setup_first,max_one_trade_per_session,6,1985.43,1943.43,42
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,1,-2481.85,-2522.85,41
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,2,-2661.96,-2702.96,41
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,3,246.46,205.46,41
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,4,-1887.42,-1928.42,41
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,5,-1525.76,-1566.76,41
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,6,4406.61,4363.61,43
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,max_one_trade_per_session,1,-936.45,-977.45,41
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,max_one_trade_per_session,2,886.16,845.16,41
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,max_one_trade_per_session,3,-72.37,-113.37,41
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,max_one_trade_per_session,4,-1008.88,-1049.88,41
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,max_one_trade_per_session,5,1305.17,1264.17,41
overlay_seed_cluster_deprioritized,hybrid_validation_then_correlation,max_one_trade_per_session,6,2635.14,2592.14,43
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,one_trade_at_a_time_chronological,1,-2511.59,-2552.59,41
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,one_trade_at_a_time_chronological,2,-2555.48,-2596.48,41
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,one_trade_at_a_time_chronological,3,214.72,173.72,41
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,one_trade_at_a_time_chronological,4,-1887.42,-1928.42,41
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,one_trade_at_a_time_chronological,5,-1525.76,-1566.76,41
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,one_trade_at_a_time_chronological,6,4427.09,4384.09,43
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,max_one_trade_per_session,1,-936.45,-977.45,41
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,max_one_trade_per_session,2,886.16,845.16,41
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,max_one_trade_per_session,3,-246.37,-287.37,41
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,max_one_trade_per_session,4,-1008.88,-1049.88,41
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,max_one_trade_per_session,5,1305.17,1264.17,41
overlay_seed_cluster_deprioritized,concentration_adjusted_priority,max_one_trade_per_session,6,2635.14,2592.14,43
overlay_seed_cluster_deprioritized,lowest_correlation_first,one_trade_at_a_time_chronological,1,-2481.85,-2522.85,41
overlay_seed_cluster_deprioritized,lowest_correlation_first,one_trade_at_a_time_chronological,2,-2661.96,-2702.96,41
overlay_seed_cluster_deprioritized,lowest_correlation_first,one_trade_at_a_time_chronological,3,246.46,205.46,41
overlay_seed_cluster_deprioritized,lowest_correlation_first,one_trade_at_a_time_chronological,4,-1887.42,-1928.42,41
overlay_seed_cluster_deprioritized,lowest_correlation_first,one_trade_at_a_time_chronological,5,-1525.76,-1566.76,41
overlay_seed_cluster_deprioritized,lowest_correlation_first,one_trade_at_a_time_chronological,6,4406.61,4363.61,43
overlay_seed_cluster_deprioritized,lowest_correlation_first,max_one_trade_per_session,1,-936.45,-977.45,41
overlay_seed_cluster_deprioritized,lowest_correlation_first,max_one_trade_per_session,2,886.16,845.16,41
overlay_seed_cluster_deprioritized,lowest_correlation_first,max_one_trade_per_session,3,-72.37,-113.37,41
overlay_seed_cluster_deprioritized,lowest_correlation_first,max_one_trade_per_session,4,-1008.88,-1049.88,41
overlay_seed_cluster_deprioritized,lowest_correlation_first,max_one_trade_per_session,5,1305.17,1264.17,41
overlay_seed_cluster_deprioritized,lowest_correlation_first,max_one_trade_per_session,6,2635.14,2592.14,43
overlay_seed_cluster_deprioritized,rare_setup_first,one_trade_at_a_time_chronological,1,-2481.85,-2522.85,41
overlay_seed_cluster_deprioritized,rare_setup_first,one_trade_at_a_time_chronological,2,-2661.96,-2702.96,41
overlay_seed_cluster_deprioritized,rare_setup_first,one_trade_at_a_time_chronological,3,246.46,205.46,41
overlay_seed_cluster_deprioritized,rare_setup_first,one_trade_at_a_time_chronological,4,-1887.42,-1928.42,41
overlay_seed_cluster_deprioritized,rare_setup_first,one_trade_at_a_time_chronological,5,-1525.76,-1566.76,41
overlay_seed_cluster_deprioritized,rare_setup_first,one_trade_at_a_time_chronological,6,4406.61,4363.61,43
overlay_seed_cluster_deprioritized,rare_setup_first,max_one_trade_per_session,1,-936.45,-977.45,41
overlay_seed_cluster_deprioritized,rare_setup_first,max_one_trade_per_session,2,886.16,845.16,41
overlay_seed_cluster_deprioritized,rare_setup_first,max_one_trade_per_session,3,-72.37,-113.37,41
overlay_seed_cluster_deprioritized,rare_setup_first,max_one_trade_per_session,4,-1008.88,-1049.88,41
overlay_seed_cluster_deprioritized,rare_setup_first,max_one_trade_per_session,5,1305.17,1264.17,41
overlay_seed_cluster_deprioritized,rare_setup_first,max_one_trade_per_session,6,2635.14,2592.14,43
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,1,-2285.49,-2326.49,41
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,2,-1311.74,-1352.74,41
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,3,763.3,722.3,41
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,4,-1794.54,-1835.54,41
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,5,-597.48,-638.48,41
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,6,5702.63,5659.63,43
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,max_one_trade_per_session,1,-936.45,-977.45,41
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,max_one_trade_per_session,2,872.66,831.66,41
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,max_one_trade_per_session,3,-246.37,-287.37,41
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,max_one_trade_per_session,4,-1042.38,-1083.38,41
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,max_one_trade_per_session,5,1305.17,1264.17,41
overlay_seed_cluster_excluded,hybrid_validation_then_correlation,max_one_trade_per_session,6,2298.14,2255.14,43
overlay_seed_cluster_excluded,concentration_adjusted_priority,one_trade_at_a_time_chronological,1,-2285.49,-2326.49,41
overlay_seed_cluster_excluded,concentration_adjusted_priority,one_trade_at_a_time_chronological,2,-1311.74,-1352.74,41
overlay_seed_cluster_excluded,concentration_adjusted_priority,one_trade_at_a_time_chronological,3,763.3,722.3,41
overlay_seed_cluster_excluded,concentration_adjusted_priority,one_trade_at_a_time_chronological,4,-1794.54,-1835.54,41
overlay_seed_cluster_excluded,concentration_adjusted_priority,one_trade_at_a_time_chronological,5,-597.48,-638.48,41
overlay_seed_cluster_excluded,concentration_adjusted_priority,one_trade_at_a_time_chronological,6,5702.63,5659.63,43
overlay_seed_cluster_excluded,concentration_adjusted_priority,max_one_trade_per_session,1,-936.45,-977.45,41
overlay_seed_cluster_excluded,concentration_adjusted_priority,max_one_trade_per_session,2,872.66,831.66,41
overlay_seed_cluster_excluded,concentration_adjusted_priority,max_one_trade_per_session,3,-246.37,-287.37,41
overlay_seed_cluster_excluded,concentration_adjusted_priority,max_one_trade_per_session,4,-1042.38,-1083.38,41
overlay_seed_cluster_excluded,concentration_adjusted_priority,max_one_trade_per_session,5,1305.17,1264.17,41
overlay_seed_cluster_excluded,concentration_adjusted_priority,max_one_trade_per_session,6,2298.14,2255.14,43
overlay_seed_cluster_excluded,lowest_correlation_first,one_trade_at_a_time_chronological,1,-2285.49,-2326.49,41
overlay_seed_cluster_excluded,lowest_correlation_first,one_trade_at_a_time_chronological,2,-1311.74,-1352.74,41
overlay_seed_cluster_excluded,lowest_correlation_first,one_trade_at_a_time_chronological,3,763.3,722.3,41
overlay_seed_cluster_excluded,lowest_correlation_first,one_trade_at_a_time_chronological,4,-1794.54,-1835.54,41
overlay_seed_cluster_excluded,lowest_correlation_first,one_trade_at_a_time_chronological,5,-597.48,-638.48,41
overlay_seed_cluster_excluded,lowest_correlation_first,one_trade_at_a_time_chronological,6,5702.63,5659.63,43
overlay_seed_cluster_excluded,lowest_correlation_first,max_one_trade_per_session,1,-936.45,-977.45,41
overlay_seed_cluster_excluded,lowest_correlation_first,max_one_trade_per_session,2,872.66,831.66,41
overlay_seed_cluster_excluded,lowest_correlation_first,max_one_trade_per_session,3,-246.37,-287.37,41
overlay_seed_cluster_excluded,lowest_correlation_first,max_one_trade_per_session,4,-1042.38,-1083.38,41
overlay_seed_cluster_excluded,lowest_correlation_first,max_one_trade_per_session,5,1305.17,1264.17,41
overlay_seed_cluster_excluded,lowest_correlation_first,max_one_trade_per_session,6,2298.14,2255.14,43
overlay_seed_cluster_excluded,rare_setup_first,one_trade_at_a_time_chronological,1,-2285.49,-2326.49,41
overlay_seed_cluster_excluded,rare_setup_first,one_trade_at_a_time_chronological,2,-1311.74,-1352.74,41
overlay_seed_cluster_excluded,rare_setup_first,one_trade_at_a_time_chronological,3,763.3,722.3,41
overlay_seed_cluster_excluded,rare_setup_first,one_trade_at_a_time_chronological,4,-1794.54,-1835.54,41
overlay_seed_cluster_excluded,rare_setup_first,one_trade_at_a_time_chronological,5,-597.48,-638.48,41
overlay_seed_cluster_excluded,rare_setup_first,one_trade_at_a_time_chronological,6,5702.63,5659.63,43
overlay_seed_cluster_excluded,rare_setup_first,max_one_trade_per_session,1,-936.45,-977.45,41
overlay_seed_cluster_excluded,rare_setup_first,max_one_trade_per_session,2,872.66,831.66,41
overlay_seed_cluster_excluded,rare_setup_first,max_one_trade_per_session,3,-246.37,-287.37,41
overlay_seed_cluster_excluded,rare_setup_first,max_one_trade_per_session,4,-1042.38,-1083.38,41
overlay_seed_cluster_excluded,rare_setup_first,max_one_trade_per_session,5,1305.17,1264.17,41
overlay_seed_cluster_excluded,rare_setup_first,max_one_trade_per_session,6,2298.14,2255.14,43
