pruning_variant,priority_policy,portfolio_mode,fold,net_pnl,stress_pnl,active_days
remove_high_redundancy_pairs,rare_setup_first,one_trade_at_a_time_chronological,5,1235.14,1194.14,41
remove_high_redundancy_pairs,rare_setup_first,one_trade_at_a_time_chronological,6,6719.1,6676.1,43
remove_high_redundancy_pairs,rare_setup_first,max_one_trade_per_session,1,-936.45,-977.45,41
remove_high_redundancy_pairs,rare_setup_first,max_one_trade_per_session,2,886.16,845.16,41
remove_high_redundancy_pairs,rare_setup_first,max_one_trade_per_session,3,-72.37,-113.37,41
remove_high_redundancy_pairs,rare_setup_first,max_one_trade_per_session,4,-1008.88,-1049.88,41
remove_high_redundancy_pairs,rare_setup_first,max_one_trade_per_session,5,1305.17,1264.17,41
remove_high_redundancy_pairs,rare_setup_first,max_one_trade_per_session,6,2635.14,2592.14,43
remove_high_redundancy_pairs,concentration_adjusted_priority,one_trade_at_a_time_chronological,1,-1925.45,-1966.45,41
remove_high_redundancy_pairs,concentration_adjusted_priority,one_trade_at_a_time_chronological,2,628.14,587.14,41
remove_high_redundancy_pairs,concentration_adjusted_priority,one_trade_at_a_time_chronological,3,1219.56,1178.56,41
remove_high_redundancy_pairs,concentration_adjusted_priority,one_trade_at_a_time_chronological,4,-82.93,-123.93,41
remove_high_redundancy_pairs,concentration_adjusted_priority,one_trade_at_a_time_chronological,5,1235.14,1194.14,41
remove_high_redundancy_pairs,concentration_adjusted_priority,one_trade_at_a_time_chronological,6,6739.58,6696.58,43
remove_high_redundancy_pairs,concentration_adjusted_priority,max_one_trade_per_session,1,-936.45,-977.45,41
remove_high_redundancy_pairs,concentration_adjusted_priority,max_one_trade_per_session,2,886.16,845.16,41
remove_high_redundancy_pairs,concentration_adjusted_priority,max_one_trade_per_session,3,-246.37,-287.37,41
remove_high_redundancy_pairs,concentration_adjusted_priority,max_one_trade_per_session,4,-1008.88,-1049.88,41
remove_high_redundancy_pairs,concentration_adjusted_priority,max_one_trade_per_session,5,1305.17,1264.17,41
remove_high_redundancy_pairs,concentration_adjusted_priority,max_one_trade_per_session,6,2635.14,2592.14,43
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,1,-1532.25,-1573.25,41
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,2,1355.4,1314.4,41
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,3,1351.96,1310.96,41
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,4,-12.28,-53.28,41
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,5,1040.6,999.6,41
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,6,4525.15,4483.15,42
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,max_one_trade_per_session,1,-1026.44,-1067.44,41
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,max_one_trade_per_session,2,1543.41,1502.41,41
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,max_one_trade_per_session,3,-290.37,-331.37,41
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,max_one_trade_per_session,4,-359.11,-400.11,41
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,max_one_trade_per_session,5,500.48,459.48,41
keep_only_diversifiers_plus_top_core,hybrid_validation_then_correlation,max_one_trade_per_session,6,2408.43,2366.43,42
keep_only_diversifiers_plus_top_core,lowest_correlation_first,one_trade_at_a_time_chronological,1,-1532.25,-1573.25,41
keep_only_diversifiers_plus_top_core,lowest_correlation_first,one_trade_at_a_time_chronological,2,1355.4,1314.4,41
keep_only_diversifiers_plus_top_core,lowest_correlation_first,one_trade_at_a_time_chronological,3,1351.96,1310.96,41
keep_only_diversifiers_plus_top_core,lowest_correlation_first,one_trade_at_a_time_chronological,4,-12.28,-53.28,41
keep_only_diversifiers_plus_top_core,lowest_correlation_first,one_trade_at_a_time_chronological,5,1040.6,999.6,41
keep_only_diversifiers_plus_top_core,lowest_correlation_first,one_trade_at_a_time_chronological,6,4525.15,4483.15,42
keep_only_diversifiers_plus_top_core,lowest_correlation_first,max_one_trade_per_session,1,-1026.44,-1067.44,41
keep_only_diversifiers_plus_top_core,lowest_correlation_first,max_one_trade_per_session,2,1543.41,1502.41,41
keep_only_diversifiers_plus_top_core,lowest_correlation_first,max_one_trade_per_session,3,-290.37,-331.37,41
keep_only_diversifiers_plus_top_core,lowest_correlation_first,max_one_trade_per_session,4,-359.11,-400.11,41
keep_only_diversifiers_plus_top_core,lowest_correlation_first,max_one_trade_per_session,5,500.48,459.48,41
keep_only_diversifiers_plus_top_core,lowest_correlation_first,max_one_trade_per_session,6,2408.43,2366.43,42
keep_only_diversifiers_plus_top_core,rare_setup_first,one_trade_at_a_time_chronological,1,-1532.25,-1573.25,41
keep_only_diversifiers_plus_top_core,rare_setup_first,one_trade_at_a_time_chronological,2,1355.4,1314.4,41
keep_only_diversifiers_plus_top_core,rare_setup_first,one_trade_at_a_time_chronological,3,1351.96,1310.96,41
keep_only_diversifiers_plus_top_core,rare_setup_first,one_trade_at_a_time_chronological,4,-12.28,-53.28,41
keep_only_diversifiers_plus_top_core,rare_setup_first,one_trade_at_a_time_chronological,5,1040.6,999.6,41
keep_only_diversifiers_plus_top_core,rare_setup_first,one_trade_at_a_time_chronological,6,4525.15,4483.15,42
keep_only_diversifiers_plus_top_core,rare_setup_first,max_one_trade_per_session,1,-1026.44,-1067.44,41
keep_only_diversifiers_plus_top_core,rare_setup_first,max_one_trade_per_session,2,1543.41,1502.41,41
keep_only_diversifiers_plus_top_core,rare_setup_first,max_one_trade_per_session,3,-290.37,-331.37,41
keep_only_diversifiers_plus_top_core,rare_setup_first,max_one_trade_per_session,4,-359.11,-400.11,41
keep_only_diversifiers_plus_top_core,rare_setup_first,max_one_trade_per_session,5,500.48,459.48,41
keep_only_diversifiers_plus_top_core,rare_setup_first,max_one_trade_per_session,6,2408.43,2366.43,42
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,one_trade_at_a_time_chronological,1,-1532.25,-1573.25,41
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,one_trade_at_a_time_chronological,2,1355.4,1314.4,41
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,one_trade_at_a_time_chronological,3,1351.96,1310.96,41
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,one_trade_at_a_time_chronological,4,-12.28,-53.28,41
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,one_trade_at_a_time_chronological,5,1040.6,999.6,41
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,one_trade_at_a_time_chronological,6,4525.15,4483.15,42
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,max_one_trade_per_session,1,-1026.44,-1067.44,41
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,max_one_trade_per_session,2,1543.41,1502.41,41
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,max_one_trade_per_session,3,-290.37,-331.37,41
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,max_one_trade_per_session,4,-359.11,-400.11,41
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,max_one_trade_per_session,5,500.48,459.48,41
keep_only_diversifiers_plus_top_core,concentration_adjusted_priority,max_one_trade_per_session,6,2408.43,2366.43,42
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,1,-1089.57,-1128.57,39
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,2,1361.44,1322.44,39
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,3,-761.18,-800.18,39
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,4,-351.86,-390.86,39
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,5,1548.2,1509.2,39
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,6,5245.01,5202.01,43
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,max_one_trade_per_session,1,-566.02,-605.02,39
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,max_one_trade_per_session,2,1133.35,1094.35,39
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,max_one_trade_per_session,3,-184.89,-223.89,39
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,max_one_trade_per_session,4,-354.68,-393.68,39
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,max_one_trade_per_session,5,858.76,819.76,39
keep_only_positive_accepted_contributors,hybrid_validation_then_correlation,max_one_trade_per_session,6,2894.99,2851.99,43
keep_only_positive_accepted_contributors,lowest_correlation_first,one_trade_at_a_time_chronological,1,-1089.57,-1128.57,39
keep_only_positive_accepted_contributors,lowest_correlation_first,one_trade_at_a_time_chronological,2,1361.44,1322.44,39
keep_only_positive_accepted_contributors,lowest_correlation_first,one_trade_at_a_time_chronological,3,-761.18,-800.18,39
keep_only_positive_accepted_contributors,lowest_correlation_first,one_trade_at_a_time_chronological,4,-351.86,-390.86,39
keep_only_positive_accepted_contributors,lowest_correlation_first,one_trade_at_a_time_chronological,5,1548.2,1509.2,39
keep_only_positive_accepted_contributors,lowest_correlation_first,one_trade_at_a_time_chronological,6,5245.01,5202.01,43
keep_only_positive_accepted_contributors,lowest_correlation_first,max_one_trade_per_session,1,-566.02,-605.02,39
keep_only_positive_accepted_contributors,lowest_correlation_first,max_one_trade_per_session,2,1133.35,1094.35,39
keep_only_positive_accepted_contributors,lowest_correlation_first,max_one_trade_per_session,3,-184.89,-223.89,39
keep_only_positive_accepted_contributors,lowest_correlation_first,max_one_trade_per_session,4,-354.68,-393.68,39
keep_only_positive_accepted_contributors,lowest_correlation_first,max_one_trade_per_session,5,858.76,819.76,39
keep_only_positive_accepted_contributors,lowest_correlation_first,max_one_trade_per_session,6,2894.99,2851.99,43
keep_only_positive_accepted_contributors,rare_setup_first,one_trade_at_a_time_chronological,1,-1089.57,-1128.57,39
keep_only_positive_accepted_contributors,rare_setup_first,one_trade_at_a_time_chronological,2,1361.44,1322.44,39
keep_only_positive_accepted_contributors,rare_setup_first,one_trade_at_a_time_chronological,3,-761.18,-800.18,39
keep_only_positive_accepted_contributors,rare_setup_first,one_trade_at_a_time_chronological,4,-351.86,-390.86,39
keep_only_positive_accepted_contributors,rare_setup_first,one_trade_at_a_time_chronological,5,1548.2,1509.2,39
keep_only_positive_accepted_contributors,rare_setup_first,one_trade_at_a_time_chronological,6,5245.01,5202.01,43
keep_only_positive_accepted_contributors,rare_setup_first,max_one_trade_per_session,1,-566.02,-605.02,39
keep_only_positive_accepted_contributors,rare_setup_first,max_one_trade_per_session,2,1133.35,1094.35,39
keep_only_positive_accepted_contributors,rare_setup_first,max_one_trade_per_session,3,-184.89,-223.89,39
keep_only_positive_accepted_contributors,rare_setup_first,max_one_trade_per_session,4,-354.68,-393.68,39
keep_only_positive_accepted_contributors,rare_setup_first,max_one_trade_per_session,5,858.76,819.76,39
keep_only_positive_accepted_contributors,rare_setup_first,max_one_trade_per_session,6,2894.99,2851.99,43
keep_only_positive_accepted_contributors,concentration_adjusted_priority,one_trade_at_a_time_chronological,1,-1010.33,-1049.33,39
keep_only_positive_accepted_contributors,concentration_adjusted_priority,one_trade_at_a_time_chronological,2,1361.44,1322.44,39
keep_only_positive_accepted_contributors,concentration_adjusted_priority,one_trade_at_a_time_chronological,3,-792.92,-831.92,39
keep_only_positive_accepted_contributors,concentration_adjusted_priority,one_trade_at_a_time_chronological,4,-351.86,-390.86,39
keep_only_positive_accepted_contributors,concentration_adjusted_priority,one_trade_at_a_time_chronological,5,1548.2,1509.2,39
keep_only_positive_accepted_contributors,concentration_adjusted_priority,one_trade_at_a_time_chronological,6,5280.75,5237.75,43
keep_only_positive_accepted_contributors,concentration_adjusted_priority,max_one_trade_per_session,1,-566.02,-605.02,39
keep_only_positive_accepted_contributors,concentration_adjusted_priority,max_one_trade_per_session,2,1133.35,1094.35,39
keep_only_positive_accepted_contributors,concentration_adjusted_priority,max_one_trade_per_session,3,-358.89,-397.89,39
keep_only_positive_accepted_contributors,concentration_adjusted_priority,max_one_trade_per_session,4,-354.68,-393.68,39
keep_only_positive_accepted_contributors,concentration_adjusted_priority,max_one_trade_per_session,5,858.76,819.76,39
keep_only_positive_accepted_contributors,concentration_adjusted_priority,max_one_trade_per_session,6,2894.99,2851.99,43
