candidate_id,signal_time,confirmation_time,entry_time,trading_session,module_family,side,regime_variant,confirmation_model,exit_variant,signal_open,signal_high,signal_low,signal_close,pullback_low,pullback_high,atr,morning_high,morning_low,morning_midpoint,morning_range,morning_close_position,direction_flip_flag,lunch_high,lunch_low,lunch_midpoint,prior_morning_range_sessions_used,skipped_extra_signals_same_day,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,same_bar_ambiguity,stop_hit,target_hit,time_stop,instrument,timeframe,atr_cap_multiple,buffer_ticks,time_stop_minutes,max_trades_per_day,regime_build_start,regime_build_end,lunch_build_start,lunch_build_end,trade_start,trade_end,entry_rule,target_type,paper_trading_approved,split
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-08-12 12:00:00-04:00,2025-08-12 12:05:00-04:00,2025-08-12 12:10:00-04:00,2025-08-12,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,23853.5,23859.5,23847.0,23850.25,23846.75,23868.5,21.214285714285715,23861.0,23622.0,23741.5,239.0,0.883891,True,23911.5,23821.25,23866.375,21,0,23850.5,2025-08-12 12:15:00-04:00,23868.75,stop,23868.75,23877.0179,23868.75,23741.5,-36.5,-39.24,-40.24,8.0,37.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-09-25 12:20:00-04:00,2025-09-25 12:25:00-04:00,2025-09-25 12:30:00-04:00,2025-09-25,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,24649.0,24658.5,24631.5,24633.25,24631.5,24673.25,27.196428571428573,24656.75,24422.0,24539.375,234.75,0.752929,True,24697.0,24598.0,24647.5,53,1,24633.25,2025-09-25 12:30:00-04:00,24667.2455,stop,24673.5,24667.2455,24667.2455,24539.375,-67.99,-70.73,-71.73,2.0,79.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-09-26 14:40:00-04:00,2025-09-26 14:45:00-04:00,2025-09-26 14:50:00-04:00,2025-09-26,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,24724.25,24727.0,24701.75,24721.25,24701.75,24737.0,19.857142857142858,24733.25,24520.0,24626.625,213.25,0.525205,True,24699.75,24568.25,24634.0,54,0,24721.75,2025-09-26 15:20:00-04:00,24727.25,time_stop,24737.25,24746.5714,24737.25,24626.625,-11.0,-13.74,-14.74,29.5,19.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-10-17 12:30:00-04:00,2025-10-17 12:35:00-04:00,2025-10-17 12:40:00-04:00,2025-10-17,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,24929.75,24961.0,24917.75,24932.5,24917.75,24973.0,47.339285714285715,24960.75,24672.25,24816.5,288.5,0.217504,True,24980.0,24674.5,24827.25,69,2,24932.0,2025-10-17 12:50:00-04:00,24973.25,stop,24973.25,24991.1741,24973.25,24816.5,-82.5,-85.24,-86.24,95.5,96.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-11-21 13:00:00-05:00,2025-11-21 13:05:00-05:00,2025-11-21 13:10:00-05:00,2025-11-21,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,24271.75,24291.5,24247.25,24270.5,24247.25,24361.5,58.517857142857146,24298.25,23927.25,24112.75,371.0,0.669137,False,24416.0,24139.0,24277.5,94,0,24272.25,2025-11-21 13:35:00-05:00,24345.3973,stop,24361.75,24345.3973,24345.3973,24112.75,-146.29,-149.03,-150.03,138.0,208.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-12-11 13:50:00-05:00,2025-12-11 13:55:00-05:00,2025-12-11 14:00:00-05:00,2025-12-11,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,25645.75,25650.25,25630.0,25637.75,25630.0,25674.25,26.160714285714285,25649.75,25390.25,25520.0,259.5,0.294798,True,25647.25,25464.0,25555.625,108,0,25637.5,2025-12-11 14:10:00-05:00,25670.2009,stop,25674.5,25670.2009,25670.2009,25520.0,-65.4,-68.14,-69.14,5.0,66.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-02-13 13:00:00-05:00,2026-02-13 13:05:00-05:00,2026-02-13 13:10:00-05:00,2026-02-13,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,24917.75,24938.25,24900.5,24927.75,24900.5,24955.25,37.05357142857143,24929.25,24578.75,24754.0,350.5,0.778174,True,24994.0,24810.5,24902.25,152,3,24927.25,2026-02-13 13:10:00-05:00,24955.5,stop,24955.5,24973.567,24955.5,24754.0,-56.5,-59.24,-60.24,0.0,70.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,validation
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-02-17 15:05:00-05:00,2026-02-17 15:10:00-05:00,2026-02-17 15:15:00-05:00,2026-02-17,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,24808.25,24814.5,24794.75,24812.5,24794.75,24828.25,28.910714285714285,24815.5,24449.25,24632.375,366.25,0.759727,True,24787.75,24608.5,24698.125,154,1,24812.0,2026-02-17 15:45:00-05:00,24765.0,session_flatten,24828.5,24848.1384,24828.5,24632.375,94.0,91.26,90.26,152.5,13.0,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,validation
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-03 12:05:00-05:00,2026-03-03 12:10:00-05:00,2026-03-03 12:15:00-05:00,2026-03-03,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,24638.5,24659.0,24620.5,24655.75,24620.5,24690.25,53.19642857142857,24661.0,24350.75,24505.875,310.25,0.865431,True,24725.0,24563.0,24644.0,164,2,24655.75,2026-03-03 12:20:00-05:00,24690.5,stop,24690.5,24722.2455,24690.5,24505.875,-69.5,-72.24,-73.24,47.0,84.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,validation
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-09 13:15:00-04:00,2026-03-09 13:20:00-04:00,2026-03-09 13:25:00-04:00,2026-03-09,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,24644.75,24649.5,24616.0,24619.25,24616.0,24688.5,35.892857142857146,24649.75,24313.25,24481.5,336.5,0.979198,True,24750.0,24592.5,24671.25,168,0,24620.25,2026-03-09 13:55:00-04:00,24610.75,time_stop,24688.75,24665.1161,24665.1161,24481.5,19.0,16.26,15.26,89.5,21.0,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,validation
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-10 13:30:00-04:00,2026-03-10 13:35:00-04:00,2026-03-10 13:40:00-04:00,2026-03-10,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,25162.5,25169.75,25102.0,25134.25,25102.0,25212.25,34.160714285714285,25182.0,24892.5,25037.25,289.5,0.866149,True,25172.0,25080.0,25126.0,169,1,25134.0,2026-03-10 13:45:00-04:00,25176.7009,stop,25212.5,25176.7009,25176.7009,25037.25,-85.4,-88.14,-89.14,22.0,91.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,validation
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-15 14:40:00-04:00,2026-05-15 14:45:00-04:00,2026-05-15 14:50:00-04:00,2026-05-15,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,29376.25,29379.5,29352.5,29372.5,29347.5,29383.0,39.57142857142857,29382.5,29089.5,29236.0,293.0,0.834471,True,29380.25,29211.5,29295.875,216,1,29372.0,2026-05-15 14:50:00-04:00,29383.25,stop,29383.25,29421.4643,29383.25,29236.0,-22.5,-25.24,-26.24,18.5,63.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,holdout
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-19 13:45:00-04:00,2026-05-19 13:50:00-04:00,2026-05-19 13:55:00-04:00,2026-05-19,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,29066.25,29066.25,29008.75,29037.0,29008.75,29092.25,39.017857142857146,29068.0,28663.0,28865.5,405.0,0.267284,True,29035.0,28756.75,28895.875,218,1,29037.5,2026-05-19 14:00:00-04:00,29086.2723,stop,29092.5,29086.2723,29086.2723,28865.5,-97.54,-100.28,-101.28,9.0,106.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,holdout
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-28 12:05:00-04:00,2026-05-28 12:10:00-04:00,2026-05-28 12:15:00-04:00,2026-05-28,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,30273.75,30283.25,30269.5,30273.75,30254.0,30283.25,24.517857142857142,30275.0,29920.25,30097.625,354.75,0.964059,True,30329.5,30238.75,30284.125,225,0,30274.0,2026-05-28 12:15:00-04:00,30283.5,stop,30283.5,30304.6473,30283.5,30097.625,-19.0,-21.74,-22.74,12.5,60.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,holdout
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-08-12 12:00:00-04:00,2025-08-12 12:05:00-04:00,2025-08-12 12:10:00-04:00,2025-08-12,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,23853.5,23859.5,23847.0,23850.25,23846.75,23868.5,21.214285714285715,23861.0,23622.0,23741.5,239.0,0.883891,True,23911.5,23821.25,23866.375,21,0,23850.5,2025-08-12 12:15:00-04:00,23868.75,stop,23868.75,23877.0179,23868.75,23741.5,-36.5,-39.24,-40.24,8.0,37.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-09-25 12:20:00-04:00,2025-09-25 12:25:00-04:00,2025-09-25 12:30:00-04:00,2025-09-25,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24649.0,24658.5,24631.5,24633.25,24631.5,24673.25,27.196428571428573,24656.75,24422.0,24539.375,234.75,0.752929,True,24697.0,24598.0,24647.5,53,1,24633.25,2025-09-25 12:30:00-04:00,24667.2455,stop,24673.5,24667.2455,24667.2455,24539.375,-67.99,-70.73,-71.73,2.0,79.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-09-26 14:40:00-04:00,2025-09-26 14:45:00-04:00,2025-09-26 14:50:00-04:00,2025-09-26,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24724.25,24727.0,24701.75,24721.25,24701.75,24737.0,19.857142857142858,24733.25,24520.0,24626.625,213.25,0.525205,True,24699.75,24568.25,24634.0,54,0,24721.75,2025-09-26 15:20:00-04:00,24727.25,time_stop,24737.25,24746.5714,24737.25,24626.625,-11.0,-13.74,-14.74,29.5,19.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-10-17 12:30:00-04:00,2025-10-17 12:35:00-04:00,2025-10-17 12:40:00-04:00,2025-10-17,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24929.75,24961.0,24917.75,24932.5,24917.75,24973.0,47.339285714285715,24960.75,24672.25,24816.5,288.5,0.217504,True,24980.0,24674.5,24827.25,69,2,24932.0,2025-10-17 12:50:00-04:00,24973.25,stop,24973.25,24991.1741,24973.25,24816.5,-82.5,-85.24,-86.24,95.5,96.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-11-21 13:00:00-05:00,2025-11-21 13:05:00-05:00,2025-11-21 13:10:00-05:00,2025-11-21,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24271.75,24291.5,24247.25,24270.5,24247.25,24361.5,58.517857142857146,24298.25,23927.25,24112.75,371.0,0.669137,False,24416.0,24139.0,24277.5,94,0,24272.25,2025-11-21 13:35:00-05:00,24345.3973,stop,24361.75,24345.3973,24345.3973,24112.75,-146.29,-149.03,-150.03,138.0,208.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-12-11 13:50:00-05:00,2025-12-11 13:55:00-05:00,2025-12-11 14:00:00-05:00,2025-12-11,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,25645.75,25650.25,25630.0,25637.75,25630.0,25674.25,26.160714285714285,25649.75,25390.25,25520.0,259.5,0.294798,True,25647.25,25464.0,25555.625,108,0,25637.5,2025-12-11 14:10:00-05:00,25670.2009,stop,25674.5,25670.2009,25670.2009,25520.0,-65.4,-68.14,-69.14,5.0,66.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,discovery
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-02-13 13:00:00-05:00,2026-02-13 13:05:00-05:00,2026-02-13 13:10:00-05:00,2026-02-13,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24917.75,24938.25,24900.5,24927.75,24900.5,24955.25,37.05357142857143,24929.25,24578.75,24754.0,350.5,0.778174,True,24994.0,24810.5,24902.25,152,3,24927.25,2026-02-13 13:10:00-05:00,24955.5,stop,24955.5,24973.567,24955.5,24754.0,-56.5,-59.24,-60.24,0.0,70.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,validation
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-02-17 15:05:00-05:00,2026-02-17 15:10:00-05:00,2026-02-17 15:15:00-05:00,2026-02-17,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24808.25,24814.5,24794.75,24812.5,24794.75,24828.25,28.910714285714285,24815.5,24449.25,24632.375,366.25,0.759727,True,24787.75,24608.5,24698.125,154,1,24812.0,2026-02-17 15:45:00-05:00,24765.0,session_flatten,24828.5,24848.1384,24828.5,24632.375,94.0,91.26,90.26,152.5,13.0,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,validation
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-03-03 12:05:00-05:00,2026-03-03 12:10:00-05:00,2026-03-03 12:15:00-05:00,2026-03-03,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24638.5,24659.0,24620.5,24655.75,24620.5,24690.25,53.19642857142857,24661.0,24350.75,24505.875,310.25,0.865431,True,24725.0,24563.0,24644.0,164,2,24655.75,2026-03-03 12:20:00-05:00,24690.5,stop,24690.5,24722.2455,24690.5,24505.875,-69.5,-72.24,-73.24,47.0,84.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,validation
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-03-09 13:15:00-04:00,2026-03-09 13:20:00-04:00,2026-03-09 13:25:00-04:00,2026-03-09,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24644.75,24649.5,24616.0,24619.25,24616.0,24688.5,35.892857142857146,24649.75,24313.25,24481.5,336.5,0.979198,True,24750.0,24592.5,24671.25,168,0,24620.25,2026-03-09 13:55:00-04:00,24610.75,time_stop,24688.75,24665.1161,24665.1161,24481.5,19.0,16.26,15.26,89.5,21.0,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,validation
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-03-10 13:30:00-04:00,2026-03-10 13:35:00-04:00,2026-03-10 13:40:00-04:00,2026-03-10,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,25162.5,25169.75,25102.0,25134.25,25102.0,25212.25,34.160714285714285,25182.0,24892.5,25037.25,289.5,0.866149,True,25172.0,25080.0,25126.0,169,1,25134.0,2026-03-10 13:45:00-04:00,25176.7009,stop,25212.5,25176.7009,25176.7009,25037.25,-85.4,-88.14,-89.14,22.0,91.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,validation
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-05-15 14:40:00-04:00,2026-05-15 14:45:00-04:00,2026-05-15 14:50:00-04:00,2026-05-15,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,29376.25,29379.5,29352.5,29372.5,29347.5,29383.0,39.57142857142857,29382.5,29089.5,29236.0,293.0,0.834471,True,29380.25,29211.5,29295.875,216,1,29372.0,2026-05-15 14:50:00-04:00,29383.25,stop,29383.25,29421.4643,29383.25,29236.0,-22.5,-25.24,-26.24,18.5,63.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,holdout
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-05-19 13:45:00-04:00,2026-05-19 13:50:00-04:00,2026-05-19 13:55:00-04:00,2026-05-19,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,29066.25,29066.25,29008.75,29037.0,29008.75,29092.25,39.017857142857146,29068.0,28663.0,28865.5,405.0,0.267284,True,29035.0,28756.75,28895.875,218,1,29037.5,2026-05-19 14:00:00-04:00,29086.2723,stop,29092.5,29086.2723,29086.2723,28865.5,-97.54,-100.28,-101.28,9.0,106.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,holdout
MNQ_16a_high_vol_mixed_extreme_fade_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-05-28 12:05:00-04:00,2026-05-28 12:10:00-04:00,2026-05-28 12:15:00-04:00,2026-05-28,high_vol_mixed_extreme_fade,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,30273.75,30283.25,30269.5,30273.75,30254.0,30283.25,24.517857142857142,30275.0,29920.25,30097.625,354.75,0.964059,True,30329.5,30238.75,30284.125,225,0,30274.0,2026-05-28 12:15:00-04:00,30283.5,stop,30283.5,30304.6473,30283.5,30097.625,-19.0,-21.74,-22.74,12.5,60.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_midpoint,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-20 12:10:00-04:00,2025-08-20 12:10:00-04:00,2025-08-20 12:15:00-04:00,2025-08-20,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,23213.75,23243.25,23208.0,23240.75,23208.0,23243.25,38.75,23432.0,23035.25,23233.625,396.75,0.478891,True,23303.75,23152.5,23228.125,27,4,23240.25,2025-08-20 12:45:00-04:00,23253.5,time_stop,23207.75,23191.8125,23207.75,23432.0,26.5,23.76,22.76,127.0,6.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-21 15:20:00-04:00,2025-08-21 15:20:00-04:00,2025-08-21 15:25:00-04:00,2025-08-21,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,23245.75,23254.0,23240.0,23252.25,23240.0,23254.0,21.321428571428573,23348.25,23155.25,23251.75,193.0,0.523316,True,23295.75,23150.25,23223.0,28,0,23252.0,2025-08-21 15:25:00-04:00,23239.75,stop,23239.75,23225.3482,23239.75,23348.25,-24.5,-27.24,-28.24,5.5,35.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,2025-09-02 13:25:00-04:00,2025-09-02 13:25:00-04:00,2025-09-02 13:30:00-04:00,2025-09-02,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,23145.75,23168.5,23144.0,23161.25,23144.0,23168.5,22.089285714285715,23280.25,23025.0,23152.625,255.25,0.332027,True,23131.0,23026.5,23078.75,36,0,23160.75,2025-09-02 14:00:00-04:00,23198.0,time_stop,23143.75,23133.1384,23143.75,23280.25,74.5,71.76,70.76,132.0,0.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,2025-09-25 13:50:00-04:00,2025-09-25 13:50:00-04:00,2025-09-25 13:55:00-04:00,2025-09-25,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,24536.25,24554.75,24535.75,24551.0,24535.75,24554.75,26.964285714285715,24656.75,24422.0,24539.375,234.75,0.752929,True,24697.0,24598.0,24647.5,53,1,24550.75,2025-09-25 13:55:00-04:00,24535.5,stop,24535.5,24517.0446,24535.5,24656.75,-30.5,-33.24,-34.24,11.0,78.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,2025-09-26 12:20:00-04:00,2025-09-26 12:20:00-04:00,2025-09-26 12:25:00-04:00,2025-09-26,high_vol_mixed_midpoint_reclaim,long,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,24622.5,24672.0,24621.25,24669.5,24621.25,24672.0,34.339285714285715,24733.25,24520.0,24626.625,213.25,0.525205,True,24699.75,24568.25,24634.0,54,0,24669.75,2025-09-26 12:55:00-04:00,24691.0,time_stop,24621.0,24626.8259,24626.8259,24733.25,42.5,39.76,38.76,60.0,55.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
