group,trades,gross_pnl,net_pnl,stress_pnl,avg_mfe,avg_mae
two_bar_confirm_fill_next_open,1836,-7774.030000000001,-12804.670000000002,-14640.670000000002,93.51688453159042,86.21677559912854
close_confirm_fill_next_open,2112,-10484.05,-16270.950000000003,-18382.95,92.17637310606061,83.7907196969697
