candidate_id,signal_time,confirmation_time,entry_time,trading_session,side,branch,or_window,entry_window,confirmation_model,exit_variant,signal_close,opening_range_high,opening_range_low,opening_range_midpoint,opening_range_width_points,opening_range_width_bucket,atr,sweep_extreme,sweep_distance_points,sweep_distance_bucket,first_touch,touch_sequence,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,same_bar_ambiguity,stop_hit,target_hit,time_stop,instrument,or_start,or_end,entry_start,entry_end,timeframe,atr_cap_multiple,buffer_ticks,time_stop_minutes,max_trades_per_day,min_minutes_between_entries,split,fees_only_pnl,normal_slippage_pnl
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2026-06-17 09:45:00-04:00,2026-06-17 09:50:00-04:00,2026-06-17 09:55:00-04:00,2026-06-17,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,hard_stop_time_exit,30452.0,30528.0,30398.0,30463.0,130.0,wide,99.75,30540.75,12.75,medium_sweep,1,first_touch,30473.0,2026-06-17 10:20:00-04:00,30541.0,stop,30541.0,30597.6875,30541.0,30463.0,-136.0,-138.74,-139.74,306.5,143.5,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,holdout,-138.74,-138.74
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2026-06-19 09:45:00-04:00,2026-06-19 09:50:00-04:00,2026-06-19 09:55:00-04:00,2026-06-19,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,hard_stop_time_exit,30670.5,30678.25,30633.75,30656.0,44.5,middle,35.0,30681.0,2.75,small_sweep,1,first_touch,30671.0,2026-06-19 09:55:00-04:00,30681.25,stop,30681.25,30714.75,30681.25,30656.0,-20.5,-23.24,-24.24,4.0,50.0,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,holdout,-23.240000000000002,-23.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2026-06-22 10:10:00-04:00,2026-06-22 10:15:00-04:00,2026-06-22 10:20:00-04:00,2026-06-22,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,hard_stop_time_exit,30909.5,30927.0,30757.25,30842.125,169.75,wide,100.22222222222223,30967.75,40.75,large_sweep,0,later_touch,30876.0,2026-06-22 10:50:00-04:00,30579.75,time_stop,30968.0,31001.2778,30968.0,30842.125,592.5,589.76,588.76,638.0,4.5,0,0,0,1,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,holdout,589.76,589.76
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2026-06-29 09:45:00-04:00,2026-06-29 09:50:00-04:00,2026-06-29 09:55:00-04:00,2026-06-29,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,hard_stop_time_exit,29767.25,29795.0,29557.0,29676.0,238.0,wide,134.625,29824.25,29.25,large_sweep,1,first_touch,29761.5,2026-06-29 10:25:00-04:00,29545.5,time_stop,29824.5,29929.7812,29824.5,29676.0,432.0,429.26,428.26,975.0,29.0,0,0,0,1,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,holdout,429.26,429.26
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2026-07-02 10:15:00-04:00,2026-07-02 10:20:00-04:00,2026-07-02 10:25:00-04:00,2026-07-02,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,hard_stop_time_exit,30156.0,30188.0,30007.25,30097.625,180.75,wide,107.875,30226.0,38.0,large_sweep,0,later_touch,30079.5,2026-07-02 10:55:00-04:00,29840.5,time_stop,30226.25,30214.3438,30214.3438,30079.25,478.0,475.26,474.26,698.0,32.5,0,0,0,1,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,holdout,475.26,475.26
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-07-24 09:45:00-04:00,2025-07-24 09:50:00-04:00,2025-07-24 09:55:00-04:00,2025-07-24,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23390.75,23399.5,23333.5,23366.5,66.0,wide,43.1875,23400.75,1.25,small_sweep,1,first_touch,23348.5,2025-07-24 09:55:00-04:00,23348.25,target,23401.0,23402.4844,23401.0,23348.25,0.5,-2.24,-3.24,0.5,46.0,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-2.24,-2.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-07-30 09:45:00-04:00,2025-07-30 09:50:00-04:00,2025-07-30 09:55:00-04:00,2025-07-30,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23489.75,23509.75,23450.25,23480.0,59.5,middle,34.0625,23526.5,16.75,large_sweep,1,first_touch,23481.0,2025-07-30 09:55:00-04:00,23480.0,target,23526.75,23523.5781,23523.5781,23480.0,2.0,-0.74,-1.74,22.0,20.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-0.7400000000000002,-0.74
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-08-06 10:10:00-04:00,2025-08-06 10:15:00-04:00,2025-08-06 10:20:00-04:00,2025-08-06,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23219.25,23228.0,23148.75,23188.375,79.25,wide,59.77777777777778,23278.5,50.5,large_sweep,0,later_touch,23221.25,2025-08-06 10:20:00-04:00,23188.375,target,23278.75,23295.9722,23278.75,23188.375,65.75,63.01,62.01,114.0,22.0,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,63.01,63.01
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-08-07 10:00:00-04:00,2025-08-07 10:05:00-04:00,2025-08-07 10:10:00-04:00,2025-08-07,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23639.0,23648.0,23582.75,23615.375,65.25,wide,44.25,23671.25,23.25,large_sweep,0,later_touch,23605.75,2025-08-07 10:10:00-04:00,23605.5,target,23671.5,23661.0625,23661.0625,23605.5,0.5,-2.24,-3.24,51.5,18.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-2.24,-2.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-08-11 10:00:00-04:00,2025-08-11 10:05:00-04:00,2025-08-11 10:10:00-04:00,2025-08-11,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23726.25,23738.5,23681.0,23709.75,57.5,middle,33.25,23748.0,9.5,medium_sweep,0,later_touch,23736.0,2025-08-11 10:10:00-04:00,23748.25,stop,23748.25,23777.5625,23748.25,23709.75,-24.5,-27.24,-28.24,1.5,46.5,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-27.240000000000002,-27.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-08-14 10:00:00-04:00,2025-08-14 10:05:00-04:00,2025-08-14 10:10:00-04:00,2025-08-14,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23923.25,23924.0,23841.25,23882.625,82.75,wide,35.57142857142857,23941.5,17.5,large_sweep,0,later_touch,23919.75,2025-08-14 10:15:00-04:00,23941.75,stop,23941.75,23964.2143,23941.75,23882.625,-44.0,-46.74,-47.74,30.0,69.0,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-46.74,-46.74
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-08-22 09:50:00-04:00,2025-08-22 09:55:00-04:00,2025-08-22 10:00:00-04:00,2025-08-22,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23311.25,23324.0,23206.25,23265.125,117.75,wide,52.65,23343.0,19.0,large_sweep,0,later_touch,23269.5,2025-08-22 10:00:00-04:00,23335.3125,stop,23343.25,23335.3125,23335.3125,23265.125,-131.62,-134.37,-135.37,0.0,533.0,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-134.36,-134.37
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-08-26 10:10:00-04:00,2025-08-26 10:15:00-04:00,2025-08-26 10:20:00-04:00,2025-08-26,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23507.25,23518.5,23463.25,23490.875,55.25,middle,42.47222222222222,23527.0,8.5,medium_sweep,1,first_touch,23512.75,2025-08-26 10:20:00-04:00,23527.25,stop,23527.25,23565.8403,23527.25,23490.875,-29.0,-31.74,-32.74,1.5,65.5,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-31.740000000000002,-31.74
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-09-03 10:00:00-04:00,2025-09-03 10:05:00-04:00,2025-09-03 10:10:00-04:00,2025-09-03,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23436.25,23438.0,23372.0,23405.0,66.0,wide,47.607142857142854,23450.0,12.0,medium_sweep,1,first_touch,23433.75,2025-09-03 10:10:00-04:00,23450.25,stop_same_bar_conservative,23450.25,23493.2589,23450.25,23405.0,-33.0,-35.74,-36.74,102.5,36.0,1,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-35.74,-35.74
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-09-08 10:10:00-04:00,2025-09-08 10:15:00-04:00,2025-09-08 10:20:00-04:00,2025-09-08,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23841.5,23846.75,23771.25,23809.0,75.5,wide,36.22222222222222,23861.25,14.5,medium_sweep,0,later_touch,23816.75,2025-09-08 10:20:00-04:00,23809.0,target,23861.5,23862.0278,23861.5,23809.0,15.5,12.76,11.76,21.0,28.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,12.76,12.76
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-09-11 10:05:00-04:00,2025-09-11 10:10:00-04:00,2025-09-11 10:15:00-04:00,2025-09-11,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,23986.0,23997.75,23911.5,23954.625,86.25,wide,36.875,24003.25,5.5,medium_sweep,1,first_touch,23959.25,2025-09-11 10:15:00-04:00,23954.625,target,24003.5,24005.3438,24003.5,23954.625,9.25,6.51,5.51,22.0,41.0,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,6.51,6.51
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-09-19 10:15:00-04:00,2025-09-19 10:20:00-04:00,2025-09-19 10:25:00-04:00,2025-09-19,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,24767.0,24783.75,24737.25,24760.5,46.5,middle,31.125,24790.75,7.0,medium_sweep,0,later_touch,24782.0,2025-09-19 10:25:00-04:00,24791.0,stop,24791.0,24820.9062,24791.0,24760.5,-18.0,-20.74,-21.74,10.0,36.0,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-20.740000000000002,-20.74
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-09-26 09:50:00-04:00,2025-09-26 09:55:00-04:00,2025-09-26 10:00:00-04:00,2025-09-26,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,24690.0,24712.5,24596.75,24654.625,115.75,wide,59.45,24716.0,3.5,small_sweep,1,first_touch,24706.25,2025-09-26 10:00:00-04:00,24716.25,stop,24716.25,24780.5625,24716.25,24654.625,-20.0,-22.74,-23.74,67.0,54.0,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-22.740000000000002,-22.74
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-10-07 09:55:00-04:00,2025-10-07 10:00:00-04:00,2025-10-07 10:05:00-04:00,2025-10-07,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25241.75,25263.0,25217.0,25240.0,46.0,middle,26.75,25265.5,2.5,small_sweep,1,first_touch,25219.75,2025-10-07 10:05:00-04:00,25219.5,target,25265.75,25253.1875,25253.1875,25219.5,0.5,-2.24,-3.24,10.5,54.0,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-2.24,-2.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-10-10 09:45:00-04:00,2025-10-10 09:50:00-04:00,2025-10-10 09:55:00-04:00,2025-10-10,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25355.25,25376.75,25293.75,25335.25,83.0,wide,43.0625,25388.0,11.25,medium_sweep,1,first_touch,25334.25,2025-10-10 09:55:00-04:00,25334.0,target,25388.25,25388.0781,25388.0781,25334.0,0.5,-2.24,-3.24,12.0,67.0,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-2.24,-2.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-10-16 09:45:00-04:00,2025-10-16 09:50:00-04:00,2025-10-16 09:55:00-04:00,2025-10-16,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25050.5,25106.0,25036.0,25071.0,70.0,wide,60.125,25125.5,19.5,large_sweep,1,first_touch,25065.0,2025-10-16 09:55:00-04:00,25064.75,target,25125.75,25140.1562,25125.75,25064.75,0.5,-2.24,-3.24,34.5,63.0,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-2.24,-2.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-10-22 09:55:00-04:00,2025-10-22 10:00:00-04:00,2025-10-22 10:05:00-04:00,2025-10-22,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25258.0,25271.5,25172.75,25222.125,98.75,wide,47.833333333333336,25282.5,11.0,medium_sweep,0,later_touch,25250.5,2025-10-22 10:10:00-04:00,25222.125,target,25282.75,25310.2917,25282.75,25222.125,56.75,54.01,53.01,81.0,40.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,54.01,54.01
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-10-24 09:45:00-04:00,2025-10-24 09:50:00-04:00,2025-10-24 09:55:00-04:00,2025-10-24,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25484.5,25530.75,25430.0,25480.375,100.75,wide,54.5,25550.5,19.75,large_sweep,1,first_touch,25484.0,2025-10-24 09:55:00-04:00,25480.375,target,25550.75,25552.125,25550.75,25480.375,7.25,4.51,3.51,17.5,99.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,4.51,4.51
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-10-27 10:10:00-04:00,2025-10-27 10:15:00-04:00,2025-10-27 10:20:00-04:00,2025-10-27,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25859.25,25859.75,25796.25,25828.0,63.5,wide,30.86111111111111,25868.25,8.5,medium_sweep,0,later_touch,25834.0,2025-10-27 10:20:00-04:00,25828.0,target,25868.5,25872.5764,25868.5,25828.0,12.0,9.26,8.26,24.0,21.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,9.26,9.26
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-10-29 10:00:00-04:00,2025-10-29 10:05:00-04:00,2025-10-29 10:10:00-04:00,2025-10-29,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,26287.75,26292.5,26254.25,26273.375,38.25,middle,28.928571428571427,26326.5,34.0,large_sweep,0,later_touch,26279.75,2025-10-29 10:10:00-04:00,26273.375,target,26326.75,26315.9107,26315.9107,26273.375,12.75,10.01,9.01,36.0,42.0,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,10.01,10.01
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-10-30 09:55:00-04:00,2025-10-30 10:00:00-04:00,2025-10-30 10:05:00-04:00,2025-10-30,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,26125.25,26127.5,25941.5,26034.5,186.0,wide,79.04166666666667,26142.75,15.25,large_sweep,0,later_touch,26099.75,2025-10-30 10:05:00-04:00,26143.0,stop,26143.0,26198.5521,26143.0,26034.5,-86.5,-89.24,-90.24,40.5,114.5,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-89.24,-89.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-11-10 09:45:00-05:00,2025-11-10 09:50:00-05:00,2025-11-10 09:55:00-05:00,2025-11-10,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25616.5,25639.75,25524.0,25581.875,115.75,wide,45.9375,25647.5,7.75,medium_sweep,1,first_touch,25614.0,2025-11-10 09:55:00-05:00,25647.75,stop,25647.75,25671.4219,25647.75,25581.875,-67.5,-70.24,-71.24,16.0,87.5,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-70.24,-70.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-11-17 10:00:00-05:00,2025-11-17 10:05:00-05:00,2025-11-17 10:10:00-05:00,2025-11-17,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25118.5,25199.25,24955.25,25077.25,244.0,wide,84.10714285714286,25216.0,16.75,large_sweep,0,later_touch,25081.5,2025-11-17 10:15:00-05:00,25077.25,target,25216.25,25186.6339,25186.6339,25077.25,8.5,5.76,4.76,51.0,126.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,5.76,5.76
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-11-20 10:05:00-05:00,2025-11-20 10:10:00-05:00,2025-11-20 10:15:00-05:00,2025-11-20,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25198.5,25242.25,25145.0,25193.625,97.25,wide,72.5,25280.75,38.5,large_sweep,0,later_touch,25183.5,2025-11-20 10:15:00-05:00,25183.25,target,25281.0,25274.125,25274.125,25183.25,0.5,-2.24,-3.24,55.0,106.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-2.24,-2.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-11-24 10:15:00-05:00,2025-11-24 10:20:00-05:00,2025-11-24 10:25:00-05:00,2025-11-24,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,24705.25,24722.25,24513.5,24617.875,208.75,wide,83.925,24751.25,29.0,large_sweep,0,later_touch,24706.75,2025-11-24 10:25:00-05:00,24751.5,stop,24751.5,24811.6562,24751.5,24617.875,-89.5,-92.24,-93.24,51.5,92.5,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-92.24,-92.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-12-03 10:05:00-05:00,2025-12-03 10:10:00-05:00,2025-12-03 10:15:00-05:00,2025-12-03,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25513.5,25538.0,25451.5,25494.75,86.5,wide,61.25,25574.25,36.25,large_sweep,0,later_touch,25515.75,2025-12-03 10:30:00-05:00,25574.5,stop,25574.5,25592.3125,25574.5,25494.75,-117.5,-120.24,-121.24,31.5,127.5,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-120.24,-120.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-12-09 10:00:00-05:00,2025-12-09 10:05:00-05:00,2025-12-09 10:10:00-05:00,2025-12-09,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25638.5,25653.25,25560.0,25606.625,93.25,wide,51.25,25670.0,16.75,large_sweep,1,first_touch,25638.0,2025-12-09 10:40:00-05:00,25670.25,stop,25670.25,25702.0625,25670.25,25606.625,-64.5,-67.24,-68.24,28.0,85.5,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-67.24,-67.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-12-10 09:45:00-05:00,2025-12-10 09:50:00-05:00,2025-12-10 09:55:00-05:00,2025-12-10,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25635.25,25663.25,25567.0,25615.125,96.25,wide,56.875,25673.0,9.75,medium_sweep,1,first_touch,25625.0,2025-12-10 09:55:00-05:00,25615.125,target,25673.25,25696.0938,25673.25,25615.125,19.75,17.01,16.01,75.0,27.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,17.009999999999998,17.01
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-12-16 10:05:00-05:00,2025-12-16 10:10:00-05:00,2025-12-16 10:15:00-05:00,2025-12-16,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25086.5,25106.5,24966.0,25036.25,140.5,wide,92.0625,25159.75,53.25,large_sweep,0,later_touch,25080.75,2025-12-16 10:15:00-05:00,25036.25,target,25160.0,25195.8281,25160.0,25036.25,89.0,86.26,85.26,119.5,16.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,86.26,86.26
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-12-19 10:10:00-05:00,2025-12-19 10:15:00-05:00,2025-12-19 10:20:00-05:00,2025-12-19,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25538.0,25548.75,25356.25,25452.5,192.5,wide,57.583333333333336,25560.0,11.25,medium_sweep,0,later_touch,25540.0,2025-12-19 10:50:00-05:00,25491.5,time_stop,25560.25,25611.9792,25560.25,25452.5,97.0,94.26,93.26,149.5,26.5,0,0,0,1,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,94.26,94.26
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-12-23 09:45:00-05:00,2025-12-23 09:50:00-05:00,2025-12-23 09:55:00-05:00,2025-12-23,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25733.75,25737.5,25638.0,25687.75,99.5,wide,50.1875,25751.25,13.75,medium_sweep,1,first_touch,25704.25,2025-12-23 09:55:00-05:00,25687.75,target,25751.5,25766.9844,25751.5,25687.75,33.0,30.26,29.26,68.5,7.0,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,30.259999999999998,30.26
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-12-26 09:45:00-05:00,2025-12-26 09:50:00-05:00,2025-12-26 09:55:00-05:00,2025-12-26,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25915.0,25932.5,25864.5,25898.5,68.0,wide,33.375,25935.0,2.5,small_sweep,1,first_touch,25885.75,2025-12-26 09:55:00-05:00,25885.5,target,25935.25,25927.4688,25927.4688,25885.5,0.5,-2.24,-3.24,27.5,11.5,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-2.24,-2.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2025-12-30 10:05:00-05:00,2025-12-30 10:10:00-05:00,2025-12-30 10:15:00-05:00,2025-12-30,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25720.5,25733.0,25675.5,25704.25,57.5,middle,35.75,25739.75,6.75,medium_sweep,0,later_touch,25696.25,2025-12-30 10:15:00-05:00,25696.0,target,25740.0,25740.9375,25740.0,25696.0,0.5,-2.24,-3.24,19.0,26.0,0,0,1,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-2.24,-2.24
MNQ_11a_orfade_short_high_fade_OR15_opening_response_two_bar_inside_fill_next_open_midpoint_target_time_exit,2026-01-07 09:45:00-05:00,2026-01-07 09:50:00-05:00,2026-01-07 09:55:00-05:00,2026-01-07,short,short_high_fade,OR15,opening_response,two_bar_inside_fill_next_open,midpoint_target_time_exit,25857.5,25864.25,25770.75,25817.5,93.5,wide,41.25,25873.25,9.0,medium_sweep,1,first_touch,25854.75,2026-01-07 09:55:00-05:00,25873.5,stop,25873.5,25906.3125,25873.5,25817.5,-37.5,-40.24,-41.24,4.0,50.5,0,1,0,0,MNQ,09:30,09:45,09:35,10:30,5,1.25,1,30,2,30,discovery,-40.24,-40.24
