module_id,phase,candidate_id,source_family,market_condition,module_family,portfolio_role,plain_english_rule,signal_evidence_status,tradability_status,research_track,portfolio_contribution_status,official_gates_passed,paper_trading_approved,net_pnl,stress_pnl,validation_pnl,holdout_pnl,walk_forward_stress_pnl,positive_wf_test_folds_pct,trades,active_days,best_day_concentration,best_trade_concentration,average_correlation_to_registry,max_correlation_to_registry,average_correlation_to_portfolio_audit,max_correlation_to_portfolio_audit,level_source,source_window,trade_window,source_report
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,phase16a,MNQ_16a_high_vol_mixed_late_resolution_breakout_long_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,high_volatility_day,range_expansion,diversifier_module,"On a broad high vol mixed morning, buy the late lunch-range breakout after close confirmation, filled at the next bar open.",positive_research_signal,not_tradable_low_activity,rare_setup_research_signal,not_evaluated_until_playbook_framework_e_rare_module_policy_integration; fold_adequacy_status=low_activity_not_fully_interpretable,False,False,356.91,326.91,284.75,415.6,498.32,0.5,30,30,1.012188,1.012188,0.062045,0.324539,0.074191,0.225462,broad_high_vol_mixed,regime 09:30-11:30; lunch 11:30-13:00,13:00-15:30,reports/phase16a_high_vol_mixed_regime_scout_report.md
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,phase16a,MNQ_16a_high_vol_mixed_late_resolution_breakout_long_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,high_volatility_day,range_expansion,diversifier_module,"On a broad high-volatility mixed morning, buy the late lunch-range breakout after close confirmation, filled at the next bar open.",positive_research_signal,not_tradable_low_activity,rare_setup_research_signal,not_evaluated_until_playbook_framework_e_rare_module_policy_integration; fold_adequacy_status=low_activity_not_fully_interpretable,False,False,516.62,486.62,67.03,703.28,568.28,0.5,30,30,0.682204,0.682204,0.071166,0.399801,0.087258,0.307035,broad_high_vol_mixed,regime 09:30-11:30; lunch 11:30-13:00,13:00-15:30,reports/phase16a_high_vol_mixed_regime_scout_report.md
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,phase16a,MNQ_16a_high_vol_mixed_late_resolution_breakout_long_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,high_volatility_day,range_expansion,diversifier_module,"On a broad high vol mixed morning, buy the late lunch-range breakout after two-bar confirmation, filled at the next bar open.",positive_research_signal,not_tradable_low_activity,rare_setup_research_signal,not_evaluated_until_playbook_framework_e_rare_module_policy_integration; fold_adequacy_status=low_activity_not_fully_interpretable,False,False,235.53,208.53,117.36,181.91,91.45,0.333333,27,27,0.89271,0.89271,0.081461,0.375336,0.062252,0.317026,broad_high_vol_mixed,regime 09:30-11:30; lunch 11:30-13:00,13:00-15:30,reports/phase16a_high_vol_mixed_regime_scout_report.md
