group,trades,gross_pnl,net_pnl,stress_pnl,avg_mfe,avg_mae
medium_sweep,1898,2861.66,-2338.8599999999997,-4236.86,71.94388830347735,56.08825079030559
small_sweep,1120,-8985.32,-12054.1,-13174.1,54.03928571428571,50.654017857142854
large_sweep,2828,-14137.04,-21885.870000000003,-24713.870000000003,96.74734794908062,91.77793493635077
