group,trades,gross_pnl,net_pnl,stress_pnl,avg_mfe,avg_mae
mfe_ge_mae,2746,174786.89,167262.85,164516.85,134.14949016751638,34.45575382374363
mae_dominates,3100,-195047.59,-203541.68,-206641.68,33.00016129032258,105.84532258064516
