signal_time,entry_time,trading_session,side,box_high,box_low,entry_model,timeframe,compression_method,direction_mode,entry_price,signal_close,next_bar_close,entry_slippage_from_signal_close,next_close_slippage_from_signal_close,exit_time,exit_price,exit_reason,stop_price,target_price,risk_dollars,gross_pnl,net_pnl,stress_pnl,mfe,mae,mfe_to_mae_ratio,r_multiple,target_hit,stop_hit,time_stop,same_bar_ambiguity,candidate_id,instrument,family,compression_lookback,compression_threshold,stop_model,target_model,target_r,time_stop_minutes,max_trades_per_day,min_minutes_between_entries,avoid_first_minutes,avoid_10_00_10_30,notes,time_bucket,mfe_mae_bucket,stop_target_bucket,split,fold
2026-02-23 12:30:00-05:00,2026-02-23 12:35:00-05:00,2026-02-23,short,24789.5,24725.0,next_bar_open,5,range_percentile,short_only,24722.75,24722.75,24682.25,-0.0,81.0,2026-02-23 13:15:00-05:00,24789.5,stop,24789.5,24589.25,133.5,-133.5,-136.24,-137.24,90.5,152.5,0.593443,-1.0,0,1,0,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,quick_or_adverse_stop,validation,3
2026-02-26 10:00:00-05:00,2026-02-26 10:05:00-05:00,2026-02-26,short,25342.0,25182.5,next_bar_open,5,range_percentile,short_only,25174.0,25173.5,25145.75,-1.0,55.5,2026-02-26 10:50:00-05:00,25009.25,time_stop,25342.0,24838.0,336.0,329.5,326.76,325.76,624.0,7.0,89.142857,0.980655,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:00-10:30,mfe_ge_mae,time_or_flatten,validation,3
2026-02-26 12:45:00-05:00,2026-02-26 12:50:00-05:00,2026-02-26,short,25029.75,24941.5,next_bar_open,5,range_percentile,short_only,24921.5,24922.0,24951.5,1.0,-59.0,2026-02-26 13:35:00-05:00,24997.75,time_stop,25029.75,24705.0,216.5,-152.5,-155.24,-156.24,65.5,169.0,0.387574,-0.704388,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,validation,3
2026-03-03 10:15:00-05:00,2026-03-03 10:20:00-05:00,2026-03-03,short,24661.0,24461.75,next_bar_open,5,range_percentile,short_only,24434.5,24434.75,24397.5,0.5,74.5,2026-03-03 11:05:00-05:00,24565.75,time_stop,24661.0,23981.5,453.0,-262.5,-265.24,-266.24,167.5,303.5,0.551895,-0.57947,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:00-10:30,mae_dominates,time_or_flatten,validation,3
2026-03-05 10:30:00-05:00,2026-03-05 10:35:00-05:00,2026-03-05,short,25208.25,24985.25,next_bar_open,5,range_percentile,short_only,24974.75,24975.0,25042.5,0.5,-135.0,2026-03-05 11:20:00-05:00,24986.5,time_stop,25208.25,24507.75,467.0,-23.5,-26.24,-27.24,69.5,244.5,0.284254,-0.050321,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mae_dominates,time_or_flatten,validation,3
2026-03-12 10:25:00-04:00,2026-03-12 10:30:00-04:00,2026-03-12,short,24834.75,24630.5,next_bar_open,5,range_percentile,short_only,24617.5,24617.25,24605.5,-0.5,23.5,2026-03-12 11:15:00-04:00,24583.25,time_stop,24834.75,24183.0,434.5,68.5,65.76,64.76,113.0,216.5,0.52194,0.157652,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mae_dominates,time_or_flatten,validation,3
2026-03-18 10:25:00-04:00,2026-03-18 10:30:00-04:00,2026-03-18,short,24779.5,24669.0,next_bar_open,5,range_percentile,short_only,24605.0,24605.0,24618.75,-0.0,-27.5,2026-03-18 11:15:00-04:00,24660.75,time_stop,24779.5,24256.0,349.0,-111.5,-114.24,-115.24,14.0,219.5,0.063781,-0.319484,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mae_dominates,time_or_flatten,validation,3
2026-03-18 12:30:00-04:00,2026-03-18 12:35:00-04:00,2026-03-18,short,24698.5,24647.75,next_bar_open,5,range_percentile,short_only,24633.0,24635.25,24639.25,4.5,-8.0,2026-03-18 13:20:00-04:00,24612.25,time_stop,24698.5,24502.0,131.0,41.5,38.76,37.76,110.0,48.5,2.268041,0.316794,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,validation,3
2026-03-19 11:30:00-04:00,2026-03-19 11:35:00-04:00,2026-03-19,short,24577.75,24422.25,next_bar_open,5,range_percentile,short_only,24416.0,24416.5,24424.75,1.0,-16.5,2026-03-19 12:20:00-04:00,24451.5,time_stop,24577.75,24092.5,323.5,-71.0,-73.74,-74.74,39.0,216.0,0.180556,-0.219474,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,validation,4
2026-03-19 13:00:00-04:00,2026-03-19 13:05:00-04:00,2026-03-19,short,24524.0,24423.5,next_bar_open,5,range_percentile,short_only,24421.75,24422.25,24385.75,1.0,73.0,2026-03-19 13:50:00-04:00,24475.25,time_stop,24524.0,24217.25,204.5,-107.0,-109.74,-110.74,89.0,119.5,0.74477,-0.523227,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,validation,4
2026-03-20 10:50:00-04:00,2026-03-20 10:55:00-04:00,2026-03-20,short,24417.25,24240.75,next_bar_open,5,range_percentile,short_only,24236.5,24237.0,24270.5,1.0,-67.0,2026-03-20 11:40:00-04:00,24296.5,time_stop,24417.25,23875.0,361.5,-120.0,-122.74,-123.74,1.5,214.0,0.007009,-0.33195,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mae_dominates,time_or_flatten,validation,4
2026-03-20 13:30:00-04:00,2026-03-20 13:35:00-04:00,2026-03-20,short,24306.75,24225.5,next_bar_open,5,range_percentile,short_only,24206.5,24206.5,24196.75,-0.0,19.5,2026-03-20 14:20:00-04:00,24123.5,time_stop,24306.75,24006.0,200.5,166.0,163.26,162.26,186.0,31.5,5.904762,0.82793,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,validation,4
2026-03-25 14:40:00-04:00,2026-03-25 14:45:00-04:00,2026-03-25,short,24493.75,24401.0,next_bar_open,5,range_percentile,short_only,24397.5,24397.5,24393.0,-0.0,9.0,2026-03-25 15:30:00-04:00,24343.0,time_stop,24493.75,24205.0,192.5,109.0,106.26,105.26,171.0,13.0,13.153846,0.566234,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,validation,4
2026-03-26 13:10:00-04:00,2026-03-26 13:15:00-04:00,2026-03-26,short,24090.5,23967.75,next_bar_open,5,range_percentile,short_only,23967.25,23967.25,23976.25,-0.0,-18.0,2026-03-26 14:00:00-04:00,23880.0,time_stop,24090.5,23720.75,246.5,174.5,171.76,170.76,231.5,33.0,7.015152,0.707911,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,validation,4
2026-03-26 15:50:00-04:00,2026-03-26 15:55:00-04:00,2026-03-26,short,23890.0,23799.0,next_bar_open,5,range_percentile,short_only,23781.5,23781.25,23787.0,-0.5,-11.5,2026-03-26 15:55:00-04:00,23787.0,session_flatten,23890.0,23564.5,217.0,-11.0,-13.74,-14.74,13.0,45.0,0.288889,-0.050691,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mae_dominates,time_or_flatten,validation,4
2026-03-27 12:25:00-04:00,2026-03-27 12:30:00-04:00,2026-03-27,short,23611.0,23489.75,next_bar_open,5,range_percentile,short_only,23482.5,23482.25,23477.75,-0.5,9.0,2026-03-27 13:15:00-04:00,23435.75,time_stop,23611.0,23225.5,257.0,93.5,90.76,89.76,103.5,91.5,1.131148,0.363813,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,validation,4
2026-03-27 13:40:00-04:00,2026-03-27 13:45:00-04:00,2026-03-27,short,23528.25,23378.0,next_bar_open,5,range_percentile,short_only,23368.25,23368.5,23364.0,0.5,9.0,2026-03-27 14:30:00-04:00,23367.5,time_stop,23528.25,23048.25,320.0,1.5,-1.24,-2.24,82.5,29.0,2.844828,0.004687,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,validation,4
2026-03-30 12:25:00-04:00,2026-03-30 12:30:00-04:00,2026-03-30,short,23434.25,23293.0,next_bar_open,5,range_percentile,short_only,23275.5,23275.5,23288.0,-0.0,-25.0,2026-03-30 13:15:00-04:00,23236.5,time_stop,23434.25,22958.0,317.5,78.0,75.26,74.26,124.5,80.0,1.55625,0.245669,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,validation,4
2026-03-30 13:00:00-04:00,2026-03-30 13:05:00-04:00,2026-03-30,short,23380.25,23266.5,next_bar_open,5,range_percentile,short_only,23263.75,23263.75,23281.5,-0.0,-35.5,2026-03-30 13:50:00-04:00,23210.75,time_stop,23380.25,23030.75,233.0,106.0,103.26,102.26,189.5,64.5,2.937984,0.454936,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,validation,4
2026-04-10 12:40:00-04:00,2026-04-10 12:45:00-04:00,2026-04-10,short,25314.5,25245.25,next_bar_open,5,range_percentile,short_only,25227.5,25227.25,25249.75,-0.5,-45.0,2026-04-10 13:30:00-04:00,25237.75,time_stop,25314.5,25053.5,174.0,-20.5,-23.24,-24.24,8.5,90.0,0.094444,-0.117816,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,validation,4
2026-04-20 10:40:00-04:00,2026-04-20 10:45:00-04:00,2026-04-20,short,26804.25,26706.75,next_bar_open,5,range_percentile,short_only,26696.25,26695.75,26714.75,-1.0,-38.0,2026-04-20 11:30:00-04:00,26658.25,time_stop,26804.25,26480.25,216.0,76.0,73.26,72.26,254.5,50.5,5.039604,0.351852,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mfe_ge_mae,time_or_flatten,validation,4
2026-04-21 12:55:00-04:00,2026-04-21 13:00:00-04:00,2026-04-21,short,26783.0,26671.0,next_bar_open,5,range_percentile,short_only,26671.0,26670.75,26691.75,-0.5,-42.0,2026-04-21 13:45:00-04:00,26712.25,time_stop,26783.0,26447.0,224.0,-82.5,-85.24,-86.24,142.0,189.5,0.74934,-0.368304,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,validation,4
2026-05-04 12:05:00-04:00,2026-05-04 12:10:00-04:00,2026-05-04,short,27902.5,27697.25,next_bar_open,5,range_percentile,short_only,27665.75,27666.0,27656.75,0.5,18.5,2026-05-04 12:55:00-04:00,27705.5,time_stop,27902.5,27192.25,473.5,-79.5,-82.24,-83.24,72.5,163.0,0.444785,-0.167899,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,holdout,5
2026-05-04 14:40:00-04:00,2026-05-04 14:45:00-04:00,2026-05-04,short,27818.25,27732.0,next_bar_open,5,range_percentile,short_only,27728.25,27727.75,27746.25,-1.0,-37.0,2026-05-04 15:30:00-04:00,27786.75,time_stop,27818.25,27548.25,180.0,-117.0,-119.74,-120.74,19.5,129.5,0.150579,-0.65,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mae_dominates,time_or_flatten,holdout,5
2026-05-07 13:15:00-04:00,2026-05-07 13:20:00-04:00,2026-05-07,short,28776.0,28636.75,next_bar_open,5,range_percentile,short_only,28626.0,28625.75,28675.75,-0.5,-100.0,2026-05-07 14:05:00-04:00,28669.25,time_stop,28776.0,28326.0,300.0,-86.5,-89.24,-90.24,145.0,181.0,0.801105,-0.288333,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,holdout,5
2026-05-12 10:25:00-04:00,2026-05-12 10:30:00-04:00,2026-05-12,short,29295.75,29088.0,next_bar_open,5,range_percentile,short_only,29085.5,29085.5,29043.0,-0.0,85.0,2026-05-12 11:15:00-04:00,28937.25,time_stop,29295.75,28665.0,420.5,296.5,293.76,292.76,343.0,84.0,4.083333,0.705113,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mfe_ge_mae,time_or_flatten,holdout,5
2026-05-12 12:40:00-04:00,2026-05-12 12:45:00-04:00,2026-05-12,short,28941.5,28796.0,next_bar_open,5,range_percentile,short_only,28790.75,28790.75,28773.75,-0.0,34.0,2026-05-12 13:30:00-04:00,28921.5,time_stop,28941.5,28489.25,301.5,-261.5,-264.24,-265.24,99.0,278.5,0.355476,-0.86733,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,holdout,5
2026-05-18 11:25:00-04:00,2026-05-18 11:30:00-04:00,2026-05-18,short,29231.5,28971.0,next_bar_open,5,range_percentile,short_only,28960.25,28960.5,29012.5,0.5,-104.0,2026-05-18 12:15:00-04:00,29029.25,time_stop,29231.5,28417.75,542.5,-138.0,-140.74,-141.74,37.5,212.5,0.176471,-0.254378,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,holdout,5
2026-05-18 14:00:00-04:00,2026-05-18 14:05:00-04:00,2026-05-18,short,29038.25,28957.5,next_bar_open,5,range_percentile,short_only,28953.0,28952.75,28937.25,-0.5,31.0,2026-05-18 14:50:00-04:00,28824.25,time_stop,29038.25,28782.5,170.5,257.5,254.76,253.76,277.5,31.0,8.951613,1.510264,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,holdout,5
2026-05-19 10:05:00-04:00,2026-05-19 10:10:00-04:00,2026-05-19,short,29068.0,28843.75,next_bar_open,5,range_percentile,short_only,28792.25,28791.75,28737.0,-1.0,109.5,2026-05-19 10:55:00-04:00,28804.5,time_stop,29068.0,28240.75,551.5,-24.5,-27.24,-28.24,258.5,77.0,3.357143,-0.044424,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:00-10:30,mfe_ge_mae,time_or_flatten,holdout,5
2026-05-19 15:50:00-04:00,2026-05-19 15:55:00-04:00,2026-05-19,short,29059.5,28912.5,next_bar_open,5,range_percentile,short_only,28881.75,28881.25,28923.75,-1.0,-85.0,2026-05-19 15:55:00-04:00,28923.75,session_flatten,29059.5,28526.25,355.5,-84.0,-86.74,-87.74,30.5,95.0,0.321053,-0.236287,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mae_dominates,time_or_flatten,holdout,5
2026-05-22 15:00:00-04:00,2026-05-22 15:05:00-04:00,2026-05-22,short,29689.75,29624.25,next_bar_open,5,range_percentile,short_only,29620.25,29620.5,29610.75,0.5,19.5,2026-05-22 15:45:00-04:00,29554.0,session_flatten,29689.75,29481.25,139.0,132.5,129.76,128.76,207.0,12.5,16.56,0.953237,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,holdout,5
2026-05-25 11:50:00-04:00,2026-05-25 11:55:00-04:00,2026-05-25,short,29990.75,29920.0,next_bar_open,5,range_percentile,short_only,29918.75,29918.75,29923.25,-0.0,-9.0,2026-05-25 12:40:00-04:00,29935.25,time_stop,29990.75,29774.75,144.0,-33.0,-35.74,-36.74,11.5,35.5,0.323944,-0.229167,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,holdout,5
2026-05-29 13:50:00-04:00,2026-05-29 13:55:00-04:00,2026-05-29,short,30416.0,30337.75,next_bar_open,5,range_percentile,short_only,30330.0,30330.0,30302.5,-0.0,55.0,2026-05-29 14:40:00-04:00,30384.75,time_stop,30416.0,30158.0,172.0,-109.5,-112.24,-113.24,78.0,144.5,0.539792,-0.636628,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mae_dominates,time_or_flatten,holdout,6
2026-06-03 11:20:00-04:00,2026-06-03 11:25:00-04:00,2026-06-03,short,30739.5,30645.0,next_bar_open,5,range_percentile,short_only,30635.75,30635.5,30668.75,-0.5,-66.5,2026-06-03 12:10:00-04:00,30611.75,time_stop,30739.5,30428.25,207.5,48.0,45.26,44.26,135.5,112.5,1.204444,0.231325,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-05 11:20:00-04:00,2026-06-05 11:25:00-04:00,2026-06-05,short,29942.0,29722.5,next_bar_open,5,range_percentile,short_only,29712.25,29711.25,29717.0,-2.0,-11.5,2026-06-05 12:10:00-04:00,29593.75,time_stop,29942.0,29252.75,459.5,237.0,234.26,233.26,294.5,54.5,5.40367,0.515778,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-05 14:10:00-04:00,2026-06-05 14:15:00-04:00,2026-06-05,short,29505.25,29361.0,next_bar_open,5,range_percentile,short_only,29317.5,29317.0,29271.5,-1.0,91.0,2026-06-05 15:00:00-04:00,29201.25,time_stop,29505.25,28942.0,375.5,232.5,229.76,228.76,434.5,4.5,96.555556,0.619174,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-09 10:10:00-04:00,2026-06-09 10:15:00-04:00,2026-06-09,short,29847.0,29621.75,next_bar_open,5,range_percentile,short_only,29491.25,29491.5,29411.75,0.5,159.5,2026-06-09 11:00:00-04:00,29184.0,time_stop,29847.0,28779.75,711.5,614.5,611.76,610.76,815.0,69.5,11.726619,0.863668,0,0,1,0,MNQ_vcb_tf5_range_percentile_lb12_q025_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.25,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:00-10:30,mfe_ge_mae,time_or_flatten,holdout,6
