hypothesis_id,instrument,family,side_filter,timeframe,entry_delay,exit_shape,event_time,entry_time,exit_time,trading_session,side,entry_price,exit_price,exit_reason,gross_pnl,net_pnl,stress_net_pnl,same_bar_ambiguity,minute_of_day,rth_bucket,weekday,phase8i_source_note
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-26 14:32:00-05:00,2025-12-26 14:37:00-05:00,2025-12-26 14:52:00-05:00,2025-12-26,long,25884.75,25889.5,time_stop,9.5,6.76,5.76,0,877,14:00-15:30,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-26 14:39:00-05:00,2025-12-26 14:44:00-05:00,2025-12-26 14:59:00-05:00,2025-12-26,long,25878.0,25891.25,time_stop,26.5,23.76,22.76,0,884,14:00-15:30,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-26 14:48:00-05:00,2025-12-26 14:53:00-05:00,2025-12-26 15:08:00-05:00,2025-12-26,long,25891.0,25877.0,time_stop,-28.0,-30.74,-31.74,0,893,14:00-15:30,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-26 15:05:00-05:00,2025-12-26 15:10:00-05:00,2025-12-26 15:25:00-05:00,2025-12-26,long,25877.0,25874.5,time_stop,-5.0,-7.74,-8.74,0,910,14:00-15:30,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-29 09:45:00-05:00,2025-12-29 09:50:00-05:00,2025-12-29 10:05:00-05:00,2025-12-29,long,25739.75,25711.5,time_stop,-56.5,-59.24,-60.24,0,590,09:30-10:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-29 09:46:00-05:00,2025-12-29 09:51:00-05:00,2025-12-29 10:06:00-05:00,2025-12-29,long,25716.25,25703.0,time_stop,-26.5,-29.24,-30.24,0,591,09:30-10:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-29 09:47:00-05:00,2025-12-29 09:52:00-05:00,2025-12-29 10:07:00-05:00,2025-12-29,long,25724.75,25698.25,time_stop,-53.0,-55.74,-56.74,0,592,09:30-10:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-29 10:24:00-05:00,2025-12-29 10:29:00-05:00,2025-12-29 10:44:00-05:00,2025-12-29,long,25745.0,25755.0,time_stop,20.0,17.259999999999998,16.259999999999998,0,629,10:00-11:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-29 10:47:00-05:00,2025-12-29 10:52:00-05:00,2025-12-29 11:07:00-05:00,2025-12-29,long,25689.5,25682.25,time_stop,-14.5,-17.240000000000002,-18.24,0,652,10:00-11:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-29 13:35:00-05:00,2025-12-29 13:40:00-05:00,2025-12-29 13:55:00-05:00,2025-12-29,long,25717.0,25693.5,time_stop,-47.0,-49.74,-50.74,0,820,12:00-14:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-29 13:41:00-05:00,2025-12-29 13:46:00-05:00,2025-12-29 14:01:00-05:00,2025-12-29,long,25703.5,25694.5,time_stop,-18.0,-20.74,-21.74,0,826,12:00-14:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-29 14:31:00-05:00,2025-12-29 14:36:00-05:00,2025-12-29 14:51:00-05:00,2025-12-29,long,25723.5,25754.0,time_stop,61.0,58.26,57.26,0,876,14:00-15:30,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 09:31:00-05:00,2025-12-30 09:36:00-05:00,2025-12-30 09:51:00-05:00,2025-12-30,long,25691.25,25739.25,time_stop,96.0,93.26,92.26,0,576,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 09:32:00-05:00,2025-12-30 09:37:00-05:00,2025-12-30 09:52:00-05:00,2025-12-30,long,25707.75,25741.0,time_stop,66.5,63.76,62.76,0,577,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 09:35:00-05:00,2025-12-30 09:40:00-05:00,2025-12-30 09:55:00-05:00,2025-12-30,long,25704.75,25751.5,time_stop,93.5,90.76,89.76,0,580,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 09:48:00-05:00,2025-12-30 09:53:00-05:00,2025-12-30 10:08:00-05:00,2025-12-30,long,25733.75,25732.0,time_stop,-3.5,-6.24,-7.24,0,593,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 10:09:00-05:00,2025-12-30 10:14:00-05:00,2025-12-30 10:29:00-05:00,2025-12-30,long,25696.5,25697.5,time_stop,2.0,-0.7400000000000002,-1.7400000000000002,0,614,10:00-11:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 10:50:00-05:00,2025-12-30 10:55:00-05:00,2025-12-30 11:10:00-05:00,2025-12-30,long,25737.0,25754.0,time_stop,34.0,31.26,30.26,0,655,10:00-11:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 11:51:00-05:00,2025-12-30 11:56:00-05:00,2025-12-30 12:11:00-05:00,2025-12-30,long,25727.25,25719.0,time_stop,-16.5,-19.24,-20.24,0,716,11:00-12:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 11:54:00-05:00,2025-12-30 11:59:00-05:00,2025-12-30 12:14:00-05:00,2025-12-30,long,25719.75,25708.5,time_stop,-22.5,-25.24,-26.24,0,719,11:00-12:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 11:55:00-05:00,2025-12-30 12:00:00-05:00,2025-12-30 12:15:00-05:00,2025-12-30,long,25715.0,25708.25,time_stop,-13.5,-16.240000000000002,-17.240000000000002,0,720,12:00-14:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 11:56:00-05:00,2025-12-30 12:01:00-05:00,2025-12-30 12:16:00-05:00,2025-12-30,long,25713.75,25707.75,time_stop,-12.0,-14.74,-15.74,0,721,12:00-14:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 11:57:00-05:00,2025-12-30 12:02:00-05:00,2025-12-30 12:17:00-05:00,2025-12-30,long,25718.75,25713.75,time_stop,-10.0,-12.74,-13.74,0,722,12:00-14:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 12:33:00-05:00,2025-12-30 12:38:00-05:00,2025-12-30 12:53:00-05:00,2025-12-30,long,25730.75,25727.5,time_stop,-6.5,-9.24,-10.24,0,758,12:00-14:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 12:43:00-05:00,2025-12-30 12:48:00-05:00,2025-12-30 13:03:00-05:00,2025-12-30,long,25723.5,25716.5,time_stop,-14.0,-16.740000000000002,-17.740000000000002,0,768,12:00-14:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 12:50:00-05:00,2025-12-30 12:55:00-05:00,2025-12-30 13:10:00-05:00,2025-12-30,long,25728.5,25729.75,time_stop,2.5,-0.2400000000000002,-1.2400000000000002,0,775,12:00-14:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 13:00:00-05:00,2025-12-30 13:05:00-05:00,2025-12-30 13:20:00-05:00,2025-12-30,long,25725.25,25729.5,time_stop,8.5,5.76,4.76,0,785,12:00-14:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 13:06:00-05:00,2025-12-30 13:11:00-05:00,2025-12-30 13:26:00-05:00,2025-12-30,long,25730.0,25737.5,time_stop,15.0,12.26,11.26,0,791,12:00-14:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 13:40:00-05:00,2025-12-30 13:45:00-05:00,2025-12-30 14:00:00-05:00,2025-12-30,long,25732.25,25733.0,time_stop,1.5,-1.2400000000000002,-2.24,0,825,12:00-14:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 13:43:00-05:00,2025-12-30 13:48:00-05:00,2025-12-30 14:03:00-05:00,2025-12-30,long,25735.0,25727.5,time_stop,-15.0,-17.740000000000002,-18.74,0,828,12:00-14:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 14:04:00-05:00,2025-12-30 14:09:00-05:00,2025-12-30 14:24:00-05:00,2025-12-30,long,25726.0,25739.75,time_stop,27.5,24.76,23.76,0,849,14:00-15:30,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 14:08:00-05:00,2025-12-30 14:13:00-05:00,2025-12-30 14:28:00-05:00,2025-12-30,long,25732.5,25737.5,time_stop,10.0,7.26,6.26,0,853,14:00-15:30,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 14:09:00-05:00,2025-12-30 14:14:00-05:00,2025-12-30 14:29:00-05:00,2025-12-30,long,25735.5,25736.0,time_stop,1.0,-1.7400000000000002,-2.74,0,854,14:00-15:30,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 14:13:00-05:00,2025-12-30 14:18:00-05:00,2025-12-30 14:33:00-05:00,2025-12-30,long,25735.5,25730.75,time_stop,-9.5,-12.24,-13.24,0,858,14:00-15:30,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 14:36:00-05:00,2025-12-30 14:41:00-05:00,2025-12-30 14:56:00-05:00,2025-12-30,long,25729.0,25707.5,time_stop,-43.0,-45.74,-46.74,0,881,14:00-15:30,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 14:39:00-05:00,2025-12-30 14:44:00-05:00,2025-12-30 14:59:00-05:00,2025-12-30,long,25727.25,25711.75,time_stop,-31.0,-33.74,-34.74,0,884,14:00-15:30,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-30 14:45:00-05:00,2025-12-30 14:50:00-05:00,2025-12-30 15:05:00-05:00,2025-12-30,long,25717.5,25710.0,time_stop,-15.0,-17.740000000000002,-18.74,0,890,14:00-15:30,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 09:32:00-05:00,2025-12-31 09:37:00-05:00,2025-12-31 09:52:00-05:00,2025-12-31,long,25623.25,25623.5,time_stop,0.5,-2.24,-3.24,0,577,09:30-10:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 11:57:00-05:00,2025-12-31 12:02:00-05:00,2025-12-31 12:17:00-05:00,2025-12-31,long,25601.0,25589.5,time_stop,-23.0,-25.74,-26.74,0,722,12:00-14:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 12:00:00-05:00,2025-12-31 12:05:00-05:00,2025-12-31 12:20:00-05:00,2025-12-31,long,25595.5,25578.5,time_stop,-34.0,-36.74,-37.74,0,725,12:00-14:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 12:01:00-05:00,2025-12-31 12:06:00-05:00,2025-12-31 12:21:00-05:00,2025-12-31,long,25586.25,25579.0,time_stop,-14.5,-17.240000000000002,-18.24,0,726,12:00-14:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 12:04:00-05:00,2025-12-31 12:09:00-05:00,2025-12-31 12:24:00-05:00,2025-12-31,long,25571.75,25581.5,time_stop,19.5,16.759999999999998,15.76,0,729,12:00-14:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 12:36:00-05:00,2025-12-31 12:41:00-05:00,2025-12-31 12:56:00-05:00,2025-12-31,long,25586.75,25574.5,time_stop,-24.5,-27.24,-28.24,0,761,12:00-14:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 12:37:00-05:00,2025-12-31 12:42:00-05:00,2025-12-31 12:57:00-05:00,2025-12-31,long,25589.75,25576.75,time_stop,-26.0,-28.74,-29.74,0,762,12:00-14:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 13:13:00-05:00,2025-12-31 13:18:00-05:00,2025-12-31 13:33:00-05:00,2025-12-31,long,25588.25,25603.0,time_stop,29.5,26.76,25.76,0,798,12:00-14:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 13:17:00-05:00,2025-12-31 13:22:00-05:00,2025-12-31 13:37:00-05:00,2025-12-31,long,25586.5,25605.0,time_stop,37.0,34.26,33.26,0,802,12:00-14:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 13:27:00-05:00,2025-12-31 13:32:00-05:00,2025-12-31 13:47:00-05:00,2025-12-31,long,25600.0,25625.5,time_stop,51.0,48.26,47.26,0,812,12:00-14:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 14:20:00-05:00,2025-12-31 14:25:00-05:00,2025-12-31 14:40:00-05:00,2025-12-31,long,25587.0,25557.25,time_stop,-59.5,-62.24,-63.24,0,865,14:00-15:30,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 14:24:00-05:00,2025-12-31 14:29:00-05:00,2025-12-31 14:44:00-05:00,2025-12-31,long,25582.0,25549.25,time_stop,-65.5,-68.24,-69.24,0,869,14:00-15:30,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2025-12-31 14:25:00-05:00,2025-12-31 14:30:00-05:00,2025-12-31 14:45:00-05:00,2025-12-31,long,25578.25,25545.5,time_stop,-65.5,-68.24,-69.24,0,870,14:00-15:30,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-02 09:31:00-05:00,2026-01-02 09:36:00-05:00,2026-01-02 09:51:00-05:00,2026-01-02,long,25697.5,25774.5,time_stop,154.0,151.26,150.26,0,576,09:30-10:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-02 09:36:00-05:00,2026-01-02 09:41:00-05:00,2026-01-02 09:56:00-05:00,2026-01-02,long,25661.0,25753.25,time_stop,184.5,181.76,180.76,0,581,09:30-10:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-02 09:38:00-05:00,2026-01-02 09:43:00-05:00,2026-01-02 09:58:00-05:00,2026-01-02,long,25682.5,25743.0,time_stop,121.0,118.26,117.26,0,583,09:30-10:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-02 09:43:00-05:00,2026-01-02 09:48:00-05:00,2026-01-02 10:03:00-05:00,2026-01-02,long,25762.75,25762.0,time_stop,-1.5,-4.24,-5.24,0,588,09:30-10:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-02 10:07:00-05:00,2026-01-02 10:12:00-05:00,2026-01-02 10:27:00-05:00,2026-01-02,long,25627.0,25482.0,time_stop,-290.0,-292.74,-293.74,0,612,10:00-11:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-05 09:31:00-05:00,2026-01-05 09:36:00-05:00,2026-01-05 09:51:00-05:00,2026-01-05,long,25590.75,25586.25,time_stop,-9.0,-11.74,-12.74,0,576,09:30-10:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-05 09:43:00-05:00,2026-01-05 09:48:00-05:00,2026-01-05 10:03:00-05:00,2026-01-05,long,25575.75,25621.5,time_stop,91.5,88.76,87.76,0,588,09:30-10:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-05 09:48:00-05:00,2026-01-05 09:53:00-05:00,2026-01-05 10:08:00-05:00,2026-01-05,long,25614.25,25642.5,time_stop,56.5,53.76,52.76,0,593,09:30-10:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-05 09:52:00-05:00,2026-01-05 09:57:00-05:00,2026-01-05 10:12:00-05:00,2026-01-05,long,25584.5,25633.0,time_stop,97.0,94.26,93.26,0,597,09:30-10:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-05 09:56:00-05:00,2026-01-05 10:01:00-05:00,2026-01-05 10:16:00-05:00,2026-01-05,long,25613.5,25650.25,time_stop,73.5,70.76,69.76,0,601,10:00-11:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-05 10:01:00-05:00,2026-01-05 10:06:00-05:00,2026-01-05 10:21:00-05:00,2026-01-05,long,25620.75,25657.75,time_stop,74.0,71.26,70.26,0,606,10:00-11:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-05 12:22:00-05:00,2026-01-05 12:27:00-05:00,2026-01-05 12:42:00-05:00,2026-01-05,long,25625.0,25624.75,time_stop,-0.5,-3.24,-4.24,0,747,12:00-14:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-06 09:32:00-05:00,2026-01-06 09:37:00-05:00,2026-01-06 09:52:00-05:00,2026-01-06,long,25651.75,25729.5,time_stop,155.5,152.76,151.76,0,577,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-06 09:33:00-05:00,2026-01-06 09:38:00-05:00,2026-01-06 09:53:00-05:00,2026-01-06,long,25635.25,25734.0,time_stop,197.5,194.76,193.76,0,578,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-06 09:34:00-05:00,2026-01-06 09:39:00-05:00,2026-01-06 09:54:00-05:00,2026-01-06,long,25640.75,25732.25,time_stop,183.0,180.26,179.26,0,579,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-06 09:36:00-05:00,2026-01-06 09:41:00-05:00,2026-01-06 09:56:00-05:00,2026-01-06,long,25617.5,25751.25,time_stop,267.5,264.76,263.76,0,581,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-01-06 09:37:00-05:00,2026-01-06 09:42:00-05:00,2026-01-06 09:57:00-05:00,2026-01-06,long,25631.5,25758.0,time_stop,253.0,250.26,249.26,0,582,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
