entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,holding_minutes,candidate_id,instrument,family,variant,params,signal_time,trading_session,side,reason,base_cost,stress_cost,net_pnl,stress_net_pnl,split,entry_hour
2026-05-26 10:28:00-04:00,30077.0,2026-05-26 10:35:00-04:00,30103.75,stop,30103.75,29913.375,-53.5,7,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-05-26 10:27:00-04:00,2026-05-26,short,overnight_high_sweep,2.74,3.74,-56.24,-57.24,discovery,10:28
2026-05-26 10:33:00-04:00,30075.75,2026-05-26 10:35:00-04:00,30103.75,stop,30103.75,29913.375,-56.0,2,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-05-26 10:32:00-04:00,2026-05-26,short,overnight_high_sweep,2.74,3.74,-58.74,-59.74,discovery,10:33
2026-05-27 09:42:00-04:00,30029.0,2026-05-27 09:43:00-04:00,30007.0,stop,30007.0,30203.5,-44.0,1,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-05-27 09:41:00-04:00,2026-05-27,long,overnight_low_sweep,2.74,3.74,-46.74,-47.74,validation,09:42
2026-05-27 09:46:00-04:00,30029.75,2026-05-27 09:46:00-04:00,30007.0,stop,30007.0,30203.5,-45.5,0,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-05-27 09:45:00-04:00,2026-05-27,long,overnight_low_sweep,2.74,3.74,-48.24,-49.24,validation,09:46
2026-05-29 09:37:00-04:00,30408.75,2026-05-29 09:37:00-04:00,30430.5,stop,30430.5,30313.375,-43.5,0,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-05-29 09:36:00-04:00,2026-05-29,short,overnight_high_sweep,2.74,3.74,-46.24,-47.24,validation,09:37
2026-05-29 10:18:00-04:00,30402.25,2026-05-29 10:20:00-04:00,30430.5,stop,30430.5,30313.375,-56.5,2,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-05-29 10:17:00-04:00,2026-05-29,short,overnight_high_sweep,2.74,3.74,-59.24,-60.24,validation,10:18
2026-06-04 10:08:00-04:00,30169.75,2026-06-04 10:59:00-04:00,30354.5,target,30143.0,30354.5,369.5,51,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-04 10:07:00-04:00,2026-06-04,long,overnight_low_sweep,2.74,3.74,366.76,365.76,validation,10:08
2026-06-08 11:31:00-04:00,29587.0,2026-06-08 11:38:00-04:00,29624.25,stop,29624.25,29212.625,-74.5,7,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-08 11:30:00-04:00,2026-06-08,short,overnight_high_sweep,2.74,3.74,-77.24,-78.24,validation,11:31
2026-06-08 11:32:00-04:00,29593.0,2026-06-08 11:38:00-04:00,29624.25,stop,29624.25,29212.625,-62.5,6,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-08 11:31:00-04:00,2026-06-08,short,overnight_high_sweep,2.74,3.74,-65.24,-66.24,validation,11:32
2026-06-09 09:55:00-04:00,29730.75,2026-06-09 10:17:00-04:00,29415.125,target,29768.0,29415.125,631.25,22,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-09 09:54:00-04:00,2026-06-09,short,overnight_high_sweep,2.74,3.74,628.51,627.51,validation,09:55
2026-06-10 10:24:00-04:00,29168.5,2026-06-10 10:24:00-04:00,29189.0,stop,29189.0,28789.5,-41.0,0,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-10 10:23:00-04:00,2026-06-10,short,overnight_high_sweep,2.74,3.74,-43.74,-44.74,validation,10:24
2026-06-10 10:26:00-04:00,29167.5,2026-06-10 10:27:00-04:00,29189.0,stop,29189.0,28789.5,-43.0,1,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-10 10:25:00-04:00,2026-06-10,short,overnight_high_sweep,2.74,3.74,-45.74,-46.74,validation,10:26
2026-06-12 09:47:00-04:00,29304.0,2026-06-12 10:03:00-04:00,29495.875,target,29241.0,29495.875,383.75,16,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-12 09:46:00-04:00,2026-06-12,long,overnight_low_sweep,2.74,3.74,381.01,380.01,validation,09:47
2026-06-12 09:50:00-04:00,29300.0,2026-06-12 10:03:00-04:00,29495.875,target,29241.0,29495.875,391.75,13,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-12 09:49:00-04:00,2026-06-12,long,overnight_low_sweep,2.74,3.74,389.01,388.01,validation,09:50
2026-06-15 12:03:00-04:00,30581.75,2026-06-15 12:25:00-04:00,30607.75,stop,30607.75,30206.375,-52.0,22,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-15 12:02:00-04:00,2026-06-15,short,overnight_high_sweep,2.74,3.74,-54.74,-55.74,validation,12:03
2026-06-15 12:04:00-04:00,30583.25,2026-06-15 12:25:00-04:00,30607.75,stop,30607.75,30206.375,-49.0,21,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-15 12:03:00-04:00,2026-06-15,short,overnight_high_sweep,2.74,3.74,-51.74,-52.74,validation,12:04
2026-06-22 09:42:00-04:00,30842.5,2026-06-22 09:49:00-04:00,30893.75,stop,30893.75,30605.25,-102.5,7,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-22 09:41:00-04:00,2026-06-22,short,overnight_high_sweep,2.74,3.74,-105.24,-106.24,holdout,09:42
2026-06-22 09:55:00-04:00,30852.0,2026-06-22 09:56:00-04:00,30893.75,stop,30893.75,30605.25,-83.5,1,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-22 09:54:00-04:00,2026-06-22,short,overnight_high_sweep,2.74,3.74,-86.24,-87.24,holdout,09:55
2026-06-25 10:53:00-04:00,29765.5,2026-06-25 10:56:00-04:00,29725.5,stop,29725.5,30004.875,-80.0,3,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-25 10:52:00-04:00,2026-06-25,long,overnight_low_sweep,2.74,3.74,-82.74,-83.74,holdout,10:53
2026-06-25 10:55:00-04:00,29771.0,2026-06-25 10:56:00-04:00,29725.5,stop,29725.5,30004.875,-91.0,1,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-25 10:54:00-04:00,2026-06-25,long,overnight_low_sweep,2.74,3.74,-93.74,-94.74,holdout,10:55
2026-06-29 10:16:00-04:00,29352.25,2026-06-29 10:54:00-04:00,29666.375,target,29260.0,29666.375,628.25,38,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-29 10:15:00-04:00,2026-06-29,long,overnight_low_sweep,2.74,3.74,625.51,624.51,holdout,10:16
2026-06-30 12:55:00-04:00,30543.0,2026-06-30 14:49:00-04:00,30563.75,stop,30563.75,30239.5,-41.5,114,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-30 12:54:00-04:00,2026-06-30,short,overnight_high_sweep,2.74,3.74,-44.24,-45.24,holdout,12:55
2026-06-30 12:56:00-04:00,30534.5,2026-06-30 14:49:00-04:00,30563.75,stop,30563.75,30239.5,-58.5,113,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-06-30 12:55:00-04:00,2026-06-30,short,overnight_high_sweep,2.74,3.74,-61.24,-62.24,holdout,12:56
2026-07-02 12:41:00-04:00,29527.5,2026-07-02 12:50:00-04:00,29494.0,stop,29494.0,29916.875,-67.0,9,MNQ_overnight_levels_sweep_reverse_80x120,MNQ,overnight_levels,sweep_reverse_80x120,max_trades=2;mode=sweep_reverse;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-07-02 12:40:00-04:00,2026-07-02,long,overnight_low_sweep,2.74,3.74,-69.74,-70.74,holdout,12:41
