source_candidate_id,source_family,source_timeframe,entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,holding_minutes,same_bar_stop_target_ambiguity,candidate_id,instrument,family,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,signal_time,signal_available_time,trading_session,side,reason,base_cost,stress_cost,net_pnl,stress_net_pnl,split,entry_hour
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-12 10:03:00-04:00,1958.8,2023-07-12 10:07:00-04:00,1960.2,stop,1960.2,1957.2,-14.00000000000091,4,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-12 10:02:00-04:00,2023-07-12 10:03:00-04:00,2023-07-12,short,vwap_rejection_short,3.2199999999999998,5.22,-17.22000000000091,-19.22000000000091,discovery,10:03
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-13 09:49:00-04:00,1962.5,2023-07-13 09:53:00-04:00,1963.7,stop,1963.7,1960.7,-12.000000000000455,4,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-13 09:48:00-04:00,2023-07-13 09:49:00-04:00,2023-07-13,short,vwap_rejection_short,3.2199999999999998,5.22,-15.220000000000454,-17.220000000000454,discovery,09:49
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-13 09:54:00-04:00,1964.2,2023-07-13 09:55:00-04:00,1963.2,stop,1963.2,1966.2,-10.0,1,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-13 09:53:00-04:00,2023-07-13 09:54:00-04:00,2023-07-13,long,vwap_reclaim_long,3.2199999999999998,5.22,-13.219999999999999,-15.219999999999999,discovery,09:54
MGC_opening_range_breakout_tf1_bf64976fac,opening_range_breakout,1,2023-07-13 10:10:00-04:00,1965.9,2023-07-13 10:22:00-04:00,1963.25,stop,1963.25,1968.35,-26.50000000000091,12,0,MGC_opening_range_breakout_tf1_bf64976fac,MGC,opening_range_breakout,opening_range_breakout,tf1_bf64976fac,1,1m,close_outside_range,r_multiple,1R,15:55 ET,1,False,True,phase5_one_open_position,ai_search_foundation,min_range=1.0;or_minutes=15;stop_mode=half_range;target=1R,2023-07-13 10:09:00-04:00,2023-07-13 10:10:00-04:00,2023-07-13,long,or_breakout_long,3.2199999999999998,5.22,-29.72000000000091,-31.72000000000091,discovery,10:10
MGC_opening_range_breakout_tf1_bf64976fac,opening_range_breakout,1,2023-07-14 09:47:00-04:00,1963.5,2023-07-14 10:00:00-04:00,1961.4499999999998,stop,1961.4499999999998,1965.75,-20.50000000000182,13,0,MGC_opening_range_breakout_tf1_bf64976fac,MGC,opening_range_breakout,opening_range_breakout,tf1_bf64976fac,1,1m,close_outside_range,r_multiple,1R,15:55 ET,1,False,True,phase5_one_open_position,ai_search_foundation,min_range=1.0;or_minutes=15;stop_mode=half_range;target=1R,2023-07-14 09:46:00-04:00,2023-07-14 09:47:00-04:00,2023-07-14,long,or_breakout_long,3.2199999999999998,5.22,-23.720000000001818,-25.720000000001818,discovery,09:47
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-14 10:01:00-04:00,1959.5,2023-07-14 10:01:00-04:00,1957.8,target,1960.8,1957.8,17.000000000000455,0,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-14 10:00:00-04:00,2023-07-14 10:01:00-04:00,2023-07-14,short,vwap_rejection_short,3.2199999999999998,5.22,13.780000000000456,11.780000000000456,discovery,10:01
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-14 10:31:00-04:00,1959.3,2023-07-14 10:38:00-04:00,1961.1,target,1958.1,1961.1,17.999999999999545,7,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-14 10:30:00-04:00,2023-07-14 10:31:00-04:00,2023-07-14,long,vwap_reclaim_long,3.2199999999999998,5.22,14.779999999999546,12.779999999999546,discovery,10:31
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-17 09:50:00-04:00,1951.5,2023-07-17 09:52:00-04:00,1953.2,target,1950.2,1953.2,17.000000000000455,2,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-17 09:49:00-04:00,2023-07-17 09:50:00-04:00,2023-07-17,long,vwap_reclaim_long,3.2199999999999998,5.22,13.780000000000456,11.780000000000456,discovery,09:50
MGC_opening_range_breakout_tf1_bf64976fac,opening_range_breakout,1,2023-07-17 10:00:00-04:00,1954.4,2023-07-17 10:13:00-04:00,1956.8500000000001,target,1951.55,1956.8500000000001,24.500000000000455,13,0,MGC_opening_range_breakout_tf1_bf64976fac,MGC,opening_range_breakout,opening_range_breakout,tf1_bf64976fac,1,1m,close_outside_range,r_multiple,1R,15:55 ET,1,False,True,phase5_one_open_position,ai_search_foundation,min_range=1.0;or_minutes=15;stop_mode=half_range;target=1R,2023-07-17 09:59:00-04:00,2023-07-17 10:00:00-04:00,2023-07-17,long,or_breakout_long,3.2199999999999998,5.22,21.280000000000456,19.280000000000456,discovery,10:00
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-18 09:45:00-04:00,1971.9,2023-07-18 09:46:00-04:00,1970.7,stop,1970.7,1973.7,-12.000000000000455,1,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-18 09:44:00-04:00,2023-07-18 09:45:00-04:00,2023-07-18,long,vwap_reclaim_long,3.2199999999999998,5.22,-15.220000000000454,-17.220000000000454,discovery,09:45
MGC_opening_range_breakout_tf1_bf64976fac,opening_range_breakout,1,2023-07-18 09:58:00-04:00,1975.0,2023-07-18 10:02:00-04:00,1979.25,target,1970.75,1979.25,42.5,4,0,MGC_opening_range_breakout_tf1_bf64976fac,MGC,opening_range_breakout,opening_range_breakout,tf1_bf64976fac,1,1m,close_outside_range,r_multiple,1R,15:55 ET,1,False,True,phase5_one_open_position,ai_search_foundation,min_range=1.0;or_minutes=15;stop_mode=half_range;target=1R,2023-07-18 09:57:00-04:00,2023-07-18 09:58:00-04:00,2023-07-18,long,or_breakout_long,3.2199999999999998,5.22,39.28,37.28,discovery,09:58
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-18 13:22:00-04:00,1980.8,2023-07-18 13:37:00-04:00,1979.0,target,1982.0,1979.0,17.999999999999545,15,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-18 13:21:00-04:00,2023-07-18 13:22:00-04:00,2023-07-18,short,vwap_rejection_short,3.2199999999999998,5.22,14.779999999999546,12.779999999999546,discovery,13:22
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-19 09:47:00-04:00,1980.9,2023-07-19 09:51:00-04:00,1982.3,stop,1982.3,1979.3,-13.999999999998636,4,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-19 09:46:00-04:00,2023-07-19 09:47:00-04:00,2023-07-19,short,vwap_rejection_short,3.2199999999999998,5.22,-17.219999999998635,-19.219999999998635,discovery,09:47
MGC_opening_range_breakout_tf1_bf64976fac,opening_range_breakout,1,2023-07-19 09:52:00-04:00,1983.3,2023-07-19 09:56:00-04:00,1981.1,stop,1981.1,1985.5,-22.000000000000455,4,0,MGC_opening_range_breakout_tf1_bf64976fac,MGC,opening_range_breakout,opening_range_breakout,tf1_bf64976fac,1,1m,close_outside_range,r_multiple,1R,15:55 ET,1,False,True,phase5_one_open_position,ai_search_foundation,min_range=1.0;or_minutes=15;stop_mode=half_range;target=1R,2023-07-19 09:51:00-04:00,2023-07-19 09:52:00-04:00,2023-07-19,long,or_breakout_long,3.2199999999999998,5.22,-25.220000000000454,-27.220000000000454,discovery,09:52
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-19 09:57:00-04:00,1980.9,2023-07-19 10:00:00-04:00,1979.2,target,1982.2,1979.2,17.000000000000455,3,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-19 09:56:00-04:00,2023-07-19 09:57:00-04:00,2023-07-19,short,vwap_rejection_short,3.2199999999999998,5.22,13.780000000000456,11.780000000000456,discovery,09:57
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-20 09:52:00-04:00,1977.7,2023-07-20 10:00:00-04:00,1979.6,target,1976.6,1979.6,18.999999999998636,8,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-20 09:51:00-04:00,2023-07-20 09:52:00-04:00,2023-07-20,long,vwap_reclaim_long,3.2199999999999998,5.22,15.779999999998637,13.779999999998637,discovery,09:52
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-20 10:06:00-04:00,1977.7,2023-07-20 10:07:00-04:00,1975.7,target,1978.7,1975.7,20.0,1,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-20 10:05:00-04:00,2023-07-20 10:06:00-04:00,2023-07-20,short,vwap_rejection_short,3.2199999999999998,5.22,16.78,14.780000000000001,discovery,10:06
MGC_opening_range_breakout_tf1_bf64976fac,opening_range_breakout,1,2023-07-20 10:10:00-04:00,1974.8,2023-07-20 10:41:00-04:00,1970.8000000000002,target,1978.6,1970.8000000000002,39.999999999997726,31,0,MGC_opening_range_breakout_tf1_bf64976fac,MGC,opening_range_breakout,opening_range_breakout,tf1_bf64976fac,1,1m,close_outside_range,r_multiple,1R,15:55 ET,1,False,True,phase5_one_open_position,ai_search_foundation,min_range=1.0;or_minutes=15;stop_mode=half_range;target=1R,2023-07-20 10:09:00-04:00,2023-07-20 10:10:00-04:00,2023-07-20,short,or_breakout_short,3.2199999999999998,5.22,36.77999999999773,34.77999999999773,discovery,10:10
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-21 09:45:00-04:00,1964.3,2023-07-21 09:47:00-04:00,1962.6000000000001,target,1965.6000000000001,1962.6000000000001,16.99999999999818,2,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-21 09:44:00-04:00,2023-07-21 09:45:00-04:00,2023-07-21,short,vwap_rejection_short,3.2199999999999998,5.22,13.779999999998182,11.779999999998182,discovery,09:45
MGC_opening_range_breakout_tf1_bf64976fac,opening_range_breakout,1,2023-07-21 09:48:00-04:00,1962.4,2023-07-21 09:52:00-04:00,1964.6,stop,1964.6,1960.2000000000003,-21.99999999999818,4,0,MGC_opening_range_breakout_tf1_bf64976fac,MGC,opening_range_breakout,opening_range_breakout,tf1_bf64976fac,1,1m,close_outside_range,r_multiple,1R,15:55 ET,1,False,True,phase5_one_open_position,ai_search_foundation,min_range=1.0;or_minutes=15;stop_mode=half_range;target=1R,2023-07-21 09:47:00-04:00,2023-07-21 09:48:00-04:00,2023-07-21,short,or_breakout_short,3.2199999999999998,5.22,-25.21999999999818,-27.21999999999818,discovery,09:48
MGC_vwap_reclaim_rejection_tf1_1158b61782,vwap_reclaim_rejection,1,2023-07-21 09:53:00-04:00,1964.6,2023-07-21 09:54:00-04:00,1963.3999999999999,stop,1963.3999999999999,1966.3999999999999,-12.000000000000455,1,0,MGC_vwap_reclaim_rejection_tf1_1158b61782,MGC,vwap_reclaim_rejection,vwap_reclaim_rejection,tf1_1158b61782,1,1m,vwap_cross,fixed_ticks,18,15:55 ET,2,False,True,phase5_max2_one_open_position,ai_search_foundation,mode=both;stop_ticks=12;target_ticks=18;tick_size=0.1,2023-07-21 09:52:00-04:00,2023-07-21 09:53:00-04:00,2023-07-21,long,vwap_reclaim_long,3.2199999999999998,5.22,-15.220000000000454,-17.220000000000454,discovery,09:53
