group,trades,gross_pnl,net_pnl,stress_pnl,avg_mfe,avg_mae
prior_rth_high_low_breakout,796,1478.1999999999998,-702.9400000000009,-1498.9400000000007,106.66331658291458,102.3178391959799
power_hour_range_breakout,694,146.64000000000016,-1754.94,-2448.94,71.16066282420749,60.85374639769452
power_hour_range_fade,732,67.66999999999989,-1938.01,-2670.01,49.12568306010929,43.19125683060109
lunch_range_breakout,816,-3841.8799999999997,-6077.74,-6893.740000000001,71.72487745098039,69.84742647058823
lunch_range_fade,806,-4325.42,-6533.87,-7339.87,54.40942928039702,51.25806451612903
prior_rth_high_low_sweep_fade,538,-9253.49,-10727.61,-11265.61,86.08550185873607,87.9275092936803
