candidate_id,scope,bucket,pnl,trades,concentration
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-04,49.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-08,29.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-10,-28.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-11,43.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-12,21.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-15,-35.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-18,-32.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-22,79.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-25,-17.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-26,-3.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-09-30,-92.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-01,101.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-02,11.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-03,0.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-06,-46.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-08,35.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-13,37.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-14,52.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-15,87.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-16,-178.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-17,-217.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-20,66.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-21,-78.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-22,-218.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-23,-16.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-24,-2.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-27,-2.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-28,60.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-10-31,-24.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-04,36.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-05,69.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-07,-129.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-10,120.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-11,-23.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-14,318.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-17,-200.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-18,-222.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-19,144.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-20,-89.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-21,303.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-24,103.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-25,29.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-26,152.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-11-28,-19.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-01,-48.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-03,-24.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-04,-220.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-05,47.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-09,52.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-10,-45.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-11,-226.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-16,-382.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-18,-157.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-19,24.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-23,54.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-24,71.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2025-12-30,-92.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2026-01-05,48.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,day,2026-01-06,-55.24,1,1.0
